h_pct,size,metric,x,value
4,65536,fct_cdf,245.6290,57.5029
4,65536,fct_cdf,246.3870,58.0030
4,65536,fct_cdf,247.1300,58.5030
4,65536,fct_cdf,247.8250,59.0031
4,65536,fct_cdf,248.5100,59.5031
4,65536,fct_cdf,249.1380,60.0032
4,65536,fct_cdf,249.8280,60.5033
4,65536,fct_cdf,250.4630,61.0033
4,65536,fct_cdf,251.1600,61.5034
4,65536,fct_cdf,251.9540,62.0034
4,65536,fct_cdf,252.7140,62.4995
4,65536,fct_cdf,253.5190,62.9996
4,65536,fct_cdf,254.2840,63.4996
4,65536,fct_cdf,255.0550,63.9997
4,65536,fct_cdf,255.7840,64.4997
4,65536,fct_cdf,256.5440,64.9998
4,65536,fct_cdf,257.3040,65.4999
4,65536,fct_cdf,257.9470,65.9999
4,65536,fct_cdf,258.7030,66.5000
4,65536,fct_cdf,259.3810,67.0000
4,65536,fct_cdf,260.3070,67.5001
4,65536,fct_cdf,261.1360,68.0002
4,65536,fct_cdf,261.9730,68.5002
4,65536,fct_cdf,262.7700,69.0003
4,65536,fct_cdf,263.5610,69.5003
4,65536,fct_cdf,264.4860,70.0004
4,65536,fct_cdf,265.3210,70.5005
4,65536,fct_cdf,266.1420,71.0005
4,65536,fct_cdf,266.9930,71.5006
4,65536,fct_cdf,267.9230,72.0006
4,65536,fct_cdf,268.9030,72.5007
4,65536,fct_cdf,269.9590,73.0008
4,65536,fct_cdf,270.9200,73.5008
4,65536,fct_cdf,271.9690,74.0009
4,65536,fct_cdf,273.0570,74.5009
4,65536,fct_cdf,273.9750,75.0010
4,65536,fct_cdf,275.0600,75.5011
4,65536,fct_cdf,276.1070,76.0011
4,65536,fct_cdf,277.2940,76.5012
4,65536,fct_cdf,278.3710,77.0012
4,65536,fct_cdf,279.6280,77.5013
4,65536,fct_cdf,280.8240,78.0014
4,65536,fct_cdf,282.2290,78.5014
4,65536,fct_cdf,283.3820,79.0015
4,65536,fct_cdf,284.7500,79.5015
4,65536,fct_cdf,286.1480,80.0016
4,65536,fct_cdf,287.3020,80.5017
4,65536,fct_cdf,288.6780,81.0017
4,65536,fct_cdf,290.1670,81.5018
4,65536,fct_cdf,291.3430,82.0018
4,65536,fct_cdf,292.6460,82.5019
4,65536,fct_cdf,294.0300,83.0020
4,65536,fct_cdf,295.3700,83.5020
4,65536,fct_cdf,296.7060,84.0021
4,65536,fct_cdf,298.1660,84.5021
4,65536,fct_cdf,299.5730,85.0022
4,65536,fct_cdf,301.0760,85.5023
4,65536,fct_cdf,302.6190,86.0023
4,65536,fct_cdf,304.3730,86.5024
4,65536,fct_cdf,306.3010,87.0024
4,65536,fct_cdf,308.1400,87.5025
4,65536,fct_cdf,309.8460,87.9986
4,65536,fct_cdf,311.5750,88.4986
4,65536,fct_cdf,313.5860,88.9987
4,65536,fct_cdf,315.6670,89.4987
4,65536,fct_cdf,317.9840,89.9988
4,65536,fct_cdf,319.8050,90.4989
4,65536,fct_cdf,322.3000,90.9989
4,65536,fct_cdf,324.5480,91.4990
4,65536,fct_cdf,326.9150,91.9990
4,65536,fct_cdf,329.2730,92.4991
4,65536,fct_cdf,331.6360,92.9992
4,65536,fct_cdf,334.2320,93.4992
4,65536,fct_cdf,336.5400,93.9993
4,65536,fct_cdf,339.0330,94.4993
4,65536,fct_cdf,342.6750,94.9994
4,65536,fct_cdf,346.2030,95.4995
4,65536,fct_cdf,350.8550,95.9995
4,65536,fct_cdf,356.1750,96.4996
4,65536,fct_cdf,361.6140,96.9996
4,65536,fct_cdf,369.2280,97.4997
4,65536,fct_cdf,378.0830,97.9998
4,65536,fct_cdf,390.7810,98.4998
4,65536,fct_cdf,410.0110,98.9999
4,65536,fct_cdf,438.3190,99.4999
4,65536,fct_cdf,684.1970,100.0000
4,65536,fct_p50,,236.181
4,65536,fct_p99,,410.027
4,65536,fct_p999,,513.214
4,65536,samples,,24997
6,,goodput_gbps,,176.29
6,4096,fct_cdf,3.5389,0.0010
6,4096,fct_cdf,3.8899,0.5010
6,4096,fct_cdf,3.9908,1.0010
6,4096,fct_cdf,4.0732,1.5010
6,4096,fct_cdf,4.1527,2.0011
6,4096,fct_cdf,4.2346,2.5011
6,4096,fct_cdf,4.3161,3.0011
6,4096,fct_cdf,4.3903,3.5011
6,4096,fct_cdf,4.4703,4.0011
6,4096,fct_cdf,4.5484,4.5011
6,4096,fct_cdf,4.6313,5.0012
6,4096,fct_cdf,4.7161,5.5012
6,4096,fct_cdf,4.7965,6.0012
6,4096,fct_cdf,4.8732,6.5012
6,4096,fct_cdf,4.9503,7.0012
6,4096,fct_cdf,5.0218,7.5012
6,4096,fct_cdf,5.0960,8.0012
6,4096,fct_cdf,5.1622,8.5013
6,4096,fct_cdf,5.2260,9.0013
6,4096,fct_cdf,5.2879,9.5013
6,4096,fct_cdf,5.3537,10.0013
6,4096,fct_cdf,5.4156,10.5013
6,4096,fct_cdf,5.4813,11.0013
6,4096,fct_cdf,5.5437,11.5013
6,4096,fct_cdf,5.5994,12.0014
6,4096,fct_cdf,5.6560,12.5014
6,4096,fct_cdf,5.7141,13.0004
6,4096,fct_cdf,5.7722,13.5004
6,4096,fct_cdf,5.8308,14.0004
6,4096,fct_cdf,5.8822,14.5004
6,4096,fct_cdf,5.9379,15.0005
6,4096,fct_cdf,5.9946,15.5005
6,4096,fct_cdf,6.0498,16.0005
6,4096,fct_cdf,6.1108,16.5005
6,4096,fct_cdf,6.1665,17.0005
6,4096,fct_cdf,6.2203,17.5005
6,4096,fct_cdf,6.2774,18.0005
6,4096,fct_cdf,6.3274,18.5006
6,4096,fct_cdf,6.3784,19.0006
6,4096,fct_cdf,6.4346,19.5006
6,4096,fct_cdf,6.4908,20.0006
6,4096,fct_cdf,6.5446,20.5006
6,4096,fct_cdf,6.5993,21.0006
6,4096,fct_cdf,6.6527,21.5006
6,4096,fct_cdf,6.7065,22.0007
6,4096,fct_cdf,6.7593,22.5007
6,4096,fct_cdf,6.8127,23.0007
6,4096,fct_cdf,6.8669,23.5007
6,4096,fct_cdf,6.9188,24.0007
6,4096,fct_cdf,6.9736,24.5007
6,4096,fct_cdf,7.0260,25.0008
6,4096,fct_cdf,7.0822,25.5008
6,4096,fct_cdf,7.1336,26.0008
6,4096,fct_cdf,7.1836,26.5008
6,4096,fct_cdf,7.2345,27.0008
6,4096,fct_cdf,7.2898,27.5008
6,4096,fct_cdf,7.3403,28.0008
6,4096,fct_cdf,7.3926,28.5009
6,4096,fct_cdf,7.4455,29.0009
6,4096,fct_cdf,7.4974,29.5009
6,4096,fct_cdf,7.5517,30.0009
6,4096,fct_cdf,7.6041,30.5009
6,4096,fct_cdf,7.6517,31.0009
6,4096,fct_cdf,7.7031,31.5009
6,4096,fct_cdf,7.7550,32.0010
6,4096,fct_cdf,7.8074,32.5010
6,4096,fct_cdf,7.8564,33.0010
6,4096,fct_cdf,7.9060,33.5010
6,4096,fct_cdf,7.9550,34.0010
6,4096,fct_cdf,8.0069,34.5010
6,4096,fct_cdf,8.0631,35.0011
6,4096,fct_cdf,8.1207,35.5011
6,4096,fct_cdf,8.1764,36.0011
6,4096,fct_cdf,8.2241,36.5011
6,4096,fct_cdf,8.2774,37.0011
6,4096,fct_cdf,8.3307,37.5001
6,4096,fct_cdf,8.3817,38.0001
6,4096,fct_cdf,8.4317,38.5002
6,4096,fct_cdf,8.4836,39.0002
6,4096,fct_cdf,8.5345,39.5002
6,4096,fct_cdf,8.5864,40.0002
6,4096,fct_cdf,8.6397,40.5002
6,4096,fct_cdf,8.6931,41.0002
6,4096,fct_cdf,8.7459,41.5002
6,4096,fct_cdf,8.7964,42.0003
6,4096,fct_cdf,8.8521,42.5003
6,4096,fct_cdf,8.9112,43.0003
6,4096,fct_cdf,8.9621,43.5003
6,4096,fct_cdf,9.0202,44.0003
6,4096,fct_cdf,9.0740,44.5003
6,4096,fct_cdf,9.1278,45.0004
6,4096,fct_cdf,9.1831,45.5004
6,4096,fct_cdf,9.2412,46.0004
6,4096,fct_cdf,9.2926,46.5004
6,4096,fct_cdf,9.3488,47.0004
6,4096,fct_cdf,9.4059,47.5004
6,4096,fct_cdf,9.4635,48.0004
6,4096,fct_cdf,9.5169,48.5005
6,4096,fct_cdf,9.5750,49.0005
6,4096,fct_cdf,9.6283,49.5005
6,4096,fct_cdf,9.6845,50.0005
6,4096,fct_cdf,9.7407,50.5005
6,4096,fct_cdf,9.7992,51.0005
6,4096,fct_cdf,9.8611,51.5005
6,4096,fct_cdf,9.9259,52.0006
6,4096,fct_cdf,9.9849,52.5006
6,4096,fct_cdf,10.0507,53.0006
6,4096,fct_cdf,10.1111,53.5006
6,4096,fct_cdf,10.1683,54.0006
6,4096,fct_cdf,10.2268,54.5006
6,4096,fct_cdf,10.2940,55.0007
6,4096,fct_cdf,10.3549,55.5007
6,4096,fct_cdf,10.4183,56.0007
6,4096,fct_cdf,10.4730,56.5007
6,4096,fct_cdf,10.5402,57.0007
6,4096,fct_cdf,10.6021,57.5007
6,4096,fct_cdf,10.6692,58.0007
6,4096,fct_cdf,10.7345,58.5008
6,4096,fct_cdf,10.7992,59.0008
6,4096,fct_cdf,10.8659,59.5008
6,4096,fct_cdf,10.9340,60.0008
6,4096,fct_cdf,10.9940,60.5008
6,4096,fct_cdf,11.0563,61.0008
6,4096,fct_cdf,11.1225,61.5008
6,4096,fct_cdf,11.1892,62.0009
6,4096,fct_cdf,11.2544,62.5009
6,4096,fct_cdf,11.3273,62.9999
6,4096,fct_cdf,11.4016,63.4999
