ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,31372622935280,2753542786758,11497860739800
0.00,1,31372623046649,2588034749104,11815277715679
0.00,2,31372623158439,2696447632044,11905618274007
0.00,3,31372623269606,2750007736358,11042079481440
1.00,0,31373623923256,2753542786758,11501184909540
1.00,1,31373624037096,2588034749104,11818605149943
1.00,2,31373624150885,2696447632044,11907782508997
1.00,3,31373624264166,2750007736358,11044404815426
2.00,0,31374625690703,2756823714478,11502427129464
2.00,1,31374625804738,2589613178726,11820120658595
2.00,2,31374625918864,2697925350574,11908602486905
2.00,3,31374625186321,2751248304766,11045538866124
3.00,0,31375626367525,2757702315334,11504054527796
3.00,1,31375626480728,2590155755496,11824389620663
3.00,2,31375626594091,2698222618364,11911147712037
3.00,3,31375626708006,2751450885386,11047490689792
4.00,0,31376627648183,2758609568764,11505878764564
4.00,1,31376627761934,2590791344256,11827893209969
4.00,2,31376627875671,2698785134366,11913584877049
4.00,3,31376627990441,2751662312946,11049727027950
5.01,0,31377628614040,2758992320546,11508048640646
5.01,1,31377628728101,2591137094154,11831461036743
5.01,2,31377628841637,2699172206516,11916364256547
5.01,3,31377628954836,2751833076734,11052243721894
6.01,0,31378630434691,2759219424202,11510441920502
6.01,1,31378630545776,2591328076552,11835244754429
6.01,2,31378629661505,2699339981168,11919386164609
6.01,3,31378629772688,2751972217628,11054649033722
7.01,0,31379631558872,2759333593996,11512957561238
7.01,1,31379631671955,2591437828652,11839081063715
7.01,2,31379630785304,2699439271516,11922411493003
7.01,3,31379630901340,2752058816766,11057188671004
8.01,0,31380632781818,2759399777920,11515664665310
8.01,1,31380632895728,2591499404706,11842826732065
8.01,2,31380632009170,2699500759108,11925493842245
8.01,3,31380632123803,2752118772220,11059734338520
9.01,0,31381633296330,2759448185882,11518640882918
9.01,1,31381633410368,2591550017444,11846255853393
9.01,2,31381633524863,2699549171048,11928641055787
9.01,3,31381633638475,2752171764768,11062308541322
10.01,0,31382635148247,2759504719388,11521758854208
10.01,1,31382634259834,2591606296766,11849640492879
10.01,2,31382634371094,2699604389840,11931600093825
10.01,3,31382634482543,2752229975254,11064949169996
11.01,0,31383635713433,2759559708480,11524830509712
11.01,1,31383635825830,2591662352258,11853113526985
11.01,2,31383635938011,2699661287198,11934691020895
11.01,3,31383636050604,2752287648844,11067419088892
12.01,0,31384636905838,2759607043940,11528058684572
12.01,1,31384637017599,2591710655384,11856632962237
12.01,2,31384637129437,2699709117880,11937615367129
12.01,3,31384637241298,2752339741136,11069881532386
13.02,0,31385638658308,2759664683490,11531645807652
13.02,1,31385637770313,2591769045182,11860045740879
13.02,2,31385637883449,2699765154046,11940142049203
13.02,3,31385637996330,2752396842588,11072452738146
14.02,0,31386638926073,2759715675876,11535294233700
14.02,1,31386639037767,2591822408796,11863564538323
14.02,2,31386639149152,2699817397876,11942653698075
14.02,3,31386639260624,2752451334634,11074890556684
15.02,0,31387640768775,2759757509152,11538894646702
15.02,1,31387640881164,2591865036698,11867015756299
15.02,2,31387640995196,2699861339114,11945310927539
15.02,3,31387640105304,2752496875346,11077343165400
16.02,0,31388642096593,2759802148726,11542228386512
16.02,1,31388642212737,2591910762036,11870586248613
16.02,2,31388641331261,2699908021426,11947980534419
16.02,3,31388641444959,2752543029680,11079915117882
17.02,0,31389643140423,2759838582688,11545517492508
17.02,1,31389643252058,2591948952666,11874040406449
17.02,2,31389643368286,2699947581416,11950811807431
17.02,3,31389642475220,2752582970380,11082517427918
18.02,0,31390643688397,2759870138940,11548848816266
18.02,1,31390643801297,2591983546690,11877365377275
18.02,2,31390643914042,2699984214638,11953767009287
18.02,3,31390644027871,2752621953350,11085088429680
19.02,0,31391644957438,2759905096686,11552215045614
19.02,1,31391645070533,2592020806272,11880483605299
19.02,2,31391645183686,2700023736438,11956881526297
19.02,3,31391645297114,2752660566324,11087670227556
20.02,0,31392646630233,2759939477598,11555595329798
20.02,1,31392646741608,2592056074430,11883682365371
20.02,2,31392646853556,2700061850204,11959896768833
20.02,3,31392646965376,2752698128212,11090266937776
21.02,0,31393647275806,2759982676694,11559066645806
21.02,1,31393647387638,2592100459852,11887079805963
21.02,2,31393647500725,2700107483962,11962633131731
21.02,3,31393647613590,2752742467808,11092807457822
22.03,0,31394648368231,2760030401738,11562452262614
22.03,1,31394648487448,2592148154862,11890475181599
22.03,2,31394648598991,2700156593792,11965436692361
22.03,3,31394648711112,2752790174274,11095359263478
23.03,0,31395649640751,2760076015352,11565793311530
23.03,1,31395649754387,2592194603104,11893764960111
23.03,2,31395649868149,2700204676532,11968276445049
23.03,3,31395649981415,2752838048226,11098031485280
24.03,0,31396650856552,2760117825922,11569246911068
24.03,1,31396650980280,2592237626096,11897073959393
24.03,2,31396651099655,2700249791852,11971056703269
24.03,3,31396651217576,2752883573518,11100643907436
25.03,0,31397651938767,2760165554212,11572675773450
25.03,1,31397652107860,2592285828532,11900304568167
25.03,2,31397652276675,2700299872316,11973740255453
25.03,3,31397652390088,2752933328610,11103433612580
26.03,0,31398653656107,2760216539008,11576000789649
26.03,1,31398653768765,2592336312288,11903663180308
26.03,2,31398653882020,2700349618826,11976449255656
26.03,3,31398652996320,2752984661178,11106170904863
27.03,0,31399655045092,2760261239174,11579515786595
27.03,1,31399654158583,2592381534704,11906956202028
27.03,2,31399654271920,2700393803370,11979204791788
27.03,3,31399654385056,2753029767086,11108754119017
28.03,0,31400655684722,2760301228306,11583074895597
28.03,1,31400655796197,2592421617038,11910270175398
28.03,2,31400655907927,2700437206550,11981828255948
28.03,3,31400656020070,2753071176940,11111425330819
29.03,0,31401656836650,2760342084328,11586429656461
29.03,1,31401656949654,2592464108736,11913593264230
29.03,2,31401657065395,2700481097664,11984627048192
29.03,3,31401657180860,2753114256640,11114108126199
30.04,0,31402658229764,2760387998802,11589692717865
30.04,1,31402658342938,2592510985578,11917085503690
30.04,2,31402658456008,2700529499722,11987315238628
30.04,3,31402658569173,2753160805968,11116808960395
31.04,0,31403658964523,2760438232514,11593191862901
31.04,1,31403659075562,2592559429476,11920652624080
31.04,2,31403659187109,2700577956978,11989673385328
31.04,3,31403659298830,2753215135442,11119507214541
32.04,0,31404660139263,2760489719470,11596466492727
32.04,1,31404660251595,2592612565710,11924296288314
32.04,2,31404660364035,2700630991846,11992238747078
32.04,3,31404660476027,2753266980516,11122144053775
33.04,0,31405661691945,2760541415300,11599772675385
33.04,1,31405661806169,2592665413338,11927909070230
33.04,2,31405661918732,2700684497160,11994828002010
33.04,3,31405662031022,2753318224872,11124760758399
34.04,0,31406663191266,2760592778892,11603233742045
34.04,1,31406662304848,2592716148422,11931473808010
34.04,2,31406662437001,2700734760690,11997394296264
34.04,3,31406662571771,2753368432320,11127291017917
35.04,0,31407663544973,2760643352432,11606654139077
35.04,1,31407663658888,2592769452718,11935042463942
35.04,2,31407663772976,2700785945162,11999952212558
35.04,3,31407663886080,2753421739032,11129863500131
36.04,0,31408664808517,2760691540700,11610150517419
36.04,1,31408664921763,2592815054836,11938506295832
36.04,2,31408665034647,2700832925344,12002573538088
36.04,3,31408665147393,2753470654854,11132422965119
37.04,0,31409666516722,2760730906456,11613439673775
37.04,1,31409666630965,2592856449034,11941990460674
37.04,2,31409665745058,2700875363108,12005283346174
37.04,3,31409665859513,2753511724736,11135106226543
38.04,0,31410667507165,2760762984344,11616815398923
38.04,1,31410667618711,2592890984534,11945405114552
38.04,2,31410667730088,2700912390002,12007929730266
38.04,3,31410667841245,2753549137756,11137862399569
39.05,0,31411668964550,2760796176964,11620151095337
39.05,1,31411669078366,2592926179356,11948840500242
39.05,2,31411668193437,2700948738146,12010652032926
39.05,3,31411668306698,2753586822848,11140554031999
40.05,0,31412669531372,2760833673674,11623503357293
40.05,1,31412669647099,2592965314684,11952268889532
40.05,2,31412669762684,2700989561406,12013348762544
40.05,3,31412669875694,2753626080838,11143247719725
41.05,0,31413670489459,2760867654166,11626945603311
41.05,1,31413670602346,2593002862238,11955772381566
41.05,2,31413670715482,2701027070286,12015957536720
41.05,3,31413670828822,2753664624196,11145872608825
42.05,0,31414671794795,2760918459302,11630549388859
42.05,1,31414671908218,2593053584146,11959053344828
42.05,2,31414672021985,2701079872572,12018564577700
42.05,3,31414671139184,2753716136792,11148503783249
43.05,0,31415672970843,2760962015538,11633943523553
43.05,1,31415673084246,2593099472818,11962346368372
43.05,2,31415673197361,2701127533204,12021237203606
43.05,3,31415672311964,2753765319058,11151287628503
44.05,0,31416673912643,2761003559872,11637238012299
44.05,1,31416674025867,2593143470820,11965752354082
44.05,2,31416674139445,2701172777570,12023903183944
44.05,3,31416674253691,2753810011386,11154074548891
45.05,0,31417674618666,2761047842290,11640708916627
45.05,1,31417674746609,2593187475394,11969183026244
45.05,2,31417674875115,2701219880988,12026378425702
45.05,3,31417675006243,2753856171924,11156840778831
46.05,0,31418676552611,2761089197226,11644236056085
46.05,1,31418676664201,2593229205076,11972464187272
46.05,2,31418676776020,2701263428058,12029008520426
46.05,3,31418675887012,2753902961488,11159564343985
47.05,0,31419677572305,2761123657140,11647578882133
47.05,1,31419677690607,2593266899958,11975858826554
47.05,2,31419677809305,2701303521906,12031743668048
47.05,3,31419677927577,2753944509710,11162269214639
48.06,0,31420678373590,2761162651706,11651111696257
48.06,1,31420678485075,2593306479034,11979259005018
48.06,2,31420678596363,2701345689106,12034233733158
48.06,3,31420678708389,2753986637932,11165008582865
49.06,0,31421680043739,2761199318330,11654741495961
49.06,1,31421680158389,2593346178420,11982629193464
49.06,2,31421680272108,2701385401482,12036711470122
49.06,3,31421679383180,2754028261526,11167705909509
50.06,0,31422680892480,2761240868074,11658476747561
50.06,1,31422681006260,2593386955366,11986151708538
50.06,2,31422681122319,2701430948648,12039076411068
50.06,3,31422681238201,2754071933938,11170240339317
51.06,0,31423682359792,2761284326898,11661974145247
51.06,1,31423682471830,2593431029348,11989624476168
51.06,2,31423682584097,2701476771804,12041526733560
51.06,3,31423681693417,2754118454926,11172970505651
52.06,0,31424683793119,2761327251102,11665402140265
52.06,1,31424682903592,2593475535890,11993003383158
52.06,2,31424683015563,2701523429374,12044110127356
52.06,3,31424683127361,2754166251880,11175725193893
53.06,0,31425684491179,2761370087632,11668759075287
53.06,1,31425684605203,2593518343468,11996561596464
53.06,2,31425684718889,2701568426644,12046609238782
53.06,3,31425684832785,2754211900760,11178467792555
54.06,0,31426685915445,2761434423084,11671953216583
54.06,1,31426686028537,2593577481120,12000104679164
54.06,2,31426686141442,2701629181242,12049029074132
54.06,3,31426685256584,2754270347138,11181397229995
55.06,0,31427686608441,2761510002010,11675327280497
55.06,1,31427686722371,2593650882748,12003617611348
55.06,2,31427686835791,2701698586970,12051560005638
55.06,3,31427686950408,2754337224302,11184020047041
56.07,0,31428687942944,2761576401284,11678812080890
56.07,1,31428688058491,2593715770570,12007035012643
56.07,2,31428688173979,2701760205516,12054122516783
56.07,3,31428688287315,2754396977646,11186633932040
57.07,0,31429689665363,2761620132836,11682449040858
57.07,1,31429688772723,2593760698394,12010353774865
57.07,2,31429688884578,2701805772382,12056774420537
57.07,3,31429688996268,2754442406038,11189174538440
58.07,0,31430690714102,2761662407696,11686038333634
58.07,1,31430690827725,2593804228940,12013804658927
58.07,2,31430689940611,2701851436372,12059422021239
58.07,3,31430690053943,2754489169570,11191640205048
59.07,0,31431691882991,2761717495298,11689425140398
59.07,1,31431691997306,2593859380354,12017216980657
59.07,2,31431692111433,2701905287148,12062297528901
59.07,3,31431691224675,2754544983804,11194077639822
60.07,0,31432692476368,2761768713870,11692592933408
60.07,1,31432692589685,2593912632522,12020652745438
60.07,2,31432692702457,2701956960780,12065125195531
60.07,3,31432692815341,2754599272716,11196600767822
61.07,0,31433693740697,2762591090768,11692592933408
61.07,1,31433693852193,2594877123984,12020652745438
61.07,2,31433693963501,2702930608074,12065125195531
61.07,3,31433694074476,2755577900510,11196622525213
62.07,0,31434695454327,2763333688458,11692592937072
62.07,1,31434695564102,2596314134422,12020652749036
62.07,2,31434695674334,2703808533570,12065125199195
62.07,3,31434694783566,2756094172694,11196622528613
63.07,0,31435696526660,2763333688458,11692592937072
63.07,1,31435696636107,2596314134422,12020652749036
63.07,2,31435696745672,2703808533570,12065125199195
63.07,3,31435696855303,2756094172694,11196622528613
64.07,0,31436697789769,2763333688458,11692592937072
64.07,1,31436697897884,2596314134422,12020652749036
64.07,2,31436698005850,2703808533570,12065125199195
64.07,3,31436697115455,2756094172694,11196622528613
