ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,30848155074742,2483356652336,10915113632629
0.00,1,30848155186569,2256175787860,11147489770288
0.00,2,30848155298285,2372301290178,11271798368140
0.00,3,30848155409410,2442486505604,10381352275497
1.00,0,30849157037289,2483356652336,10917108221845
1.00,1,30849157157342,2256175787860,11149909592048
1.00,2,30849156259432,2372301290178,11274660026274
1.00,3,30849156375445,2442486505604,10384942105767
2.00,0,30850158320195,2484953076894,10917755986159
2.00,1,30850157433355,2258719236482,11150725974088
2.00,2,30850157546587,2374230578642,11275789713148
2.00,3,30850157659914,2444519710444,10386382933485
3.00,0,30851158560771,2485260906642,10917902023571
3.00,1,30851158672395,2258775977256,11150857796554
3.00,2,30851158783844,2385489926358,11275924082162
3.00,3,30851158895185,2444595767558,10386528424343
4.00,0,30852160372909,2485362572470,10918112178883
4.00,1,30852160484125,2258827385730,11151080469618
4.00,2,30852160596191,2396746222588,11276115457818
4.00,3,30852159707611,2444652030060,10386705612305
5.01,0,30853160926082,2485445928990,10918299689297
5.01,1,30853161041083,2258875200396,11151334939710
5.01,2,30853161154279,2408003557496,11276307869050
5.01,3,30853161265563,2444703159458,10386883763171
6.01,0,30854162005477,2485518086526,10918496079321
6.01,1,30854162117047,2258924145710,11151537069308
6.01,2,30854162228663,2419322456576,11276524097016
6.01,3,30854162340928,2444752360012,10387038115471
7.01,0,30855163398450,2485582237938,10918707517315
7.01,1,30855163510311,2258968258054,11151754834308
7.01,2,30855163621565,2430641335628,11276702708462
7.01,3,30855163732545,2444801658346,10387215647435
8.01,0,30856165086188,2485648203194,10918967782999
8.01,1,30856164201154,2259021330458,11152031204410
8.01,2,30856164314127,2441641296072,11276982812088
8.01,3,30856164427247,2444854759122,10387482661017
9.01,0,30857166265244,2485879100542,10919628760577
9.01,1,30857165377713,2259110438724,11152708561954
9.01,2,30857165490882,2450802621330,11277680858442
9.01,3,30857165603963,2444942997684,10388148910343
10.01,0,30858166499757,2486357210960,10920718151805
10.01,1,30858166613170,2259285402326,11153812791798
10.01,2,30858166726633,2457858865330,11278803764990
10.01,3,30858166840164,2445105975272,10389241120541
11.01,0,30859167810323,2487715290830,10922233805428
11.01,1,30859167924508,2259497166458,11155346330205
11.01,2,30859168044804,2462258277620,11280356175407
11.01,3,30859168166865,2445307589774,10390762760422
12.01,0,30860168847999,2489473029342,10924119006532
12.01,1,30860168961755,2259802877432,11157311131275
12.01,2,30860169075543,2464524146558,11282326699397
12.01,3,30860169189318,2445511613048,10392709575172
13.01,0,30861170791765,2490484641932,10926372568378
13.01,1,30861170904243,2260554285764,11159699224035
13.01,2,30861170019183,2465519135820,11284695170717
13.01,3,30861170131708,2445702788482,10395066328132
14.02,0,30862171981523,2490916872302,10928990722686
14.02,1,30862172094013,2261001846994,11162472796401
14.02,2,30862171203956,2465951479560,11287457433635
14.02,3,30862171316133,2445881210700,10397743428880
15.02,0,30863173138818,2491053777560,10931618312176
15.02,1,30863173250418,2261129566658,11165558779639
15.02,2,30863172363867,2466133680668,11290473880449
15.02,3,30863172475728,2446005031870,10400770301016
16.02,0,30864174433397,2491129945742,10934264359924
16.02,1,30864173549303,2261198632864,11168828725471
16.02,2,30864173660024,2466212187092,11293477965935
16.02,3,30864173769990,2446072429930,10403885161742
17.02,0,30865175019608,2491190559974,10936700074060
17.02,1,30865175130694,2261258254258,11172297940737
17.02,2,30865175241821,2466270700008,11296404898265
17.02,3,30865175353497,2446131349814,10407147976634
18.02,0,30866176607635,2491233776752,10939161834174
18.02,1,30866176718546,2261305179142,11175822123631
18.02,2,30866175828173,2466310128552,11299397038455
18.02,3,30866175940144,2446178092016,10410322016898
19.02,0,30867177231879,2491271555520,10941661944166
19.02,1,30867177344959,2261344407114,11179267500495
19.02,2,30867177458053,2466342583056,11302544092847
19.02,3,30867177574148,2446219566706,10413408534046
20.02,0,30868178919157,2491309877084,10944293010682
20.02,1,30868179032558,2261383892890,11182465257925
20.02,2,30868179146161,2466375531080,11305861932391
20.02,3,30868178259416,2446260577820,10416442744048
21.02,0,30869180281328,2491348093950,10946904754472
21.02,1,30869180395541,2261423702296,11185751150329
21.02,2,30869179524063,2466407461784,11309179056691
21.02,3,30869179643339,2446301641046,10419405662038
22.03,0,30870181135344,2491386145142,10949575298654
22.03,1,30870181248911,2261463100638,11188993542639
22.03,2,30870181362708,2466439037512,11312590844435
22.03,3,30870181475975,2446343355796,10422262986652
23.03,0,30871182310545,2491420373574,10952298321982
23.03,1,30871182423835,2261500302162,11192280652923
