ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,26319495605814,1741368077288,7488956531982
0.00,1,26319495719576,1379720849722,7623625813152
0.00,2,26319495835276,1436812184286,7714561137874
0.00,3,26319495950984,1203205510764,7168485191375
1.00,0,26320496629598,1741368077288,7491239230954
1.00,1,26320496745723,1379720849722,7624987639812
1.00,2,26320496860262,1436812184286,7718337654984
1.00,3,26320496975201,1203205510764,7172054853747
2.00,0,26321497850468,1741394468816,7493727845222
2.00,1,26321497968023,1379769365950,7626802937716
2.00,2,26321498082785,1436860832274,7722404905538
2.00,3,26321498198628,1203256329498,7175839342245
3.00,0,26322499566914,1741406717006,7496488974154
3.00,1,26322498681920,1379781359404,7629042302686
3.00,2,26322498795598,1436873280300,7726424986496
3.00,3,26322498909409,1203267260088,7179098611077
4.00,0,26323500242013,1741418512820,7499106064732
4.00,1,26323500358412,1379793451678,7631642662788
4.00,2,26323500472576,1436885323164,7730577282228
4.00,3,26323500587705,1203278425650,7182016090577
5.01,0,26324501765897,1741430546900,7502065576112
5.01,1,26324501879260,1379803346854,7634299498712
5.01,2,26324500995208,1436897555982,7734157797202
5.01,3,26324501107558,1203290534394,7185100835685
6.01,0,26325502628091,1741443098138,7505026028316
6.01,1,26325502745871,1379811888196,7637065080562
6.01,2,26325502864888,1436906884590,7737371631156
6.01,3,26325502979769,1203303303036,7188451475065
7.01,0,26326504237972,1741456187396,7508164858134
7.01,1,26326503350317,1379820454792,7639744480878
7.01,2,26326503463988,1436915630160,7740889023000
7.01,3,26326503577875,1203314903406,7191400862195
8.01,0,26327504653871,1741468246730,7511366219469
8.01,1,26327504773051,1379828464702,7642611524035
8.01,2,26327504892133,1436923771830,7744229338227
8.01,3,26327505008884,1203325799958,7194283106786
9.01,0,26328506586617,1741480435628,7514998954481
9.01,1,26328505705948,1379836286854,7645726737963
9.01,2,26328505822878,1436931916794,7746958957413
9.01,3,26328505938325,1203337416798,7197096895884
10.01,0,26329507573308,1741492872674,7518750417211
10.01,1,26329507689529,1379844316528,7649010562283
10.01,2,26329506862203,1436939721378,7749851193739
10.01,3,26329506977951,1203350194224,7199460328766
11.01,0,26330508005198,1741504448888,7522445659867
11.01,1,26330508119896,1379852462590,7652154214239
11.01,2,26330508233718,1436947956378,7752740330825
11.01,3,26330508349298,1203361727616,7202018973626
12.01,0,26331509885476,1741513215320,7526224053239
12.01,1,26331509997801,1379861163142,7655037205813
12.01,2,26331510112429,1436956772220,7755614276783
12.01,3,26331509238572,1203370914582,7204785260558
13.02,0,26332510370082,1741522200254,7529681409593
13.02,1,26332510485219,1379870181016,7657868128877
13.02,2,26332510598767,1436965818642,7758595299009
13.02,3,26332510711128,1203380007120,7207804507698
14.02,0,26333511487725,1741531063310,7533085201963
14.02,1,26333511604430,1379879174734,7660877920375
14.02,2,26333511720883,1436974861770,7761612520491
14.02,3,26333511833775,1203388888842,7210668124088
15.02,0,26334513134594,1741539479480,7536472332259
15.02,1,26334513246991,1379887665568,7663769616167
15.02,2,26334513359118,1436983228530,7764609622879
15.02,3,26334513471836,1203397369794,7213694864990
16.02,0,26335514048922,1741547455352,7539894143783
16.02,1,26335514161910,1379895840178,7666585093527
16.02,2,26335514275628,1436991085818,7767623601767
16.02,3,26335514389675,1203405334686,7216739004538
17.02,0,26336515504944,1741555357658,7543608253969
17.02,1,26336515619491,1379903631586,7669346939647
17.02,2,26336515731792,1436998907970,7770713746719
17.02,3,26336515843641,1203413353380,7219475342816
18.02,0,26337517124634,1741563766142,7547703073265
18.02,1,26337516235919,1379912037874,7671943272641
18.02,2,26337516348201,1437007304376,7773830270065
18.02,3,26337516460648,1203421784922,7221961468380
19.02,0,26338517810309,1741572490850,7551653778765
19.02,1,26338517923203,1379920514434,7674542281005
19.02,2,26338518035438,1437015903912,7777350639519
19.02,3,26338518146907,1203430393242,7224190023104
20.02,0,26339518501185,1741581106856,7555707738513
20.02,1,26339518614990,1379928918526,7677217264851
20.02,2,26339518727913,1437024504546,7780459159113
20.02,3,26339518840339,1203438912624,7226643047178
21.02,0,26340520676369,1741589933678,7559396960397
21.02,1,26340519798562,1379937774994,7679990104185
21.02,2,26340519915990,1437033431286,7783596339209
21.02,3,26340520029537,1203447817404,7229342745428
22.03,0,26341521486762,1741599021824,7562946082173
22.03,1,26341521602233,1379946778594,7682713483037
22.03,2,26341521717798,1437042406338,7786867250241
22.03,3,26341521833773,1203456933000,7232098180392
23.03,0,26342522954462,1741607868410,7566456803087
23.03,1,26342522064502,1379955868936,7685762624479
23.03,2,26342522177424,1437051084930,7790004783547
23.03,3,26342522290023,1203465900366,7234690975168
24.03,0,26343523869202,1741616718290,7569864655179
24.03,1,26343523984174,1379964755050,7688718408671
24.03,2,26343524098584,1437060027042,7793288678991
24.03,3,26343523217011,1203475122468,7237340617616
25.03,0,26344524688158,1741625672480,7573470716505
25.03,1,26344524801550,1379973676300,7691738300917
25.03,2,26344524914656,1437069043818,7796373058973
25.03,3,26344525029504,1203484124970,7239923028698
26.03,0,26345526133054,1741634108414,7576987487237
26.03,1,26345526245850,1379982207760,7694511512659
26.03,2,26345526358455,1437077403990,7799668484971
26.03,3,26345526470515,1203492607020,7242638018704
27.03,0,26346527587615,1741642839710,7580471223905
27.03,1,26346526701560,1379990858902,7697191601581
27.03,2,26346526814511,1437086040858,7803361124581
27.03,3,26346526928278,1203501265848,7245072520436
28.03,0,26347528080356,1741651632494,7584096894807
28.03,1,26347528197158,1379999564944,7699704663193
28.03,2,26347528312401,1437094712862,7806980390431
28.03,3,26347528427742,1203509998242,7247610552696
29.03,0,26348529447179,1741659883964,7587581548183
29.03,1,26348529564038,1380007753828,7702170837541
29.03,2,26348529680173,1437103155384,7810708412465
