ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,30455208548389,2247069313040,10350634982251
0.00,1,30455208661287,1983443138156,10660420244071
0.00,2,30455208773885,2082218080676,10817628920928
0.00,3,30455208886415,2146630966236,9979285668568
1.00,0,30456209735074,2247069313040,10352188063685
1.00,1,30456209848720,1983443138156,10662533986587
1.00,2,30456209962436,2082218080676,10819380824204
1.00,3,30456210075678,2146630966236,9981162614392
2.00,0,30457211455199,2249562511286,10352942166011
2.00,1,30457211568029,1986163916272,10663424438521
2.00,2,30457211680947,2084440328090,10820016930134
2.00,3,30457210794574,2148423476220,9981832462168
3.00,0,30458212218401,2250051321400,10356504719761
3.00,1,30458212332519,1986630269702,10665041856379
3.00,2,30458212445930,2085470156078,10821922343348
3.00,3,30458212558976,2148944569834,9984552603872
4.00,0,30459213616165,2250824929934,10359577227545
4.00,1,30459213728067,1987429003756,10667133206629
4.00,2,30459213840126,2086307990734,10824105907376
4.00,3,30459213952270,2149694381864,9986358949406
5.01,0,30460214800907,2251659009186,10362125425121
5.01,1,30460214912880,1988231446672,10669332610281
5.01,2,30460215024763,2087146900056,10826463535494
5.01,3,30460215139808,2150571913448,9988210904486
6.01,0,30461216165266,2252150290066,10365005716981
6.01,1,30461216278618,1988730481890,10671846988209
6.01,2,30461216391724,2087621684234,10829171220918
6.01,3,30461215505498,2151041683552,9990491971526
7.01,0,30462217132170,2252522612214,10367954736903
7.01,1,30462217244172,1989102118956,10674466673279
7.01,2,30462217355813,2088008933832,10831805888554
7.01,3,30462217467089,2151412511106,9993108197062
8.01,0,30463218196616,2252820037240,10370614359087
8.01,1,30463218325662,1989411782070,10677405851613
8.01,2,30463218439244,2088318126180,10834642720216
8.01,3,30463218552914,2151722782432,9995768469378
9.01,0,30464219083850,2253183728454,10373464115727
9.01,1,30464219201599,1989768856400,10680075719839
9.01,2,30464219315035,2088682592250,10837301374316
9.01,3,30464219428531,2152093817762,9998451661212
10.01,0,30465220582285,2253708590456,10376560996215
10.01,1,30465220694306,1990319806060,10682280208607
10.01,2,30465220806138,2089216290862,10839499225538
10.01,3,30465220918332,2152647356206,10001110621192
11.01,0,30466221637603,2254164849736,10379616224103
11.01,1,30466221749568,1990773742824,10684357583279
11.01,2,30466221866602,2089687720040,10841946957852
11.01,3,30466221983257,2153096389260,10004017843276
12.01,0,30467222589983,2254599373104,10382556679343
12.01,1,30467222703763,1991214208846,10686745539779
12.01,2,30467222817389,2090106990180,10843977481150
12.01,3,30467222930767,2153506584750,10007272082340
13.02,0,30468223916803,2254892634748,10385900818108
13.02,1,30468224032018,1991501540804,10689448010466
13.02,2,30468224145433,2090389113272,10846310426763
13.02,3,30468224259846,2153796952422,10010064625341
14.02,0,30469225503952,2255366741402,10389284703746
14.02,1,30469225617211,1991928337982,10692293687614
14.02,2,30469225730440,2090857697200,10848651476845
14.02,3,30469224847555,2154237998524,10012005636835
15.02,0,30470226164381,2255899891296,10392343043410
15.02,1,30470226275977,1992410650280,10694923736766
15.02,2,30470226387473,2091366719434,10851016658375
15.02,3,30470226499128,2154748932002,10014231375871
16.02,0,30471227193692,2256522888516,10395144092058
16.02,1,30471227305713,1993028782790,10697114566182
16.02,2,30471227417614,2092010265324,10853488021113
16.02,3,30471227529032,2155376621862,10016568792287
17.02,0,30472229298585,2257117177964,10398272298114
17.02,1,30472228412219,1993646442354,10699305676978
17.02,2,30472228525364,2092662312324,10855772141827
17.02,3,30472228638685,2155941884284,10018854680169
18.02,0,30473230306122,2257552510860,10401413985728
18.02,1,30473230423717,1994092682142,10701777163952
18.02,2,30473229540532,2093122240416,10858147603915
18.02,3,30473229657399,2156392285338,10021394674195
19.02,0,30474231300986,2257951337300,10404792229982
19.02,1,30474231418462,1994488058382,10704445145954
19.02,2,30474231531963,2093505505178,10860481593951
19.02,3,30474230637217,2156782393170,10023768706567
20.02,0,30475232639991,2258364944038,10408322451112
20.02,1,30475231751525,1994896752770,10706802203492
20.02,2,30475231864707,2093909065374,10862767351107
20.02,3,30475231978053,2157192887340,10026276442379
21.02,0,30476233165560,2258862561516,10411623712054
21.02,1,30476233279065,1995419717626,10709001003860
21.02,2,30476233391880,2094388050836,10864741583015
21.02,3,30476233504663,2157712871664,10029101418797
22.03,0,30477234045758,2259228302486,10415179982856
22.03,1,30477234159444,1995799146884,10711570090266
22.03,2,30477234272953,2094747016918,10866824330741
22.03,3,30477234386039,2158107778220,10031712361323
23.03,0,30478235824233,2259663291226,10418635088890
23.03,1,30478235937455,1996199725514,10714213396590
23.03,2,30478235051703,2095162704806,10869081302149
23.03,3,30478235164858,2158520936882,10034015219005
24.03,0,30479236656851,2260188180310,10421808087950
24.03,1,30479236769151,1996734295312,10716371565780
24.03,2,30479236880919,2095715549496,10871372653403
24.03,3,30479236992774,2159048591100,10036570886125
25.03,0,30480238046366,2260600135532,10425110246548
25.03,1,30480238160227,1997151799212,10718587809008
25.03,2,30480238274581,2096140141078,10873623144957
25.03,3,30480237392971,2159468210838,10039448420909
26.03,0,30481239543021,2260951690366,10428489569568
26.03,1,30481238656141,1997504505566,10720701088124
26.03,2,30481238769793,2096487557384,10876127717009
26.03,3,30481238883461,2159817075212,10042371493427
27.03,0,30482239807339,2261277917314,10431654945690
27.03,1,30482239920797,1997812020414,10722968727044
27.03,2,30482240034825,2096794870916,10878810824287
27.03,3,30482240149067,2160120408252,10045331135519
28.03,0,30483241206184,2261521806694,10434946419588
28.03,1,30483241325685,1998066868654,10725571305222
28.03,2,30483241444665,2097036257054,10881254303907
28.03,3,30483241563578,2160358864696,10048342796315
29.03,0,30484242180470,2261785976312,10438510146708
29.03,1,30484242293762,1998316089198,10727863261422
29.03,2,30484242407250,2097283910478,10883780300667
29.03,3,30484242520862,2160606275720,10051274755505
30.03,0,30485243374450,2262024989080,10442161620258
30.03,1,30485243489865,1998550972062,10730419212942
30.03,2,30485243604415,2097515715446,10886289711669
30.03,3,30485243719448,2160844875052,10053938522615
31.04,0,30486245305593,2262174925562,10445780926918
31.04,1,30486245418775,1998719813906,10733259355534
31.04,2,30486244535033,2097675293210,10888813111305
31.04,3,30486244648088,2160996230468,10056656307757
32.04,0,30487245734412,2262352439782,10449298152712
32.04,1,30487245847123,1998932347252,10735987109344
32.04,2,30487245960611,2097880446702,10891378763831
32.04,3,30487246074315,2161175665542,10059393929571
33.04,0,30488247419145,2262594200282,10452937026140
33.04,1,30488247532445,1999235324202,10738721615144
33.04,2,30488247645664,2098171576262,10893863163281
33.04,3,30488247758804,2161414610976,10061791809337
34.04,0,30489248353449,2263007731344,10456020812412
34.04,1,30489248467169,1999697269638,10741242502794
34.04,2,30489248580824,2098611872378,10896257919155
34.04,3,30489248694303,2161849044650,10064359100501
35.04,0,30490250101023,2263254149348,10459314026146
