ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,29620979268022,2166328395806,9873734555610
0.00,1,29620979379031,1901804009708,10160691829132
0.00,2,29620979489956,2000023868210,10318538460016
0.00,3,29620979600312,2064549680874,9531927612001
1.00,0,29621980757071,2166328395806,9875138956316
1.00,1,29621979868661,1901804009708,10163708952978
1.00,2,29621979980396,2000023868210,10321714332310
1.00,3,29621980094237,2064549680874,9534664911041
2.00,0,29622981906878,2166794360654,9876409551842
2.00,1,29622981020501,1902145007882,10166641593332
2.00,2,29622981134029,2000363987984,10325269241684
2.00,3,29622981247296,2064888905778,9537742301329
3.00,0,29623982430046,2167206000854,9877919948522
3.00,1,29623982542390,1902562289606,10169589764256
3.00,2,29623982654104,2000773747310,10328533750124
3.00,3,29623982765232,2065289485824,9540703420117
4.00,0,29624983218104,2167618102214,9879736112642
4.00,1,29624983332395,1902958572080,10172237510164
4.00,2,29624983445138,2001180449804,10331887487374
4.00,3,29624983557640,2065691520720,9543585095401
5.01,0,29625984674605,2167980766124,9881820675654
5.01,1,29625984786226,1903313071262,10174925909038
5.01,2,29625984897886,2001545198816,10335208994192
5.01,3,29625985009579,2066051536254,9546374839963
6.01,0,29626985838219,2168337518402,9884017121884
6.01,1,29626985952582,1903671597908,10177602180278
6.01,2,29626986066815,2001911993402,10338415079000
6.01,3,29626986180525,2066412412620,9549175482225
7.01,0,29627986877913,2168691941822,9886511166492
7.01,1,29627986988990,1904033780894,10180473107058
7.01,2,29627987100444,2002273814048,10341127364616
7.01,3,29627987211664,2066767928550,9551984724687
8.01,0,29628988439507,2169036966362,9889152345757
8.01,1,29628988550827,1904371620122,10183612093869
8.01,2,29628988662056,2002613012600,10343369329795
8.01,3,29628988773080,2067106646178,9554929314704
9.01,0,29629989854131,2169327899030,9891896299699
9.01,1,29629989967953,1904655157760,10186774222351
9.01,2,29629989081623,2002901276030,10345757045459
9.01,3,29629989194908,2067388681752,9557811395220
10.01,0,29630990749555,2169589934534,9894608536187
10.01,1,29630990862933,1904916517994,10189768726683
10.01,2,29630990976341,2003160891542,10348321155755
