ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,31890890714089,2831819339082,12352090347246
0.00,1,31890890918643,2664728395282,12686714491772
0.00,2,31890889873813,2773239456786,12732433435423
0.00,3,31890889990312,2825651202308,11918194753615
1.00,0,31891892019670,2831819339082,12353595365026
1.00,1,31891892133572,2664728395282,12689812703336
1.00,2,31891892246936,2773239456786,12735576622103
1.00,3,31891892359988,2825651202308,11921064586721
2.00,0,31892892810490,2832150554076,12355233029852
2.00,1,31892892923267,2665043440030,12693144901040
2.00,2,31892893036222,2773598692740,12738590418811
2.00,3,31892893149335,2826002442626,11924042212627
3.00,0,31893893277666,2832408494040,12357194133734
3.00,1,31893893388672,2665301807116,12696433593886
3.00,2,31893893499839,2773882446684,12741489213185
3.00,3,31893893611058,2826270953036,11927140810037
4.00,0,31894894684643,2832597314904,12359467033936
4.00,1,31894894795820,2665490517082,12699929734890
4.00,2,31894894907389,2774076388620,12744234750855
4.00,3,31894895018681,2826461587796,11930193152841
5.00,0,31895895183872,2832724298604,12361941472992
5.00,1,31895895299361,2665596537766,12703436149548
5.00,2,31895895415204,2774188454892,12747082722051
5.00,3,31895895528530,2826582176744,11933218582019
6.01,0,31896895433128,2832820977504,12364455223382
6.01,1,31896895544057,2665688971798,12706727400392
6.01,2,31896895655026,2774280087384,12750035418395
6.01,3,31896895766525,2826677063708,11936402467955
7.01,0,31897897158187,2832907481238,12367304107962
7.01,1,31897897269926,2665774504900,12709826961854
7.01,2,31897897382728,2774364776124,12753099055427
7.01,3,31897897495267,2826763644302,11939382642449
8.01,0,31898897985448,2832983031324,12370278435810
8.01,1,31898898101691,2665851312196,12712916326174
8.01,2,31898898214985,2774443452216,12756083562683
8.01,3,31898898328371,2826838048076,11942353711433
9.01,0,31899899680937,2833056195456,12373178169238
9.01,1,31899899793720,2665922576788,12715984025744
9.01,2,31899898908129,2774516034408,12759134296317
9.01,3,31899899021585,2826913321466,11945372822871
10.01,0,31900900838694,2833165545276,12375936608470
10.01,1,31900900950736,2666024307586,12719138789784
10.01,2,31900900062797,2774622602994,12762134550511
10.01,3,31900900174332,2827022912846,11948359959813
11.01,0,31901902055881,2833282282440,12378654612594
11.01,1,31901902167746,2666135046376,12722071384744
11.01,2,31901901278847,2774741905086,12765046756301
11.01,3,31901901390874,2827132309880,11951669444721
12.01,0,31902902640227,2833375970388,12381366422126
12.01,1,31902902753747,2666238303394,12725188886706
12.01,2,31902902867566,2774842943046,12767881423707
12.01,3,31902902981315,2827225884734,11954941640385
13.01,0,31903903638237,2833486532400,12384053636738
13.01,1,31903903751176,2666348213194,12728386149376
13.01,2,31903903862744,2774959239912,12770804959329
13.01,3,31903903974405,2827336625720,11958012011353
14.01,0,31904905283285,2833571403408,12386667733988
14.01,1,31904905395106,2666430878320,12731834855058
14.01,2,31904905507097,2775043923162,12773717492613
14.01,3,31904905618861,2827419594992,11961036269259
15.02,0,31905906524108,2833664260170,12389244534482
15.02,1,31905906637707,2666522289016,12735404929434
15.02,2,31905906749858,2775143437098,12776585884853
15.02,3,31905906864268,2827510194266,11963975959707
16.02,0,31906907123853,2833761721944,12391917022196
16.02,1,31906907238005,2666613935782,12738855865950
16.02,2,31906907352354,2775239269440,12779515941285
16.02,3,31906907465991,2827602489950,11966866448715
17.02,0,31907909194472,2833840595676,12394671881784
17.02,1,31907908308310,2666691785080,12742403866116
17.02,2,31907908421571,2775318528570,12782461382943
17.02,3,31907908534483,2827682415566,11969632566875
18.02,0,31908909675238,2833934974266,12397265571085
18.02,1,31908909791535,2666781097498,12745640186617
18.02,2,31908909905208,2775403229388,12785612195990
18.02,3,31908910018705,2827773931670,11972622097826
19.02,0,31909911494684,2834052383406,12399788639461
19.02,1,31909910608191,2666905344982,12748671327591
19.02,2,31909910721809,2775507511938,12788688494208
19.02,3,31909910835771,2827893213998,11975852297702
20.02,0,31910912644449,2834199094872,12402239606485
20.02,1,31910912758373,2667054705922,12751968084293
20.02,2,31910911872400,2775647872572,12791706543574
20.02,3,31910911985832,2828036351474,11978836466240
21.02,0,31911913894175,2834314400244,12404756440403
21.02,1,31911913008021,2667165148252,12755031476193
21.02,2,31911913121818,2775771184560,12794856694514
21.02,3,31911913235551,2828153257730,11981967005134
22.02,0,31912914446286,2834553922356,12407498517801
22.02,1,31912914558397,2667420873550,12757880113479
22.02,2,31912914670624,2776016504112,12797706162630
22.02,3,31912914782497,2828397374972,11984869234288
23.03,0,31913916023606,2834750413848,12410142161327
23.03,1,31913916138498,2667630732094,12760854327287
23.03,2,31913916253397,2776222449384,12800828452278
23.03,3,31913915363765,2828593697372,11987648535724
24.03,0,31914917338914,2834944924548,12412877052465
24.03,1,31914916455034,2667824413804,12763868688315
24.03,2,31914916568655,2776414999056,12803669855504
24.03,3,31914916681914,2828783771054,11990608824016
25.03,0,31915917862094,2835048147528,12415710043231
25.03,1,31915917975480,2667932046352,12766997225673
25.03,2,31915918088696,2776512303816,12806589744196
25.03,3,31915918201788,2828882569094,11993649817492
26.03,0,31916918974999,2835167430954,12418651572585
26.03,1,31916919088684,2668054940002,12770114018999
26.03,2,31916919203169,2776641034434,12809313237142
26.03,3,31916919317163,2828997428678,11996709165290
27.03,0,31917920762890,2835345036846,12421317283419
27.03,1,31917920876475,2668225514302,12773358128241
27.03,2,31917919991127,2776819177248,12812173128554
27.03,3,31917920106031,2829177150416,11999561897818
28.03,0,31918921725963,2835490260522,12424028924047
28.03,1,31918921839419,2668372363018,12776433559425
28.03,2,31918921952575,2776967569752,12815207879190
28.03,3,31918922065861,2829313406726,12002494374792
29.03,0,31919922299796,2835630435594,12426808002421
29.03,1,31919922411799,2668515790366,12779484224175
29.03,2,31919922523937,2777117802504,12818162389416
29.03,3,31919922635706,2829441222710,12005468396414
30.03,0,31920924086495,2835738672042,12429667463815
30.03,1,31920924207565,2668619302120,12782644340099
30.03,2,31920924331941,2777223549786,12821197906728
30.03,3,31920923418681,2829546590084,12008324020468
31.03,0,31921924637309,2835919965018,12432270357485
31.03,1,31921924748821,2668789398790,12785884761883
31.03,2,31921924860399,2777392779036,12824033777440
31.03,3,31921924972102,2829726843254,12011265575784
32.04,0,31922925738107,2836087016934,12434921026357
32.04,1,31922925851737,2668953951658,12789087285759
32.04,2,31922925964964,2777562802140,12826799540002
32.04,3,31922926078170,2829883023872,12014314442936
33.04,0,31923927079375,2836300278180,12437602150423
33.04,1,31923927192852,2669170247776,12792096633745
33.04,2,31923927306362,2777792267670,12829607494544
33.04,3,31923927421617,2830100788016,12017267327946
34.04,0,31924928280502,2836559038350,12440420610733
34.04,1,31924928393757,2669411102860,12795305913577
34.04,2,31924928506816,2778035168328,12832357475316
34.04,3,31924928620230,2830333085288,12019840428348
35.04,0,31925930034272,2836724970306,12443265019835
35.04,1,31925930148305,2669565621106,12798562288929
35.04,2,31925930261517,2778196096698,12835176670706
35.04,3,31925929438286,2830494436388,12022608228042
36.04,0,31926931151601,2836903652238,12445974516921
36.04,1,31926931265427,2669736775150,12801829262617
36.04,2,31926931379197,2778374127516,12837897960652
36.04,3,31926930492396,2830670823500,12025532488076
37.04,0,31927931291099,2837251212060,12448295137705
37.04,1,31927931416985,2670096689668,12805151859427
37.04,2,31927931529308,2778712516842,12840543041140
37.04,3,31927931642033,2831007827150,12028157338306
38.04,0,31928932463882,2837492792922,12450836060255
38.04,1,31928932577670,2670335212600,12808529107031
38.04,2,31928932690398,2778950162472,12843202497288
38.04,3,31928932802624,2831247981710,12030946760902
39.04,0,31929933433042,2837721014418,12453635153385
39.04,1,31929933545899,2670553322614,12811513572419
39.04,2,31929933657540,2779191191040,12846015806954
39.04,3,31929933768634,2831479770608,12033753799972
40.04,0,31930935206593,2837881657308,12456546041479
40.04,1,31930935320004,2670709318768,12814537780267
40.04,2,31930935432660,2779349309628,12848938662516
40.04,3,31930935544805,2831642751140,12036592380196
41.05,0,31931936599587,2838026580132,12459530681855
41.05,1,31931936711488,2670851679958,12817587354561
41.05,2,31931935821250,2779494642006,12851780019252
41.05,3,31931935932431,2831786954774,12039463213706
