ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,29816412929248,2240721151376,10155749156357
0.00,1,29816413040083,1976789925740,10480030079634
0.00,2,29816413150889,2075302191524,10642661952592
0.00,3,29816412265771,2139771013596,9811023791316
1.00,0,29817413622123,2240721151376,10158639256083
1.00,1,29817413758364,1976789925740,10481741412744
1.00,2,29817413893693,2075302191524,10645742936442
1.00,3,29817414033595,2139771013596,9814195865740
2.00,0,29818415338083,2241088331360,10161139215263
2.00,1,29818415450725,1977228953354,10483570261014
2.00,2,29818415563267,2075857797092,10648822066364
2.00,3,29818414675655,2140272704070,9817247065316
3.00,0,29819416201246,2241465717254,10163855626559
3.00,1,29819416314140,1977633930890,10485676840680
3.00,2,29819416427099,2076318704552,10651882790216
3.00,3,29819416539391,2140724290608,9819988169988
4.00,0,29820417713552,2241650431598,10166824089743
4.00,1,29820417825155,1977821892020,10488100156650
4.00,2,29820417936968,2076499345316,10655253845762
4.00,3,29820417048589,2140910729910,9822813647932
5.01,0,29821418387639,2241739514534,10170000758295
5.01,1,29821418503473,1977913369694,10490798688720
5.01,2,29821418617114,2076587369780,10658510637890
5.01,3,29821418729818,2141000510076,9825648893028
6.01,0,29822420257809,2241799489490,10173318527235
6.01,1,29822419367569,1977973717970,10493729062264
6.01,2,29822419479162,2076646808912,10661627164014
6.01,3,29822419590756,2141061015366,9828372438942
7.01,0,29823421042212,2241866423570,10176769434523
7.01,1,29823421153987,1978039032500,10496867733918
7.01,2,29823421265811,2076710933210,10664462817202
7.01,3,29823421377316,2141126851446,9831018425600
8.01,0,29824422094032,2241952710998,10179927549579
8.01,1,29824422208384,1978126903244,10500096462722
8.01,2,29824422322100,2076798873128,10667257398794
8.01,3,29824422433947,2141214819912,9833814356740
9.01,0,29825422966280,2242032137024,10183037467327
9.01,1,29825423080095,1978205987792,10503142008526
9.01,2,29825423192147,2076879840746,10670120524046
9.01,3,29825423304261,2141293280796,9836802865538
10.01,0,29826424661605,2242091407064,10186298506107
10.01,1,29826424774169,1978265660798,10506078870802
10.01,2,29826424886879,2076937277126,10673101196806
10.01,3,29826424999217,2141354799540,9839722511274
11.01,0,29827425869867,2242154340032,10189436184613
11.01,1,29827425981038,1978328675018,10508982132568
