ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,23311816705470,1732864621374,6448540231726
0.00,1,23311816818638,1369689708552,6450316113698
0.00,2,23311816931452,1426315717980,6568552973182
0.00,3,23311817044404,1192591655182,6127471802699
1.00,0,23312818594168,1732864621374,6449877269614
1.00,1,23312818707892,1369689708552,6453590774872
1.00,2,23312818821843,1426315717980,6571883154030
1.00,3,23312817934970,1192591655182,6129658209045
2.00,0,23313819980436,1733134517662,6451310653132
2.00,1,23313819091092,1371116245446,6455830429030
2.00,2,23313819204954,1427762519484,6573882784118
2.00,3,23313819319732,1194311021176,6131417950533
3.00,0,23314820494950,1733165440816,6453998915642
3.00,1,23314820606997,1371147210798,6458691863948
3.00,2,23314820719496,1427794576830,6577533802338
3.00,3,23314820831892,1194340740858,6134425743213
4.00,0,23315822148607,1733196099850,6456474965218
4.00,1,23315822261469,1371177622006,6461613988514
4.00,2,23315821376338,1427824712080,6581395806292
4.00,3,23315821489445,1194370163976,6137374093387
5.01,0,23316823374377,1733222657176,6459270562410
5.01,1,23316822487701,1371204642556,6464533978824
5.01,2,23316822603984,1427852276972,6585233005168
5.01,3,23316822722430,1194397196428,6140041346473
6.01,0,23317823989327,1733251043546,6462152879194
6.01,1,23317824098542,1371232657688,6467197040386
6.01,2,23317824207343,1427880980416,6588974002200
6.01,3,23317824316058,1194424228848,6142975134977
7.01,0,23318824954864,1733277890912,6465212424244
7.01,1,23318824068410,1371259670648,6470083547290
7.01,2,23318824182536,1427907894898,6592168984090
7.01,3,23318824295114,1194451907398,6146044322207
8.01,0,23319825350605,1733302581372,6468370261368
8.01,1,23319825462087,1371283987706,6472824005266
8.01,2,23319825573654,1427933309360,6595380547362
8.01,3,23319825685026,1194477777510,6149163954425
9.01,0,23320826862717,1733332799952,6471661404812
9.01,1,23320826976855,1371313337248,6475901290928
9.01,2,23320827090781,1427962915384,6598765453016
9.01,3,23320827204555,1194507907334,6151625057643
10.01,0,23321828196178,1733363308572,6475282585866
10.01,1,23321828309118,1371343387004,6478923754568
10.01,2,23321828423279,1427992571196,6602036518892
10.01,3,23321828537795,1194538103192,6153922333311
11.01,0,23322828743573,1733388422174,6478855446656
11.01,1,23322828854972,1371368521180,6481958362020
11.01,2,23322828969341,1428017990002,6605327165474
11.01,3,23322829083838,1194563433274,6156245648463
12.01,0,23323830644275,1733415344246,6482274195714
12.01,1,23323830753201,1371395732194,6484694350972
12.01,2,23323830861589,1428045250820,6609147562254
12.01,3,23323829969085,1194590314198,6158499245099
13.01,0,23324832043971,1733443284672,6485853237244
13.01,1,23324831284800,1371423788442,6487381425872
13.01,2,23324831397933,1428073791900,6612781947254
13.01,3,23324831510906,1194619914812,6160812054209
14.02,0,23325833061742,1733471509744,6489137268100
14.02,1,23325833174315,1371450934520,6490274341000
14.02,2,23325832287326,1428100754006,6616163944124
14.02,3,23325832401038,1194647276256,6163473171197
15.02,0,23326833984495,1733495327904,6492375894679
15.02,1,23326834098647,1371476013482,6493217138493
15.02,2,23326834212562,1428123875166,6619545781671
15.02,3,23326834326115,1194671117138,6166147637912
16.02,0,23327835069029,1733521085456,6495569863081
16.02,1,23327835182250,1371501566504,6496629710463
16.02,2,23327835295698,1428148035334,6622793619447
16.02,3,23327835409071,1194695393096,6168522311980
17.02,0,23328836411922,1733549227214,6498482951733
17.02,1,23328836526317,1371529591358,6500136047547
17.02,2,23328836639925,1428175707376,6626221768277
17.02,3,23328835751886,1194723849780,6170892341272
18.02,0,23329837685153,1733579623306,6501628286215
18.02,1,23329837798965,1371560958212,6503160707645
18.02,2,23329836906760,1428206017974,6629596579821
18.02,3,23329837018339,1194754967710,6173552297220
19.02,0,23330838908067,1733612987964,6505129508657
19.02,1,23330838024854,1371594030682,6506333239567
19.02,2,23330838145450,1428238525496,6632872431391
19.02,3,23330838266281,1194788291252,6175797919552
20.02,0,23331839948694,1733642195732,6508753758749
20.02,1,23331840177467,1371622421364,6509522745553
20.02,2,23331839062193,1428265779806,6635938219631
20.02,3,23331839175420,1194816207906,6178136864662
21.02,0,23332841166301,1733671043130,6512217424941
21.02,1,23332841280131,1371651484096,6512651845309
21.02,2,23332841394034,1428293790610,6638976879705
21.02,3,23332840518881,1194843652680,6180726315012
22.02,0,23333841893618,1733705375320,6515137066549
22.02,1,23333842006746,1371686015454,6515951400765
22.02,2,23333842120008,1428325704002,6642662856119
22.02,3,23333842233480,1194877219736,6183013659956
23.03,0,23334843048403,1733739290876,6518461474539
23.03,1,23334843162318,1371720660438,6519155329813
