ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,31500461483141,2763333688458,11692592938638
0.00,1,31500460597302,2596314134422,12020652750158
0.00,2,31500460709265,2703808533570,12065125200317
0.00,3,31500460820763,2756094172694,11196622529735
1.00,0,31501462617168,2763333688458,11694018819054
1.00,1,31501462730758,2596314134422,12022347476614
1.00,2,31501461844571,2703808533570,12068917888535
1.00,3,31501461958535,2756094172694,11200785576155
2.00,0,31502463731323,2763956389512,11695507224676
2.00,1,31502463842731,2596967402698,12023907445988
2.00,2,31502463954542,2704410061890,12071699831545
2.00,3,31502463069984,2756694586544,11204797335995
3.00,0,31503464302342,2764380662202,11697252306496
3.00,1,31503464416301,2597560269994,12025707819088
3.00,2,31503464529830,2705055414684,12074441968795
3.00,3,31503464642699,2757138371792,11208718401819
4.00,0,31504466122663,2764640981532,11699353844476
4.00,1,31504466236023,2597823872344,12027867991260
4.00,2,31504465349806,2705300546478,12077527403899
4.00,3,31504465463468,2757384596096,11212680942711
5.01,0,31505467131844,2764865571942,11701674795878
5.01,1,31505467243282,2598047227504,12030227651100
5.01,2,31505467354441,2705517151134,12080938815211
5.01,3,31505467467343,2757602005586,11216038175221
6.01,0,31506467892970,2765103721554,11703812755176
6.01,1,31506468005432,2598278923072,12032533936384
6.01,2,31506468118256,2705752990554,12084514894845
6.01,3,31506468230314,2757858618068,11219376177029
7.01,0,31507468947566,2765230884228,11706128439438
7.01,1,31507469058931,2598417344638,12035091515534
7.01,2,31507469170416,2705884208142,12088005186333
7.01,3,31507469282180,2757987527660,11222812976983
8.01,0,31508470092422,2765322574914,11708575251240
8.01,1,31508470206231,2598506513218,12037779805598
8.01,2,31508470320705,2705974607580,12091349430853
8.01,3,31508470434661,2758079312774,11226298663261
9.01,0,31509471953970,2765466246018,11710804674036
9.01,1,31509472068865,2598644570248,12040853308736
9.01,2,31509471197386,2706119412918,12094403002545
9.01,3,31509471311021,2758220026964,11229704098801
10.01,0,31510473134002,2765546893020,11713257672536
10.01,1,31510473246338,2598725882638,12043897851370
10.01,2,31510472360847,2706197302842,12097591394901
10.01,3,31510472472912,2758299148844,11233027879065
11.01,0,31511474203619,2765660030940,11715799587860
11.01,1,31511474314231,2598840178948,12046882918944
11.01,2,31511474424623,2706305397648,12100894399473
11.01,3,31511473538915,2758416429518,11236076053131
12.01,0,31512475412479,2765763974208,11718183626088
12.01,1,31512475524352,2598949154350,12049845388882
12.01,2,31512474637565,2706415473246,12104063760159
12.01,3,31512474751356,2758517509202,11239461956481
13.02,0,31513476687510,2765916160302,11720697148892
13.02,1,31513475800136,2599100121664,12052850533066
13.02,2,31513475913070,2706574307730,12106683760095
13.02,3,31513476027548,2758664813588,11243038751379
14.02,0,31514477414496,2766072848196,11723244488250
14.02,1,31514477525690,2599250057956,12055586948908
14.02,2,31514477637342,2706719054874,12109626690817
14.02,3,31514477748754,2758813963712,11246542783041
15.02,0,31515479027188,2766203843988,11725874500054
15.02,1,31515478142630,2599393698316,12058369306580
15.02,2,31515478257808,2706858704004,12112628080999
15.02,3,31515478371272,2758947196130,11249905076765
16.02,0,31516479276640,2766348520860,11728330995800
16.02,1,31516479389730,2599543977184,12060951958232
16.02,2,31516479503337,2707009562616,12115724854495
16.02,3,31516479744831,2759088128822,11253508244417
17.02,0,31517480620411,2766461361222,11730635556740
17.02,1,31517480738766,2599657635556,12063436812124
17.02,2,31517480858600,2707116686790,12119109538593
17.02,3,31517480979758,2759199997454,11257218533137
18.02,0,31518482382406,2766634313790,11732935966684
18.02,1,31518482495984,2599833518686,12065987636742
18.02,2,31518481608813,2707289877624,12122435479901
18.02,3,31518481722274,2759379206426,11260666850677
19.02,0,31519482905185,2766770203368,11735517390461
19.02,1,31519483018183,2599968202660,12068699074983
19.02,2,31519483130601,2707437268752,12125213546046
19.02,3,31519483243558,2759518525058,11264365628498
20.02,0,31520484549233,2766953998686,11737944216751
20.02,1,31520484661507,2600167026304,12071359832975
20.02,2,31520484773923,2707630971324,12127961566912
20.02,3,31520484886030,2759710884776,11268093208948
21.02,0,31521485820491,2767045359972,11740540696647
21.02,1,31521485932388,2600260340932,12074103604009
21.02,2,31521486044507,2707724042196,12130907793364
21.02,3,31521485163015,2759804637506,11271760749714
22.03,0,31522486746869,2767120471956,11743434176587
22.03,1,31522486859883,2600342132050,12076598961937
22.03,2,31522486974183,2707804612338,12133963228284
22.03,3,31522487088248,2759880458798,11275333763228
23.03,0,31523487802252,2767177476822,11746277299179
23.03,1,31523487916048,2600397607402,12079186979457
23.03,2,31523488031072,2707860383052,12137106734446
