ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,30553891669168,2271781894836,10541650135670
0.00,1,30553891782051,2009141708078,10811194234324
0.00,2,30553891894928,2110641844068,10964400384233
0.00,3,30553892008037,2172370438716,10136653468223
1.00,0,30554893157970,2271781894836,10544478322690
1.00,1,30554893271107,2009141708078,10813509216152
1.00,2,30554893384527,2110641844068,10967832889567
1.00,3,30554893497928,2172370438716,10139015301925
2.00,0,30555894673242,2273919856080,10545736980536
2.00,1,30555894788686,2010425358250,10814393872806
2.00,2,30555894902983,2113109157844,10969127913003
2.00,3,30555894014812,2174346596148,10139994867683
3.00,0,30556895503622,2276030427556,10546454834552
3.00,1,30556895616711,2011524150444,10815023221410
3.00,2,30556895730537,2116943752462,10969855698859
3.00,3,30556895844568,2176841606660,10140651580323
4.00,0,30557897238353,2277844781806,10547609880292
4.00,1,30557896351591,2012565100722,10816087095584
4.00,2,30557896465057,2119817935750,10971024836911
4.00,3,30557896577868,2178914296122,10141741168273
5.01,0,30558897726147,2279343880968,10549197489695
5.01,1,30558897840462,2013521185256,10817576694683
5.01,2,30558897954425,2121807111254,10972622420546
5.01,3,30558898068332,2180577598588,10143252257088
6.01,0,30559898666631,2280511702304,10551210186155
6.01,1,30559898779824,2014375353232,10819489716953
6.01,2,30559898893096,2123114207330,10974640635536
6.01,3,30559899006295,2181681294444,10145175975768
7.01,0,30560900142167,2281310373586,10553548251879
7.01,1,30560900255417,2014977448954,10821823373843
7.01,2,30560900368394,2123923233588,10977052982576
7.01,3,30560900481697,2182375287264,10147504727364
8.01,0,30561901324607,2281903304804,10556206616349
8.01,1,30561901437976,2015510961414,10824250433935
8.01,2,30561901551354,2124523315228,10979510087998
8.01,3,30561901664319,2182929821340,10149997617690
9.01,0,30562902043953,2282248861802,10559292725447
9.01,1,30562902157309,2015806584494,10826899395149
9.01,2,30562902270408,2124887932842,10982104099112
9.01,3,30562902383034,2183286642418,10152622362540
10.01,0,30563903525730,2282456087788,10562717280499
10.01,1,30563903639059,2015988127586,10829667376871
10.01,2,30563903751747,2125111061400,10984822178658
10.01,3,30563903864334,2183494285054,10155222123338
11.01,0,30564904517072,2282581130964,10566632526335
11.01,1,30564904629051,2016120447826,10832323551603
11.01,2,30564904740768,2125274717100,10987636352136
11.01,3,30564904852324,2183615717830,10157619361058
12.01,0,30565906195912,2282768676220,10570294106467
12.01,1,30565906308531,2016313117536,10835201650595
12.01,2,30565905419776,2125499010146,10990406879506
12.01,3,30565905531626,2183794269618,10159852375194
13.01,0,30566906936286,2283017627282,10573849252453
13.01,1,30566907047679,2016563919234,10837725117093
13.01,2,30566907159358,2125779532592,10993260116074
13.01,3,30566907271323,2184026824572,10162232670986
14.02,0,30567907644297,2283323912690,10577344384319
14.02,1,30567907755584,2016877141862,10840121657973
14.02,2,30567907866937,2126119079868,10996079233276
14.02,3,30567907978557,2184320840498,10164586046278
15.02,0,30568909026954,2283539807512,10581197954219
15.02,1,30568909172229,2017125298560,10842617572569
15.02,2,30568909316613,2126381635904,10998702737020
15.02,3,30568909428210,2184558145454,10166977091404
16.02,0,30569910027420,2283802047492,10585037060975
16.02,1,30569910141171,2017417941108,10845163563259
16.02,2,30569910255195,2126689980838,11001207764918
16.02,3,30569910369094,2184843416836,10169259419350
17.02,0,30570911853670,2284126706270,10588795489647
17.02,1,30570911966956,2017771009996,10847641592161
17.02,2,30570912080282,2127058460974,11003588369050
17.02,3,30570911193813,2185189647014,10171577327678
18.02,0,30571912848609,2284427576086,10592118009491
18.02,1,30571912961324,2018089923124,10850482472359
18.02,2,30571913074621,2127393513664,11006023013822
18.02,3,30571913188747,2185509980014,10174027523336
19.02,0,30572913904799,2284626315060,10595557275137
19.02,1,30572914018311,2018294588490,10853656003909
19.02,2,30572914131561,2127607555670,11008831030906
19.02,3,30572914244887,2185713506860,10176110134868
20.02,0,30573915049920,2284737972956,10599296581047
20.02,1,30573915163223,2018407566746,10856577075383
20.02,2,30573915276624,2127715724366,11011619630978
20.02,3,30573915390072,2185809437500,10178560226060
21.02,0,30574916505588,2284806240226,10602978843479
21.02,1,30574916619439,2018476520132,10859600504407
21.02,2,30574916732781,2127785479722,11014536630014
21.02,3,30574915844820,2185880369246,10180989864494
22.03,0,30575917195966,2284863966352,10606412716325
