ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,25894076677127,1736546705784,6806042313150
0.00,1,25894076792005,1374732269946,6821859736042
0.00,2,25894076907404,1431536907456,6961555773170
0.00,3,25894077022647,1198062123460,6464402382412
1.00,0,25895078530221,1736546705784,6808876642134
1.00,1,25895078644587,1374732269946,6824003601436
1.00,2,25895077759359,1431536907456,6964374920606
1.00,3,25895077938407,1198062123460,6467449965882
2.00,0,25896078683843,1736661890734,6811726247158
2.00,1,25896078800666,1374807010098,6826947874650
2.00,2,25896078916361,1431720095844,6967041976424
2.00,3,25896079030889,1198162828924,6470837193948
3.00,0,25897080578180,1736673168864,6814626544286
3.00,1,25897080691675,1374818451642,6830298508050
3.00,2,25897080804791,1431731623932,6969900809634
3.00,3,25897079926746,1198174584312,6474017510050
4.00,0,25898081688737,1736683219718,6817278436406
4.00,1,25898081802169,1374828492790,6833700997530
4.00,2,25898081915899,1431741634768,6972827757704
4.00,3,25898081031017,1198184577836,6477326347966
5.01,0,25899083025838,1736692533570,6819960555668
5.01,1,25899082142218,1374837812004,6836909032676
5.01,2,25899082255572,1431750957260,6975858287862
5.01,3,25899082368426,1198193902476,6480694247420
6.01,0,25900083015455,1736702230530,6822741178666
6.01,1,25900083127409,1374847399682,6840130964030
6.01,2,25900083239152,1431760597956,6978692382464
6.01,3,25900083350794,1198203772604,6484144192926
7.01,0,25901084553356,1736711208866,6825656864156
7.01,1,25901084667687,1374856268720,6843422135344
7.01,2,25901084780496,1431769569784,6981134516006
7.01,3,25901084894099,1198212662200,6487794768664
8.01,0,25902085867699,1736719374444,6828183120492
8.01,1,25902085984086,1374864675616,6846957627158
8.01,2,25902086101373,1431777897694,6983803352952
8.01,3,25902086218390,1198221136228,6491363325652
9.01,0,25903087455515,1736727557334,6830666982596
9.01,1,25903086568281,1374872770864,6850463510850
9.01,2,25903086681145,1431786073042,6986713607020
9.01,3,25903086796432,1198229329938,6494756085572
10.01,0,25904087909191,1736735835472,6833114183528
10.01,1,25904088026516,1374880717814,6853906108998
10.01,2,25904088142741,1431794224522,6989943450744
10.01,3,25904088258025,1198237341824,6497936096362
11.01,0,25905087909452,1736743584368,6835698641290
11.01,1,25905088023867,1374888494858,6857127411710
11.01,2,25905088138546,1431802017812,6993264485492
11.01,3,25905088252626,1198244900256,6501094520474
12.01,0,25906089353472,1736751360346,6838192863244
12.01,1,25906089471016,1374896340116,6860333442234
12.01,2,25906089589578,1431809584916,6996497930162
12.01,3,25906089705576,1198252601560,6504463793918
13.01,0,25907091103263,1736759695830,6840628173646
13.01,1,25907090219201,1374905551146,6863598208352
13.01,2,25907090335008,1431817887940,6999757339766
13.01,3,25907090450864,1198261102638,6507797830214
14.01,0,25908091677416,1736768039986,6843311852795
14.01,1,25908091791398,1374913923418,6867036609747
14.01,2,25908091905660,1431827134676,7002664975461
14.01,3,25908092019278,1198270728154,6511065824075
15.02,0,25909092785192,1736776063790,6846231798713
15.02,1,25909092901639,1374923052200,6870452565617
15.02,2,25909093017832,1431837962582,7005581722995
15.02,3,25909093132346,1198282177288,6514103122367
16.02,0,25910093742074,1736787105980,6849306580331
16.02,1,25910093859259,1374934429890,6873703942441
16.02,2,25910093975890,1431848987476,7008544241269
16.02,3,25910094091648,1198293828788,6517097226255
17.02,0,25911095140331,1736798105972,6852237604701
17.02,1,25911095257004,1374945963452,6876954639189
17.02,2,25911095371114,1431859222318,7011392162227
17.02,3,25911095485583,1198305010604,6520357349887
18.02,0,25912096349327,1736810011806,6854613310077
18.02,1,25912096467442,1374957712332,6880499106997
18.02,2,25912096587326,1431870800226,7014333775697
18.02,3,25912096707270,1198316755188,6523779440329
19.02,0,25913097513649,1736820212008,6857147049363
19.02,1,25913097625740,1374967428768,6883919487969
19.02,2,25913097738410,1431880381364,7017618706561
19.02,3,25913097850912,1198326831994,6526830931239
20.02,0,25914099321781,1736829072390,6859871070257
20.02,1,25914098437670,1374976145244,6887136417625
20.02,2,25914098549960,1431889272058,7021194478503
20.02,3,25914098662441,1198335633948,6529607450747
21.02,0,25915099855245,1736837349430,6862756362229
21.02,1,25915099968250,1374984539156,6890478742205
21.02,2,25915100081405,1431897548016,7024726640673
21.02,3,25915100196038,1198345210774,6532145924915
22.02,0,25916100875132,1736845384054,6865555282505
22.02,1,25916100989317,1374992590010,6894192871013
22.02,2,25916101103038,1431905658396,7027791270175
22.02,3,25916101218880,1198355310334,6534862752957
23.03,0,25917102003552,1736853673012,6868389665185
23.03,1,25917102121006,1375000798900,6898299994799
23.03,2,25917102240489,1431913836974,7030520538811
23.03,3,25917102358761,1198366071156,6537486678261
24.03,0,25918103601949,1736862087514,6871556207433
24.03,1,25918103717584,1375009236092,6902265589175
24.03,2,25918103837907,1431922274182,7033273467721
24.03,3,25918103958489,1198376267014,6539901886761
25.03,0,25919104503096,1736870382964,6874716161365
25.03,1,25919104618957,1375017547772,6905580778201
25.03,2,25919104733293,1431930588026,7036356014323
25.03,3,25919104847636,1198387701000,6542634966599
26.03,0,25920106100430,1736878078826,6877777883641
26.03,1,25920106232104,1375025509902,6908867864571
26.03,2,25920106352718,1431938490630,7039491592127
26.03,3,25920106469324,1198399815692,6545451231925
27.03,0,25921106771906,1736886016054,6880585144575
27.03,1,25921106890335,1375033633250,6912392094685
27.03,2,25921107007514,1431946509024,7042494220553
27.03,3,25921107123637,1198410184734,6548406869415
28.03,0,25922108813069,1736893893756,6883311171553
28.03,1,25922108925053,1375041523968,6915948402535
28.03,2,25922108035474,1431954391038,7045535166089
28.03,3,25922108147634,1198421032116,6551383475787
29.03,0,25923109850397,1736901919724,6886239114683
29.03,1,25923109965544,1375049585642,6919626464519
29.03,2,25923110077695,1431962395366,7048396788025
29.03,3,25923109184687,1198432703108,6554213386729
30.03,0,25924111127704,1736909922954,6889499505085
30.03,1,25924111240787,1375057706826,6922960348351
30.03,2,25924110355481,1431970485172,7051174948741
30.03,3,25924110469277,1198443996386,6557134011943
31.04,0,25925111508111,1736918376408,6892756284181
31.04,1,25925111619860,1375066005522,6925917065479
31.04,2,25925111731826,1431978711358,7054188397423
31.04,3,25925111844814,1198454845932,6560197707381
32.04,0,25926113305615,1736926674022,6895861204643
32.04,1,25926113420321,1375074188396,6928974522983
32.04,2,25926113535400,1431986809836,7057501684925
32.04,3,25926112658474,1198466593762,6563021321727
33.04,0,25927114821363,1736934864486,6898947891023
33.04,1,25927113934462,1375082389696,6932083815379
33.04,2,25927114047908,1431994916970,7060902042649
33.04,3,25927114160995,1198478713880,6565716544381
34.04,0,25928115093074,1736943233528,6902348058627
34.04,1,25928115206497,1375090787952,6935101139397
34.04,2,25928115324821,1432003274126,7064005403143
34.04,3,25928115443777,1198490552614,6568487580113
35.04,0,25929116764259,1736952387196,6905641515885
35.04,1,25929116877251,1375099791206,6938314304403
35.04,2,25929116990418,1432012476484,7066857416465
35.04,3,25929117103610,1198501256090,6571427969673
36.04,0,25930118133060,1736961655588,6908756759313
36.04,1,25930118245986,1375108942710,6941369609459
36.04,2,25930117360213,1432021848780,7069727274845
36.04,3,25930117473896,1198510459530,6574677455553
37.04,0,25931118998189,1736970311424,6911722521455
37.04,1,25931119115017,1375117505478,6944774750019
37.04,2,25931119231394,1432030289234,7072614959713
37.04,3,25931119346318,1198519062332,6577717290921
38.04,0,25932120489028,1736979572226,6914779374653
38.04,1,25932120602168,1375126569308,6948167629785
38.04,2,25932119711537,1432039336850,7075518230403
38.04,3,25932119823695,1198528147834,6580656187233
39.04,0,25933121024576,1736989031098,6917781857861
39.04,1,25933121136992,1375136044426,6951297777083
39.04,2,25933121249611,1432048751344,7078879107607
39.04,3,25933121362007,1198537547164,6583453856423
40.05,0,25934122117008,1736997749706,6921037610651
40.05,1,25934122230432,1375144777068,6954346990133
40.05,2,25934122343812,1432057500248,7081975302675
40.05,3,25934122456992,1198546200836,6586347223877
41.05,0,25935123593888,1737005857922,6924478426989
41.05,1,25935123706706,1375153058452,6957577961419
41.05,2,25935123819548,1432065861716,7085045942425
41.05,3,25935123933010,1198554393464,6588906158043
42.05,0,25936125428414,1737013743198,6927580198349
42.05,1,25936124541616,1375161227308,6960732313961
42.05,2,25936124653721,1432073793518,7088313793061
42.05,3,25936124765859,1198562398874,6591679745483
43.05,0,25937125713079,1737021760494,6930571531316
43.05,1,25937125824820,1375169296556,6963904600660
43.05,2,25937125936786,1432082022950,7091576071834
