Jul 11 09:21:19 localhost.localdomain python3[370664]: shim sent=0 acked=0 errs=0 fifo w=0 e=0 | no flows
Jul 11 09:22:24 localhost.localdomain python3[370664]: shim sent=310358 acked=309682 errs=0 fifo w=4344 e=0 | sgpu01/vf0>sgpu02/vf0|rdma R=2.50G ai sgpu01/vf0>sgpu02/vf0|tcp R=2.50G ai sgpu01/vf0>sgpu02/vf1|rdma R=2.50G hai sgpu01/vf0>sgpu02/vf1|tcp R=2.50G ai sgpu01/vf0>sgpu02/vf2|rdma R=2.50G ai sgpu01/vf0>sgpu02/vf2|tcp R=2.50G ai sgpu01/vf0>sgpu02/vf3|rdma R=2.50G hai sgpu01/vf0>sgpu02/vf3|tcp R=2.50G ai sgpu01/vf1>sgpu02/vf0|rdma R=3.33G ai sgpu01/vf1>sgpu02/vf0|tcp R=2.50G hai sgpu01/vf1>sgpu02/vf1|rdma R=3.33G hai sgpu01/vf1>sgpu02/vf1|tcp R=2.50G hai sgpu01/vf1>sgpu02/vf2|tcp R=2.50G ai sgpu01/vf1>sgpu02/vf3|rdma R=3.33G hai sgpu01/vf1>sgpu02/vf3|tcp R=2.50G ai sgpu01/vf2>sgpu02/vf0|tcp R=2.73G ai sgpu01/vf2>sgpu02/vf1|tcp R=2.81G ai sgpu01/vf2>sgpu02/vf2|rdma R=3.50G hai sgpu01/vf2>sgpu02/vf2|tcp R=2.70G ai sgpu01/vf2>sgpu02/vf3|tcp R=2.89G ai sgpu01/vf3>sgpu02/vf0|rdma R=3.50G hai sgpu01/vf3>sgpu02/vf0|tcp R=2.73G ai sgpu01/vf3>sgpu02/vf1|rdma R=3.50G hai sgpu01/vf3>sgpu02/vf1|tcp R=2.73G ai sgpu01/vf3>sgpu02/vf2|rdma R=4.15G ai sgpu01/vf3>sgpu02/vf2|tcp R=2.70G ai sgpu01/vf3>sgpu02/vf3|rdma R=3.55G hai sgpu01/vf3>sgpu02/vf3|tcp R=2.89G ai
Jul 11 09:22:29 localhost.localdomain python3[370664]: shim sent=337717 acked=337040 errs=0 fifo w=4701 e=0 | sgpu01/vf0>sgpu02/vf0|rdma R=2.50G hai sgpu01/vf0>sgpu02/vf0|tcp R=2.50G ai sgpu01/vf0>sgpu02/vf1|rdma R=2.50G hai sgpu01/vf0>sgpu02/vf1|tcp R=2.50G hai sgpu01/vf0>sgpu02/vf2|rdma R=2.50G hai sgpu01/vf0>sgpu02/vf2|tcp R=2.50G ai sgpu01/vf0>sgpu02/vf3|rdma R=2.50G ai sgpu01/vf0>sgpu02/vf3|tcp R=2.50G hai sgpu01/vf1>sgpu02/vf0|rdma R=3.48G hai sgpu01/vf1>sgpu02/vf0|tcp R=2.50G hai sgpu01/vf1>sgpu02/vf1|rdma R=3.45G hai sgpu01/vf1>sgpu02/vf1|tcp R=2.50G hai sgpu01/vf1>sgpu02/vf2|tcp R=2.50G ai sgpu01/vf1>sgpu02/vf3|rdma R=3.35G ai sgpu01/vf1>sgpu02/vf3|tcp R=2.50G ai sgpu01/vf2>sgpu02/vf0|tcp R=2.87G ai sgpu01/vf2>sgpu02/vf1|tcp R=3.11G hai sgpu01/vf2>sgpu02/vf2|rdma R=6.27G ai sgpu01/vf2>sgpu02/vf2|tcp R=2.62G ai sgpu01/vf2>sgpu02/vf3|tcp R=2.87G hai sgpu01/vf3>sgpu02/vf0|rdma R=3.53G hai sgpu01/vf3>sgpu02/vf0|tcp R=2.78G hai sgpu01/vf3>sgpu02/vf1|rdma R=3.68G hai sgpu01/vf3>sgpu02/vf1|tcp R=3.11G hai sgpu01/vf3>sgpu02/vf2|rdma R=3.50G hai sgpu01/vf3>sgpu02/vf2|tcp R=2.62G ai sgpu01/vf3>sgpu02/vf3|rdma R=3.62G hai sgpu01/vf3>sgpu02/vf3|tcp R=2.70G ai
Jul 11 09:22:34 localhost.localdomain python3[370664]: shim sent=365865 acked=365183 errs=0 fifo w=5056 e=0 | sgpu01/vf0>sgpu02/vf0|rdma R=2.52G hai sgpu01/vf0>sgpu02/vf0|tcp R=2.50G ai sgpu01/vf0>sgpu02/vf1|rdma R=2.52G hai sgpu01/vf0>sgpu02/vf1|tcp R=2.52G hai sgpu01/vf0>sgpu02/vf2|rdma R=2.52G hai sgpu01/vf0>sgpu02/vf2|tcp R=2.50G ai sgpu01/vf0>sgpu02/vf3|rdma R=2.52G hai sgpu01/vf0>sgpu02/vf3|tcp R=2.52G hai sgpu01/vf1>sgpu02/vf0|rdma R=3.34G ai sgpu01/vf1>sgpu02/vf0|tcp R=2.52G hai sgpu01/vf1>sgpu02/vf1|rdma R=3.35G hai sgpu01/vf1>sgpu02/vf1|tcp R=2.52G hai sgpu01/vf1>sgpu02/vf2|tcp R=2.50G ai sgpu01/vf1>sgpu02/vf3|rdma R=3.35G hai sgpu01/vf1>sgpu02/vf3|tcp R=2.52G hai sgpu01/vf2>sgpu02/vf0|tcp R=3.48G ai sgpu01/vf2>sgpu02/vf1|tcp R=2.95G ai sgpu01/vf2>sgpu02/vf2|rdma R=5.87G ai sgpu01/vf2>sgpu02/vf2|tcp R=2.63G ai sgpu01/vf2>sgpu02/vf3|tcp R=4.00G hai sgpu01/vf3>sgpu02/vf0|rdma R=3.79G hai sgpu01/vf3>sgpu02/vf0|tcp R=3.37G hai sgpu01/vf3>sgpu02/vf1|rdma R=4.08G hai sgpu01/vf3>sgpu02/vf1|tcp R=4.15G hai sgpu01/vf3>sgpu02/vf2|rdma R=3.62G hai sgpu01/vf3>sgpu02/vf2|tcp R=2.63G ai sgpu01/vf3>sgpu02/vf3|rdma R=3.78G hai sgpu01/vf3>sgpu02/vf3|tcp R=3.23G ai
Jul 11 09:22:39 localhost.localdomain python3[370664]: shim sent=393844 acked=393165 errs=0 fifo w=5413 e=0 | sgpu01/vf0>sgpu02/vf0|rdma R=2.61G hai sgpu01/vf0>sgpu02/vf0|tcp R=2.50G ai sgpu01/vf0>sgpu02/vf1|rdma R=2.62G hai sgpu01/vf0>sgpu02/vf1|tcp R=2.50G hai sgpu01/vf0>sgpu02/vf2|rdma R=2.62G hai sgpu01/vf0>sgpu02/vf2|tcp R=2.50G ai sgpu01/vf0>sgpu02/vf3|rdma R=2.52G hai sgpu01/vf0>sgpu02/vf3|tcp R=2.50G ai sgpu01/vf1>sgpu02/vf0|rdma R=3.34G ai sgpu01/vf1>sgpu02/vf0|tcp R=2.53G hai sgpu01/vf1>sgpu02/vf1|rdma R=3.34G ai sgpu01/vf1>sgpu02/vf1|tcp R=2.53G hai sgpu01/vf1>sgpu02/vf2|tcp R=2.53G hai sgpu01/vf1>sgpu02/vf3|rdma R=3.34G ai sgpu01/vf1>sgpu02/vf3|tcp R=2.50G ai sgpu01/vf2>sgpu02/vf0|tcp R=3.42G ai sgpu01/vf2>sgpu02/vf1|tcp R=3.43G hai sgpu01/vf2>sgpu02/vf2|rdma R=5.20G ai sgpu01/vf2>sgpu02/vf2|tcp R=2.64G hai sgpu01/vf2>sgpu02/vf3|tcp R=3.11G ai sgpu01/vf3>sgpu02/vf0|rdma R=3.03G ai sgpu01/vf3>sgpu02/vf0|tcp R=3.03G ai sgpu01/vf3>sgpu02/vf1|rdma R=3.65G hai sgpu01/vf3>sgpu02/vf1|tcp R=3.16G hai sgpu01/vf3>sgpu02/vf2|rdma R=3.52G hai sgpu01/vf3>sgpu02/vf2|tcp R=2.63G ai sgpu01/vf3>sgpu02/vf3|rdma R=3.92G hai sgpu01/vf3>sgpu02/vf3|tcp R=3.03G ai
Jul 11 09:22:44 localhost.localdomain python3[370664]: shim sent=419342 acked=418664 errs=0 fifo w=5770 e=0 | sgpu01/vf0>sgpu02/vf0|rdma R=2.55G hai sgpu01/vf0>sgpu02/vf0|tcp R=2.50G hai sgpu01/vf0>sgpu02/vf1|rdma R=2.55G hai sgpu01/vf0>sgpu02/vf1|tcp R=2.50G hai sgpu01/vf0>sgpu02/vf2|rdma R=2.51G ai sgpu01/vf0>sgpu02/vf2|tcp R=2.50G ai sgpu01/vf0>sgpu02/vf3|rdma R=2.52G hai sgpu01/vf0>sgpu02/vf3|tcp R=2.50G hai sgpu01/vf1>sgpu02/vf0|rdma R=3.33G ai sgpu01/vf1>sgpu02/vf0|tcp R=2.50G hai sgpu01/vf1>sgpu02/vf1|rdma R=3.34G ai sgpu01/vf1>sgpu02/vf1|tcp R=2.50G hai sgpu01/vf1>sgpu02/vf2|tcp R=2.50G ai sgpu01/vf1>sgpu02/vf3|rdma R=3.35G hai sgpu01/vf1>sgpu02/vf3|tcp R=2.50G hai sgpu01/vf2>sgpu02/vf0|tcp R=3.40G ai sgpu01/vf2>sgpu02/vf1|tcp R=3.32G hai sgpu01/vf2>sgpu02/vf2|rdma R=4.26G ai sgpu01/vf2>sgpu02/vf2|tcp R=2.82G ai sgpu01/vf2>sgpu02/vf3|tcp R=2.94G hai sgpu01/vf3>sgpu02/vf0|rdma R=3.39G hai sgpu01/vf3>sgpu02/vf0|tcp R=2.75G ai sgpu01/vf3>sgpu02/vf1|rdma R=3.65G hai sgpu01/vf3>sgpu02/vf1|tcp R=3.40G hai sgpu01/vf3>sgpu02/vf2|rdma R=3.51G hai sgpu01/vf3>sgpu02/vf2|tcp R=2.77G ai sgpu01/vf3>sgpu02/vf3|rdma R=3.35G hai sgpu01/vf3>sgpu02/vf3|tcp R=2.94G hai
Jul 11 09:22:49 localhost.localdomain python3[370664]: shim sent=446920 acked=446240 errs=0 fifo w=6125 e=0 | sgpu01/vf0>sgpu02/vf0|rdma R=2.83G hai sgpu01/vf0>sgpu02/vf0|tcp R=2.51G ai sgpu01/vf0>sgpu02/vf1|rdma R=2.68G hai sgpu01/vf0>sgpu02/vf1|tcp R=2.51G ai sgpu01/vf0>sgpu02/vf2|rdma R=3.28G hai sgpu01/vf0>sgpu02/vf2|tcp R=2.51G ai sgpu01/vf0>sgpu02/vf3|rdma R=3.00G hai sgpu01/vf0>sgpu02/vf3|tcp R=2.60G hai sgpu01/vf1>sgpu02/vf0|rdma R=3.60G hai sgpu01/vf1>sgpu02/vf0|tcp R=2.60G hai sgpu01/vf1>sgpu02/vf1|rdma R=3.44G hai sgpu01/vf1>sgpu02/vf1|tcp R=2.60G hai sgpu01/vf1>sgpu02/vf2|tcp R=2.60G hai sgpu01/vf1>sgpu02/vf3|rdma R=3.50G hai sgpu01/vf1>sgpu02/vf3|tcp R=2.52G ai sgpu01/vf2>sgpu02/vf0|tcp R=3.33G ai sgpu01/vf2>sgpu02/vf1|tcp R=3.07G ai sgpu01/vf2>sgpu02/vf2|rdma R=5.21G ai sgpu01/vf2>sgpu02/vf2|tcp R=2.73G ai sgpu01/vf2>sgpu02/vf3|tcp R=2.75G ai sgpu01/vf3>sgpu02/vf0|rdma R=4.08G hai sgpu01/vf3>sgpu02/vf0|tcp R=2.75G ai sgpu01/vf3>sgpu02/vf1|rdma R=2.79G hai sgpu01/vf3>sgpu02/vf1|tcp R=2.96G ai sgpu01/vf3>sgpu02/vf2|rdma R=3.47G hai sgpu01/vf3>sgpu02/vf2|tcp R=2.72G ai sgpu01/vf3>sgpu02/vf3|rdma R=2.75G ai sgpu01/vf3>sgpu02/vf3|tcp R=2.75G ai
Jul 11 09:22:54 localhost.localdomain python3[370664]: shim sent=474622 acked=473942 errs=0 fifo w=6479 e=0 | sgpu01/vf0>sgpu02/vf0|rdma R=3.50G hai sgpu01/vf0>sgpu02/vf0|tcp R=2.75G ai sgpu01/vf0>sgpu02/vf1|rdma R=3.62G hai sgpu01/vf0>sgpu02/vf1|tcp R=2.66G md sgpu01/vf0>sgpu02/vf2|rdma R=2.82G hai sgpu01/vf0>sgpu02/vf2|tcp R=2.63G ai sgpu01/vf0>sgpu02/vf3|rdma R=2.97G hai sgpu01/vf0>sgpu02/vf3|tcp R=2.67G ai sgpu01/vf1>sgpu02/vf0|rdma R=3.33G ai sgpu01/vf1>sgpu02/vf0|tcp R=2.50G hai sgpu01/vf1>sgpu02/vf1|rdma R=3.33G ai sgpu01/vf1>sgpu02/vf1|tcp R=2.58G md sgpu01/vf1>sgpu02/vf2|tcp R=2.59G ai sgpu01/vf1>sgpu02/vf3|rdma R=3.33G ai sgpu01/vf1>sgpu02/vf3|tcp R=2.58G ai sgpu01/vf2>sgpu02/vf0|tcp R=3.10G md sgpu01/vf2>sgpu02/vf1|tcp R=2.72G md sgpu01/vf2>sgpu02/vf2|rdma R=4.51G ai sgpu01/vf2>sgpu02/vf2|tcp R=2.63G ai sgpu01/vf2>sgpu02/vf3|tcp R=2.72G ai sgpu01/vf3>sgpu02/vf0|rdma R=2.51G ai sgpu01/vf3>sgpu02/vf0|tcp R=2.50G ai sgpu01/vf3>sgpu02/vf1|rdma R=2.51G ai sgpu01/vf3>sgpu02/vf1|tcp R=2.52G md sgpu01/vf3>sgpu02/vf2|rdma R=2.50G hai sgpu01/vf3>sgpu02/vf2|tcp R=2.50G ai sgpu01/vf3>sgpu02/vf3|rdma R=2.51G ai sgpu01/vf3>sgpu02/vf3|tcp R=2.50G ai
Jul 11 09:22:59 localhost.localdomain python3[370664]: shim sent=501334 acked=500656 errs=0 fifo w=6836 e=0 | sgpu01/vf0>sgpu02/vf0|rdma R=3.50G hai sgpu01/vf0>sgpu02/vf0|tcp R=2.63G ai sgpu01/vf0>sgpu02/vf1|rdma R=3.51G hai sgpu01/vf0>sgpu02/vf1|tcp R=2.63G ai sgpu01/vf0>sgpu02/vf2|rdma R=3.66G hai sgpu01/vf0>sgpu02/vf2|tcp R=2.63G ai sgpu01/vf0>sgpu02/vf3|rdma R=3.58G hai sgpu01/vf0>sgpu02/vf3|tcp R=2.71G hai sgpu01/vf1>sgpu02/vf0|rdma R=3.33G ai sgpu01/vf1>sgpu02/vf0|tcp R=2.50G ai sgpu01/vf1>sgpu02/vf1|rdma R=3.33G ai sgpu01/vf1>sgpu02/vf1|tcp R=2.50G ai sgpu01/vf1>sgpu02/vf2|tcp R=2.50G md sgpu01/vf1>sgpu02/vf3|rdma R=3.33G ai sgpu01/vf1>sgpu02/vf3|tcp R=2.50G hai sgpu01/vf2>sgpu02/vf0|tcp R=2.87G ai sgpu01/vf2>sgpu02/vf1|tcp R=2.63G ai sgpu01/vf2>sgpu02/vf2|rdma R=4.71G ai sgpu01/vf2>sgpu02/vf2|tcp R=2.63G ai sgpu01/vf2>sgpu02/vf3|tcp R=2.71G hai sgpu01/vf3>sgpu02/vf0|rdma R=2.50G ai sgpu01/vf3>sgpu02/vf0|tcp R=2.50G ai sgpu01/vf3>sgpu02/vf1|rdma R=2.50G hai sgpu01/vf3>sgpu02/vf1|tcp R=2.50G ai sgpu01/vf3>sgpu02/vf2|rdma R=2.50G ai sgpu01/vf3>sgpu02/vf2|tcp R=2.50G ai sgpu01/vf3>sgpu02/vf3|rdma R=2.50G ai sgpu01/vf3>sgpu02/vf3|tcp R=2.50G ai
Jul 11 09:23:04 localhost.localdomain python3[370664]: shim sent=527794 acked=526703 errs=0 fifo w=7193 e=0 | sgpu01/vf0>sgpu02/vf0|rdma R=3.52G hai sgpu01/vf0>sgpu02/vf0|tcp R=2.89G ai sgpu01/vf0>sgpu02/vf1|rdma R=3.52G hai sgpu01/vf0>sgpu02/vf1|tcp R=2.76G ai sgpu01/vf0>sgpu02/vf2|rdma R=3.52G hai sgpu01/vf0>sgpu02/vf2|tcp R=2.63G ai sgpu01/vf0>sgpu02/vf3|rdma R=3.50G hai sgpu01/vf0>sgpu02/vf3|tcp R=2.71G hai sgpu01/vf1>sgpu02/vf0|rdma R=3.33G ai sgpu01/vf1>sgpu02/vf0|tcp R=2.50G hai sgpu01/vf1>sgpu02/vf1|rdma R=3.33G ai sgpu01/vf1>sgpu02/vf1|tcp R=2.50G hai sgpu01/vf1>sgpu02/vf2|tcp R=2.50G ai sgpu01/vf1>sgpu02/vf3|rdma R=3.33G ai sgpu01/vf1>sgpu02/vf3|tcp R=2.50G ai sgpu01/vf2>sgpu02/vf0|tcp R=2.92G ai sgpu01/vf2>sgpu02/vf1|tcp R=2.76G ai sgpu01/vf2>sgpu02/vf2|rdma R=5.17G ai sgpu01/vf2>sgpu02/vf2|tcp R=2.63G ai sgpu01/vf2>sgpu02/vf3|tcp R=2.66G ai sgpu01/vf3>sgpu02/vf0|rdma R=2.50G ai sgpu01/vf3>sgpu02/vf0|tcp R=2.50G hai sgpu01/vf3>sgpu02/vf1|rdma R=2.50G ai sgpu01/vf3>sgpu02/vf1|tcp R=2.50G hai sgpu01/vf3>sgpu02/vf2|rdma R=2.50G hai sgpu01/vf3>sgpu02/vf2|tcp R=2.50G ai sgpu01/vf3>sgpu02/vf3|rdma R=2.50G ai sgpu01/vf3>sgpu02/vf3|tcp R=2.50G hai
Jul 11 09:23:09 localhost.localdomain python3[370664]: shim sent=555182 acked=554090 errs=0 fifo w=7550 e=0 | sgpu01/vf0>sgpu02/vf0|rdma R=3.50G hai sgpu01/vf0>sgpu02/vf0|tcp R=2.83G hai sgpu01/vf0>sgpu02/vf1|rdma R=3.59G hai sgpu01/vf0>sgpu02/vf1|tcp R=3.20G hai sgpu01/vf0>sgpu02/vf2|rdma R=3.52G hai sgpu01/vf0>sgpu02/vf2|tcp R=2.65G hai sgpu01/vf0>sgpu02/vf3|rdma R=3.73G hai sgpu01/vf0>sgpu02/vf3|tcp R=3.03G ai sgpu01/vf1>sgpu02/vf0|rdma R=3.37G hai sgpu01/vf1>sgpu02/vf0|tcp R=2.52G hai sgpu01/vf1>sgpu02/vf1|rdma R=3.35G hai sgpu01/vf1>sgpu02/vf1|tcp R=2.52G hai sgpu01/vf1>sgpu02/vf2|tcp R=2.52G hai sgpu01/vf1>sgpu02/vf3|rdma R=3.37G hai sgpu01/vf1>sgpu02/vf3|tcp R=2.50G ai sgpu01/vf2>sgpu02/vf0|tcp R=2.84G md sgpu01/vf2>sgpu02/vf1|tcp R=3.20G hai sgpu01/vf2>sgpu02/vf2|rdma R=4.15G hai sgpu01/vf2>sgpu02/vf2|tcp R=2.64G ai sgpu01/vf2>sgpu02/vf3|tcp R=3.03G ai sgpu01/vf3>sgpu02/vf0|rdma R=2.52G hai sgpu01/vf3>sgpu02/vf0|tcp R=2.50G hai sgpu01/vf3>sgpu02/vf1|rdma R=2.52G hai sgpu01/vf3>sgpu02/vf1|tcp R=2.50G hai sgpu01/vf3>sgpu02/vf2|rdma R=2.50G ai sgpu01/vf3>sgpu02/vf2|tcp R=2.50G ai sgpu01/vf3>sgpu02/vf3|rdma R=2.50G hai sgpu01/vf3>sgpu02/vf3|tcp R=2.50G ai
Jul 11 09:23:14 localhost.localdomain python3[370664]: shim sent=582063 acked=580969 errs=0 fifo w=7908 e=0 | sgpu01/vf0>sgpu02/vf0|rdma R=3.09G hai sgpu01/vf0>sgpu02/vf0|tcp R=2.58G ai sgpu01/vf0>sgpu02/vf1|rdma R=3.06G hai sgpu01/vf0>sgpu02/vf1|tcp R=2.58G ai sgpu01/vf0>sgpu02/vf2|rdma R=2.59G hai sgpu01/vf0>sgpu02/vf2|tcp R=2.58G ai sgpu01/vf0>sgpu02/vf3|rdma R=3.44G hai sgpu01/vf0>sgpu02/vf3|tcp R=2.66G hai sgpu01/vf1>sgpu02/vf0|rdma R=3.33G hai sgpu01/vf1>sgpu02/vf0|tcp R=2.55G hai sgpu01/vf1>sgpu02/vf1|rdma R=3.33G ai sgpu01/vf1>sgpu02/vf1|tcp R=2.50G ai sgpu01/vf1>sgpu02/vf2|tcp R=2.53G ai sgpu01/vf1>sgpu02/vf3|rdma R=3.33G ai sgpu01/vf1>sgpu02/vf3|tcp R=2.53G ai sgpu01/vf2>sgpu02/vf0|tcp R=3.56G ai sgpu01/vf2>sgpu02/vf1|tcp R=2.73G ai sgpu01/vf2>sgpu02/vf2|rdma R=5.17G md sgpu01/vf2>sgpu02/vf2|tcp R=2.62G ai sgpu01/vf2>sgpu02/vf3|tcp R=2.72G ai sgpu01/vf3>sgpu02/vf0|rdma R=2.83G hai sgpu01/vf3>sgpu02/vf0|tcp R=2.65G ai sgpu01/vf3>sgpu02/vf1|rdma R=3.77G ai sgpu01/vf3>sgpu02/vf1|tcp R=2.59G ai sgpu01/vf3>sgpu02/vf2|rdma R=4.38G hai sgpu01/vf3>sgpu02/vf2|tcp R=2.59G ai sgpu01/vf3>sgpu02/vf3|rdma R=3.16G hai sgpu01/vf3>sgpu02/vf3|tcp R=2.59G ai
Jul 11 09:23:19 localhost.localdomain python3[370664]: shim sent=609719 acked=608627 errs=0 fifo w=8263 e=0 | sgpu01/vf0>sgpu02/vf0|rdma R=2.50G hai sgpu01/vf0>sgpu02/vf0|tcp R=2.50G ai sgpu01/vf0>sgpu02/vf1|rdma R=2.50G hai sgpu01/vf0>sgpu02/vf1|tcp R=2.50G ai sgpu01/vf0>sgpu02/vf2|rdma R=2.50G hai sgpu01/vf0>sgpu02/vf2|tcp R=2.50G ai sgpu01/vf0>sgpu02/vf3|rdma R=2.50G ai sgpu01/vf0>sgpu02/vf3|tcp R=2.50G ai sgpu01/vf1>sgpu02/vf0|rdma R=3.33G ai sgpu01/vf1>sgpu02/vf0|tcp R=2.53G hai sgpu01/vf1>sgpu02/vf1|rdma R=3.33G hai sgpu01/vf1>sgpu02/vf1|tcp R=2.50G hai sgpu01/vf1>sgpu02/vf2|tcp R=2.53G ai sgpu01/vf1>sgpu02/vf3|rdma R=3.33G ai sgpu01/vf1>sgpu02/vf3|tcp R=2.53G ai sgpu01/vf2>sgpu02/vf0|tcp R=2.82G md sgpu01/vf2>sgpu02/vf1|tcp R=3.09G ai sgpu01/vf2>sgpu02/vf2|rdma R=4.74G ai sgpu01/vf2>sgpu02/vf2|tcp R=2.66G ai sgpu01/vf2>sgpu02/vf3|tcp R=2.66G ai sgpu01/vf3>sgpu02/vf0|rdma R=3.62G hai sgpu01/vf3>sgpu02/vf0|tcp R=2.66G ai sgpu01/vf3>sgpu02/vf1|rdma R=3.50G hai sgpu01/vf3>sgpu02/vf1|tcp R=2.72G ai sgpu01/vf3>sgpu02/vf2|rdma R=3.96G hai sgpu01/vf3>sgpu02/vf2|tcp R=2.80G hai sgpu01/vf3>sgpu02/vf3|rdma R=3.69G hai sgpu01/vf3>sgpu02/vf3|tcp R=2.71G ai
Jul 11 09:23:24 localhost.localdomain python3[370664]: shim sent=637265 acked=636171 errs=0 fifo w=8619 e=0 | sgpu01/vf0>sgpu02/vf0|rdma R=2.50G ai sgpu01/vf0>sgpu02/vf0|tcp R=2.50G ai sgpu01/vf0>sgpu02/vf1|rdma R=2.50G hai sgpu01/vf0>sgpu02/vf1|tcp R=2.50G ai sgpu01/vf0>sgpu02/vf2|rdma R=2.50G ai sgpu01/vf0>sgpu02/vf2|tcp R=2.50G ai sgpu01/vf0>sgpu02/vf3|rdma R=2.50G ai sgpu01/vf0>sgpu02/vf3|tcp R=2.50G hai sgpu01/vf1>sgpu02/vf0|rdma R=3.33G ai sgpu01/vf1>sgpu02/vf0|tcp R=2.50G hai sgpu01/vf1>sgpu02/vf1|rdma R=3.33G ai sgpu01/vf1>sgpu02/vf1|tcp R=2.50G hai sgpu01/vf1>sgpu02/vf2|tcp R=2.50G ai sgpu01/vf1>sgpu02/vf3|rdma R=3.33G ai sgpu01/vf1>sgpu02/vf3|tcp R=2.50G hai sgpu01/vf2>sgpu02/vf0|tcp R=2.96G ai sgpu01/vf2>sgpu02/vf1|tcp R=3.23G hai sgpu01/vf2>sgpu02/vf2|rdma R=5.34G ai sgpu01/vf2>sgpu02/vf2|tcp R=2.64G ai sgpu01/vf2>sgpu02/vf3|tcp R=3.04G ai sgpu01/vf3>sgpu02/vf0|rdma R=3.61G hai sgpu01/vf3>sgpu02/vf0|tcp R=2.96G ai sgpu01/vf3>sgpu02/vf1|rdma R=3.60G hai sgpu01/vf3>sgpu02/vf1|tcp R=2.97G ai sgpu01/vf3>sgpu02/vf2|rdma R=3.60G hai sgpu01/vf3>sgpu02/vf2|tcp R=2.64G ai sgpu01/vf3>sgpu02/vf3|rdma R=3.60G hai sgpu01/vf3>sgpu02/vf3|tcp R=2.97G ai
Jul 11 09:23:29 localhost.localdomain python3[370664]: shim sent=659897 acked=658806 errs=0 fifo w=8971 e=0 | sgpu01/vf0>sgpu02/vf0|rdma R=2.50G hai sgpu01/vf0>sgpu02/vf0|tcp R=2.50G ai sgpu01/vf0>sgpu02/vf1|rdma R=2.50G ai sgpu01/vf0>sgpu02/vf1|tcp R=2.50G ai sgpu01/vf0>sgpu02/vf2|rdma R=2.50G ai sgpu01/vf0>sgpu02/vf2|tcp R=2.50G ai sgpu01/vf0>sgpu02/vf3|rdma R=2.50G hai sgpu01/vf0>sgpu02/vf3|tcp R=2.50G ai sgpu01/vf1>sgpu02/vf0|rdma R=3.34G ai sgpu01/vf1>sgpu02/vf0|tcp R=2.50G ai sgpu01/vf1>sgpu02/vf1|rdma R=3.34G ai sgpu01/vf1>sgpu02/vf1|tcp R=2.50G hai sgpu01/vf1>sgpu02/vf2|tcp R=2.50G ai sgpu01/vf1>sgpu02/vf3|rdma R=3.34G ai sgpu01/vf1>sgpu02/vf3|tcp R=2.50G ai sgpu01/vf2>sgpu02/vf0|tcp R=2.90G ai sgpu01/vf2>sgpu02/vf1|tcp R=2.74G hai sgpu01/vf2>sgpu02/vf2|rdma R=5.00G ai sgpu01/vf2>sgpu02/vf2|tcp R=2.63G ai sgpu01/vf2>sgpu02/vf3|tcp R=2.86G ai sgpu01/vf3>sgpu02/vf0|rdma R=3.53G hai sgpu01/vf3>sgpu02/vf0|tcp R=2.88G ai sgpu01/vf3>sgpu02/vf1|rdma R=3.53G hai sgpu01/vf3>sgpu02/vf1|tcp R=2.71G ai sgpu01/vf3>sgpu02/vf2|rdma R=3.55G hai sgpu01/vf3>sgpu02/vf2|tcp R=2.63G ai sgpu01/vf3>sgpu02/vf3|rdma R=3.53G hai sgpu01/vf3>sgpu02/vf3|tcp R=2.86G ai
Jul 11 09:23:34 localhost.localdomain python3[370664]: shim sent=675268 acked=674183 errs=0 fifo w=9330 e=0 | sgpu01/vf0>sgpu02/vf0|rdma R=4.95G hai sgpu01/vf0>sgpu02/vf0|tcp R=6.94G frozen sgpu01/vf0>sgpu02/vf1|rdma R=6.14G hai sgpu01/vf0>sgpu02/vf1|tcp R=5.64G frozen sgpu01/vf0>sgpu02/vf2|rdma R=6.52G hai sgpu01/vf0>sgpu02/vf2|tcp R=3.92G frozen sgpu01/vf0>sgpu02/vf3|rdma R=6.52G hai sgpu01/vf0>sgpu02/vf3|tcp R=8.13G frozen sgpu01/vf1>sgpu02/vf0|rdma R=7.47G hai sgpu01/vf1>sgpu02/vf0|tcp R=7.65G frozen sgpu01/vf1>sgpu02/vf1|rdma R=7.89G hai sgpu01/vf1>sgpu02/vf1|tcp R=8.68G frozen sgpu01/vf1>sgpu02/vf2|tcp R=3.88G frozen sgpu01/vf1>sgpu02/vf3|rdma R=8.03G hai sgpu01/vf1>sgpu02/vf3|tcp R=8.04G frozen sgpu01/vf2>sgpu02/vf0|tcp R=5.45G frozen sgpu01/vf2>sgpu02/vf1|tcp R=6.18G frozen sgpu01/vf2>sgpu02/vf2|rdma R=10.70G hai sgpu01/vf2>sgpu02/vf2|tcp R=8.47G frozen sgpu01/vf2>sgpu02/vf3|tcp R=8.03G frozen sgpu01/vf3>sgpu02/vf0|rdma R=6.65G hai sgpu01/vf3>sgpu02/vf0|tcp R=7.55G frozen sgpu01/vf3>sgpu02/vf1|rdma R=8.34G hai sgpu01/vf3>sgpu02/vf1|tcp R=5.51G frozen sgpu01/vf3>sgpu02/vf2|rdma R=6.71G hai sgpu01/vf3>sgpu02/vf2|tcp R=3.84G frozen sgpu01/vf3>sgpu02/vf3|rdma R=6.87G hai sgpu01/vf3>sgpu02/vf3|tcp R=4.78G hai
