ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,32196039815348,2870479835634,12833725778108
0.00,1,32196039925714,2704096350802,13184853599321
0.00,2,32196040036973,2812648109676,13258657264028
0.00,3,32196040148840,2865883945922,12493065706322
1.00,0,32197041026817,2870479835634,12836524533468
1.00,1,32197041138934,2704096350802,13187075442447
1.00,2,32197041250905,2812648109676,13261956406542
1.00,3,32197041362846,2865883945922,12495410848122
2.00,0,32198041742583,2871288596082,12839035254426
2.00,1,32198041856168,2704878970066,13189263437783
2.00,2,32198041968962,2813377814124,13264404083092
2.00,3,32198042081378,2866611963842,12497522139082
3.00,0,32199043134499,2872192223730,12841359489694
3.00,1,32199043245970,2705782753630,13191362250563
3.00,2,32199043359376,2814281230956,13266634659292
3.00,3,32199043473072,2867515310402,12499567265686
4.00,0,32200044635909,2872947091044,12843804380164
4.00,1,32200044749561,2706536012374,13193627573063
4.00,2,32200044863789,2815052085150,13268993796802
4.00,3,32200044977526,2868274265570,12501776547476
5.01,0,32201046061169,2873468172198,12846486007568
5.01,1,32201046172563,2707068580804,13196130828557
5.01,2,32201045287833,2815581212448,13271584508506
5.01,3,32201045399110,2868798861422,12504209305338
6.01,0,32202047255187,2873905269528,12849143264062
6.01,1,32202047369130,2707500165076,13198529520425
6.01,2,32202046483297,2816018036376,13274423666004
6.01,3,32202046597337,2869237700180,12506890154902
7.01,0,32203048093287,2874240719508,12851859262456
7.01,1,32203048205407,2707835488786,13200929132877
7.01,2,32203048317761,2816354835798,13277426326066
7.01,3,32203048429994,2869578613808,12509748659706
8.01,0,32204048897208,2874600111378,12854435676144
8.01,1,32204049008292,2708195829328,13203648629253
8.01,2,32204049119337,2816711357496,13280483273588
8.01,3,32204049229978,2869935974378,12512279770650
9.01,0,32205050496749,2874902447874,12857001602202
9.01,1,32205050610625,2708497591570,13206540619575
9.01,2,32205050723968,2817013976178,13283635787290
9.01,3,32205050837419,2870236744028,12514790677582
10.01,0,32206051194992,2875228446270,12859659220466
10.01,1,32206051308438,2708825145832,13209626008553
10.01,2,32206051421926,2817343527702,13286589124628
10.01,3,32206051535184,2870566437194,12517098283162
11.01,0,32207052613000,2875514261160,12862471371444
11.01,1,32207052727946,2709113332402,13212704886669
11.01,2,32207052841834,2817625402968,13289441472986
11.01,3,32207052954998,2870847901808,12519545400922
12.01,0,32208053686756,2875764610650,12865392545060
12.01,1,32208053797558,2709366588298,13215613306385
12.01,2,32208053908579,2817881945178,13292293854084
12.01,3,32208054019683,2871098659754,12522175675678
13.02,0,32209055018737,2876071866186,12868316454685
13.02,1,32209055133265,2709679644568,13218171203296
13.02,2,32209055246144,2818185119448,13295419997569
13.02,3,32209055359243,2871413053388,12524655763657
14.02,0,32210056509872,2876464402284,12870936671275
14.02,1,32210055622888,2710068795532,13220760143754
14.02,2,32210055737315,2818573193274,13298521977443
14.02,3,32210055850820,2871805185422,12527098878195
15.02,0,32211056784244,2876824698906,12873798485649
15.02,1,32211056897547,2710427058658,13223410679212
15.02,2,32211057011021,2818934064150,13301327389495
15.02,3,32211057124287,2872167796628,12529659440899
16.02,0,32212058261845,2877116545110,12876804247541
16.02,1,32212058374370,2710718053912,13226138139280
16.02,2,32212058487232,2819218919388,13304046843337
16.02,3,32212058600018,2872457580788,12532376730187
17.02,0,32213059346967,2877473712432,12879832314239
17.02,1,32213059459860,2711079065332,13228522862640
17.02,2,32213059573756,2819582742786,13307161250959
17.02,3,32213059687536,2872817664398,12534729200173
18.02,0,32214060694019,2877868968276,12882395548197
18.02,1,32214060807149,2711479602556,13230961529578
18.02,2,32214060919941,2819979290976,13310407744603
18.02,3,32214061032890,2873218910930,12537210592363
19.02,0,32215062298379,2878204138266,12885106791415
19.02,1,32215062411814,2711814910894,13233638561114
19.02,2,32215061525296,2820316608654,13313433264313
19.02,3,32215061638544,2873549972204,12539779592825
20.02,0,32216062981377,2878510508814,12887849719845
20.02,1,32216063094568,2712119411548,13236383300656
20.02,2,32216063211770,2820625561698,13316455363033
20.02,3,32216063328780,2873859678476,12542364437785
21.02,0,32217063900126,2878818974346,12890830463615
21.02,1,32217064014185,2712423521314,13238633775840
21.02,2,32217064128630,2820930228150,13319704986007
21.02,3,32217064243140,2874162062186,12544984577209
22.03,0,32218065908752,2879160469914,12893633834125
22.03,1,32218065021347,2712758398138,13240983076940
22.03,2,32218065133402,2821272400086,13322945718123
22.03,3,32218065244988,2874503223962,12547555982347
23.03,0,32219066765007,2879502465072,12896533951361
23.03,1,32219066878594,2713102853914,13243543441550
23.03,2,32219066992444,2821608708702,13325891713285
23.03,3,32219067106037,2874841434314,12550115899231
24.03,0,32220067626294,2879814683568,12899540122327
24.03,1,32220067739670,2713416399892,13245877320180
24.03,2,32220067853094,2821922350206,13328835322525
24.03,3,32220066966454,2875152701942,12552898111561
25.03,0,32221068562573,2880129618516,12902435731751
25.03,1,32221068673489,2713733019172,13248297773458
25.03,2,32221068784862,2822238305196,13332077985159
25.03,3,32221068896488,2875463231714,12555404727159
26.03,0,32222070329750,2880431302800,12905292891311
26.03,1,32222069440014,2714042348830,13250754947312
26.03,2,32222069553846,2822551083672,13335329052901
26.03,3,32222069668486,2875769916290,12557930458609
27.03,0,32223071524376,2880780164850,12908325323273
27.03,1,32223070637570,2714399575444,13253079062282
27.03,2,32223070750694,2822897074452,13338298790653
27.03,3,32223070862447,2876122080026,12560522999847
28.03,0,32224072326202,2881186701546,12911435784229
28.03,1,32224072439266,2714803906258,13255195205062
28.03,2,32224072552394,2823304641072,13341163017629
28.03,3,32224072663545,2876519683394,12563141722185
29.03,0,32225073706107,2881663211586,12914410669789
29.03,1,32225073818258,2715275903518,13257611388430
29.03,2,32225072933091,2823781366320,13343714870205
29.03,3,32225073044981,2877012675512,12565596562777
30.03,0,32226074488186,2882051977152,12917553623513
30.03,1,32226074600973,2715657401422,13260220670362
30.03,2,32226074713810,2824172837358,13346280590141
30.03,3,32226074826476,2877399763334,12568052372503
31.04,0,32227075228041,2882449992270,12920761806197
31.04,1,32227075339558,2716047876574,13263079806226
31.04,2,32227075451175,2824561974048,13348970926185
31.04,3,32227075562444,2877797339252,12570035659647
32.04,0,32228076840346,2882813980368,12923993752291
32.04,1,32228076954531,2716400251126,13265693494590
32.04,2,32228077069040,2824923186402,13351880096843
32.04,3,32228077182352,2878154037728,12572174543471
33.04,0,32229077576337,2883173640150,12927182059837
33.04,1,32229077689145,2716759102780,13268274911812
33.04,2,32229077800855,2825281836024,13354813601093
33.04,3,32229077912111,2878510791104,12574354615725
34.04,0,32230078590657,2883528042708,12930308189059
34.04,1,32230078704600,2717114912974,13270752116676
34.04,2,32230078818319,2825640168324,13357926164827
34.04,3,32230078931364,2878867635614,12576533617551
35.04,0,32231079848969,2883826883172,12933516019337
35.04,1,32231079962537,2717409431710,13273324370090
35.04,2,32231080076998,2825945889954,13360963686789
35.04,3,32231080191491,2879164097810,12578845404711
36.04,0,32232081482351,2884217956734,12936604677533
36.04,1,32232081593172,2717809360642,13275677113900
36.04,2,32232081704003,2826336956928,13364158003277
36.04,3,32232081814992,2879561759372,12580956935421
37.04,0,32233082547019,2884544647968,12939528033271
37.04,1,32233082660241,2718141589090,13278101977964
37.04,2,32233082773697,2826670356942,13367500653607
37.04,3,32233082887303,2879890014158,12583267316207
38.04,0,32234083802306,2884855011942,12942417229583
38.04,1,32234083918036,2718451006588,13280508595028
38.04,2,32234084029379,2826977410446,13371005605481
38.04,3,32234084140908,2880197896652,12585556060545
39.05,0,32235085332205,2885226094218,12945412423359
39.05,1,32235084444584,2718822913462,13282866823248
39.05,2,32235084558113,2827345265700,13374128508629
39.05,3,32235084672049,2880570225158,12587913899109
40.05,0,32236085864072,2885571663366,12948632024439
40.05,1,32236085976028,2719177971526,13285470400600
40.05,2,32236086087791,2827705991640,13376780321991
40.05,3,32236086199244,2880916715528,12590354923307
41.05,0,32237087224395,2885839932216,12951871084391
41.05,1,32237087338996,2719446019678,13288187164026
41.05,2,32237087452279,2827968245646,13379518453431
41.05,3,32237087566589,2881181733200,12592924129097
42.05,0,32238088279730,2886105263916,12954909491731
42.05,1,32238088391905,2719712112292,13290972761024
42.05,2,32238088503712,2828234163678,13382487913401
42.05,3,32238088615303,2881448582336,12595389925251
43.05,0,32239089694938,2886536728506,12957736924046
43.05,1,32239089806565,2720153613700,13293304137879
43.05,2,32239089918321,2828658582402,13385710155438
43.05,3,32239090029858,2881889617094,12597593506430
44.05,0,32240090284676,2886914077068,12960700398652
44.05,1,32240090398041,2720516627872,13295806586637
44.05,2,32240090511488,2829027364368,13388745826978
44.05,3,32240090625474,2882256449012,12599931066478
45.05,0,32241091979060,2887255041204,12963735605436
45.05,1,32241092090703,2720853146206,13298374357519
45.05,2,32241092202380,2829373489104,13391845880314
45.05,3,32241092315882,2882598100496,12602191800110
46.05,0,32242093014054,2887617242856,12966900368616
46.05,1,32242093126071,2721216645694,13300850694699
46.05,2,32242093237767,2829741841752,13394843787592
46.05,3,32242093349669,2882960425124,12604416674586
47.05,0,32243094451221,2887943846250,12970124989820
47.05,1,32243094565089,2721547003150,13303547548987
47.05,2,32243094678790,2830068928266,13397582736988
47.05,3,32243093792505,2883285629666,12606770815188
48.06,0,32244095722700,2888230218924,12973340776996
48.06,1,32244095836040,2721833255044,13306264069171
48.06,2,32244094950541,2830357270752,13400512552004
48.06,3,32244095064318,2883577607630,12609077691900
49.06,0,32245096839710,2888541048450,12976291817908
49.06,1,32245096970665,2722136734558,13308936322409
49.06,2,32245097105083,2830664604246,13403744521876
49.06,3,32245096183345,2883883922180,12611321314870
50.06,0,32246097738435,2888841253728,12979297654576
50.06,1,32246097852232,2722432518190,13311716363945
50.06,2,32246097966667,2830960448268,13406855165704
50.06,3,32246098080245,2884181610842,12613557707924
51.06,0,32247099452073,2889108551946,12982291884430
51.06,1,32247098605187,2722693938814,13314578629241
51.06,2,32247098747124,2831224444800,13409831414458
51.06,3,32247098879698,2884447413584,12615989536526
52.06,0,32248099502948,2889448913280,12985268678656
52.06,1,32248099613803,2723029378912,13317428585617
52.06,2,32248099725625,2831561169558,13412516981442
52.06,3,32248099837900,2884787291798,12618441980576
53.40,0,32249101273923,2889803360856,12988038318672
53.40,1,32249100383158,2723389465816,13320121613671
53.40,2,32249100494827,2831920058544,13415187733890
53.40,3,32249100606190,2885143071248,12621200108528
54.40,0,32250102120749,2890097358042,12990957302326
54.40,1,32250102232752,2723681200024,13322793772111
54.40,2,32250102344627,2832211987098,13418043043294
54.40,3,32250102456454,2885437561436,12623910461600
55.40,0,32251103654265,2890342835706,12993951310074
55.40,1,32251102765926,2723930676604,13325454498197
55.40,2,32251102880061,2832461016792,13420965615694
55.40,3,32251102993855,2885684844212,12626661849372
56.40,0,32252104612760,2890721232858,12997116977928
56.40,1,32252104726165,2724310731736,13328135527423
56.40,2,32252104839818,2832846420282,13423600318194
56.40,3,32252103954602,2886055625636,12628991511542
57.41,0,32253105325067,2891165528676,13000161902098
57.41,1,32253105436661,2724748656958,13330578436067
57.41,2,32253105548634,2833295730666,13426226695044
57.41,3,32253105660311,2886505739756,12631412891124
58.41,0,32254106373130,2891487307458,13003346512460
58.41,1,32254106484575,2725074467596,13333174189949
58.41,2,32254106596242,2833620730980,13428926311776
58.41,3,32254106708399,2886825046940,12633963065510
59.41,0,32255108078548,2891828949060,13006646231844
59.41,1,32255108192072,2725414103152,13335571732031
59.41,2,32255108306033,2833954018998,13431724041274
59.41,3,32255107416249,2887161005294,12636443721274
60.41,0,32256108647638,2892171982926,13009842190716
60.41,1,32256108761061,2725765445584,13338052910577
60.41,2,32256108874168,2834300007582,13434714581676
60.41,3,32256108987329,2887512273062,12638702501384
61.41,0,32257110060142,2895084381810,13009853557450
61.41,1,32257110173285,2728678128850,13338067651191
61.41,2,32257110286733,2837213102598,13435069309382
61.41,3,32257110400196,2890425735908,12638935100533
62.41,0,32258111490838,2895543398514,13009853561048
62.41,1,32258111600629,2729182049362,13338067654855
62.41,2,32258111710673,2837877444204,13435069313046
62.41,3,32258111820701,2891095852994,12638935104197
