ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,31076703626040,2506556972526,11200697105314
0.00,1,31076703737462,2283853538260,11503137750953
0.00,2,31076703848578,2485217898162,11614637372533
0.00,3,31076703960016,2464224976988,10730771596642
1.00,0,31077705120565,2506556972526,11202191356236
1.00,1,31077705232663,2283853538260,11505114079661
1.00,2,31077705344618,2485217898162,11618416956465
1.00,3,31077705456557,2464224976988,10734516773872
2.00,0,31078706307065,2508568716192,11202964083460
2.00,1,31078706418796,2285532720704,11505923860599
2.00,2,31078706530414,2486458293294,11620013888217
2.00,3,31078705642085,2466811199308,10736099312782
3.00,0,31079706818987,2510409059606,11203716420340
3.00,1,31079706932637,2287676101660,11506602456595
3.00,2,31079707045993,2487993156484,11620981609765
3.00,3,31079707159255,2470161537956,10737103327938
4.00,0,31080708369081,2511929816744,11204901164704
4.00,1,31080708480399,2289427160516,11507710604671
4.00,2,31080708591883,2489319855370,11622385292155
4.00,3,31080708703289,2472722312432,10738538272914
5.01,0,31081709432659,2513118261440,11206509441484
5.01,1,31081709550468,2290786121278,11509245982351
5.01,2,31081709667423,2490470337984,11624214105745
5.01,3,31081709782482,2474482753322,10740403139386
6.01,0,31082710171629,2513984245428,11208546869134
6.01,1,31082710288511,2291755862722,11511206900011
6.01,2,31082710400462,2491266941100,11626473569065
6.01,3,31082710512520,2475615638568,10742682348294
7.01,0,31083711987732,2514522066322,11210994065426
7.01,1,31083712100115,2292280060248,11513576461411
7.01,2,31083711208701,2491759260956,11629129633769
7.01,3,31083711319946,2476238762398,10745350605240
8.01,0,31084712424309,2514731909192,11213822311294
8.01,1,31084712537896,2292471423696,11516332524301
8.01,2,31084712651351,2491963140598,11632141167739
8.01,3,31084712764327,2476435884496,10748275663650
9.01,0,31085713459061,2514806902612,11216780611672
9.01,1,31085713571220,2292544437706,11519275163677
9.01,2,31085713683855,2492037950046,11635453371383
9.01,3,31085713797305,2476508018600,10751094955304
10.01,0,31086715155553,2514843758634,11219680134590
10.01,1,31086715266943,2292584123814,11522216824889
10.01,2,31086715378358,2492077127502,11638641314983
10.01,3,31086715489948,2476545672248,10754248575838
11.01,0,31087716253429,2514872578950,11222567646848
11.01,1,31087716366065,2292615730920,11525047198201
11.01,2,31087716478306,2492109588514,11641732996025
11.01,3,31087716589941,2476575633248,10757645555366
12.01,0,31088717570570,2514896589738,11225356480080
12.01,1,31088717681464,2292641415962,11528053364307
12.01,2,31088717792581,2492136390436,11644586421963
12.01,3,31088716909774,2476600525008,10761223589768
13.01,0,31089718863853,2514919717438,11228140934870
13.01,1,31089717976114,2292665863990,11531210768015
13.01,2,31089718087553,2492162039756,11647320433131
13.01,3,31089718199289,2476624682980,10764776177282
14.02,0,31090719979759,2514940406816,11230960085186
14.02,1,31090720093966,2292687794694,11534631534581
14.02,2,31090719208305,2492184627394,11650193114355
14.02,3,31090719325350,2476646386464,10767910295946
15.02,0,31091720847955,2514954013938,11233799884448
15.02,1,31091720964497,2292703301174,11537960294907
15.02,2,31091721081273,2492200156596,11653099155417
15.02,3,31091721197057,2476661625626,10771108365536
16.02,0,31092721459234,2514965171950,11236891199390
16.02,1,31092721573062,2292715704856,11541286260241
16.02,2,31092721687649,2492212442308,11655782135315
16.02,3,31092721802241,2476674020604,10774283737350
17.02,0,31093722814527,2514975194656,11240212779010
17.02,1,31093722926121,2292726276264,11544594545211
17.02,2,31093723037234,2492222884926,11658393125739
17.02,3,31093723148986,2476684392908,10777333923052
18.02,0,31094724392115,2514985373202,11243298637380
18.02,1,31094724537333,2292736726472,11547908165095
18.02,2,31094724679969,2492233411972,11661178391689
18.02,3,31094723812590,2476694827952,10780440343126
19.02,0,31095725572642,2514997075588,11245983186018
19.02,1,31095725685428,2292748741604,11551580363561
19.02,2,31095725800991,2492245574304,11664200104639
19.02,3,31095724913824,2476706876642,10783344844660
20.02,0,31096726801777,2515011358038,11248959221512
