ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,30750201311390,2442097404680,10749689306869
0.00,1,30750201424636,2212478902262,10974280409815
0.00,2,30750201537711,2329452580920,11127285831312
0.00,3,30750201650690,2402134166656,10280893665922
1.00,0,30751202686532,2442097404680,10753051967959
1.00,1,30751202801434,2212478902262,10976927089493
1.00,2,30751202916061,2329452580920,11130138897824
1.00,3,30751203028776,2402134166656,10282900933174
2.00,0,30752203631089,2444049430860,10754015042177
2.00,1,30752203742990,2215791056618,10977846722047
2.00,2,30752203854453,2331544394808,11130936291292
2.00,3,30752203965778,2403632049244,10283639823904
3.00,0,30753205198483,2445071771828,10756317487263
3.00,1,30753205310456,2217334773714,10978748818183
3.00,2,30753205422367,2332914567698,11133663170910
3.00,3,30753204537297,2404270140894,10285438382066
4.00,0,30754205988379,2446073151772,10758900102255
4.00,1,30754206101428,2218254247904,10979988928013
4.00,2,30754206214524,2333878390324,11136660318482
4.00,3,30754206327225,2405206090178,10287102949366
5.01,0,30755206894476,2447048692998,10761379093031
5.01,1,30755207007760,2219288439492,10981676841193
5.01,2,30755207121110,2334782182718,11139360472052
5.01,3,30755207234591,2406138774332,10288693778810
6.01,0,30756207497529,2447926592574,10763657976121
6.01,1,30756207611132,2220146857474,10983789075583
6.01,2,30756207723087,2335715190422,11142002039404
6.01,3,30756207834441,2407021705246,10290410433766
7.01,0,30757208632838,2448909722528,10765795214221
7.01,1,30757208746261,2221064182316,10986294039493
7.01,2,30757208859746,2336729044410,11144535106244
7.01,3,30757208973130,2407952670768,10291695789486
8.01,0,30758209930203,2449520715420,10768346410267
8.01,1,30758210046857,2221695709828,10989172428145
8.01,2,30758210160840,2337356832732,11147468569658
8.01,3,30758210274855,2408560569518,10293171757806
9.01,0,30759210314201,2450124965900,10771248898219
9.01,1,30759210425368,2222277530674,10992092524689
9.01,2,30759210536069,2337932239060,11150190949572
9.01,3,30759210647020,2409131830842,10294600331870
10.01,0,30760211667114,2450749491240,10774094156695
10.01,1,30760211780362,2222892387186,10994691164057
10.01,2,30760211893832,2338568207058,11152962853970
10.01,3,30760212007902,2409798545564,10296160100156
11.01,0,30761212664455,2451483924498,10776754377241
11.01,1,30761212776044,2223635125632,10997160792845
11.01,2,30761212887514,2339364878340,11155515947910
11.01,3,30761212999433,2410624703834,10297686455910
12.01,0,30762214210008,2452054618742,10779351630549
12.01,1,30762214321958,2224211767908,11000029172913
12.01,2,30762214433033,2339974364736,11158420346304
12.01,3,30762214543840,2411193161056,10299311798498
13.01,0,30763215654486,2452764970850,10782323106955
13.01,1,30763215768610,2224944820198,11003276054171
13.01,2,30763214881249,2340706516610,11160157621280
13.01,3,30763214994656,2411954477386,10300730938828
14.02,0,30764216841045,2453324837172,10785580158279
14.02,1,30764216952779,2225502502564,11006579708031
14.02,2,30764216067335,2341249365628,11161999605156
14.02,3,30764216183255,2412542910772,10302395483418
15.02,0,30765217547851,2454030321292,10788790173309
15.02,1,30765217659664,2226235634922,11009188545711
15.02,2,30765217771712,2341982806452,11164110246818
15.02,3,30765217883681,2413266705506,10303882266240
16.02,0,30766218640547,2454576536146,10792169366689
16.02,1,30766218757466,2226800916820,11011920251737
16.02,2,30766218869891,2342519337314,11166435084724
16.02,3,30766218982744,2413817627034,10305563793130
17.02,0,30767219864604,2454958783572,10795659233117
17.02,1,30767219977411,2227227112310,11015012724855
17.02,2,30767220090945,2342920513320,11168799250558
