ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,30651805865444,2290206699076,10746419399499
0.00,1,30651805979699,2023671575564,10971229883944
0.00,2,30651806093511,2133428746826,11123595796039
0.00,3,30651806206829,2191516774870,10276560439135
1.00,0,30652806969383,2290206699076,10748986233073
1.00,1,30652807082957,2023671575564,10973632244602
1.00,2,30652807197037,2133428746826,11126417864069
1.00,3,30652807310899,2191516774870,10279895886065
2.00,0,30653808632118,2293284998964,10749684531143
2.00,1,30653807744817,2027475503342,10974278711154
2.00,2,30653807857095,2135462597776,11127284125979
2.00,3,30653807969655,2191663195688,10280892493223
3.00,0,30654809554596,2295338804400,10749684556881
3.00,1,30654809666538,2033272637864,10974278761116
3.00,2,30654809778038,2139731623180,11127284253155
3.00,3,30654808890593,2191804632376,10280892559375
4.00,0,30655810706368,2296756196130,10749684606843
4.00,1,30655810818329,2040394455026,10974278795938
4.00,2,30655810930337,2143335793142,11127284310687
4.00,3,30655810041907,2191914690308,10280892577543
5.01,0,30656812158464,2300062556738,10749684643179
5.01,1,30656811268385,2046413576224,10974278851956
5.01,2,30656811379616,2146207988370,11127284350051
5.01,3,30656811491452,2191967271214,10280892589655
6.01,0,30657813130959,2304618982612,10749684694655
6.01,1,30657813244475,2050964708736,10974278871638
6.01,2,30657812358702,2149283795062,11127284369733
6.01,3,30657812472124,2192040397976,10280892607823
7.01,0,30658814292245,2308040593670,10749684732505
7.01,1,30658814405393,2055809241644,10974278892834
7.01,2,30658813519481,2153202029128,11127284398499
7.01,3,30658813632499,2192110402778,10280892615393
8.01,0,30659815415857,2310197064936,10749684773383
8.01,1,30659815527718,2061667458992,10974278907974
8.01,2,30659815639393,2157313774280,11127284430293
8.01,3,30659814751879,2192241313006,10280892615393
9.01,0,30660816081758,2312008200848,10749684841513
9.01,1,30660816192867,2066817337958,10974278907974
9.01,2,30660816304285,2161671846988,11127284483283
9.01,3,30660816415838,2193170925510,10280892627505
10.01,0,30661817178579,2313059176278,10749684871793
10.01,1,30661817290094,2071492142916,10974278907974
10.01,2,30661817401627,2164963067532,11127284483283
10.01,3,30661817513020,2196406995154,10280892653243
11.01,0,30662819042643,2315080180458,10749684888545
11.01,1,30662818151533,2076937303316,10974278911002
11.01,2,30662818262191,2168178322702,11127284519619
11.01,3,30662818372967,2197977465182,10280892659299
12.01,0,30663820232509,2317757301530,10749684936993
12.01,1,30663819344843,2082095538404,10974278911002
12.01,2,30663819458047,2170486673774,11127284554441
12.01,3,30663819571462,2200090749786,10280892709261
13.02,0,30664820639348,2319962823364,10749684961639
13.02,1,30664820750902,2086899767882,10974278959774
13.02,2,30664820862444,2175108783074,11127284597157
13.02,3,30664820973852,2200712581734,10280892724725
14.02,0,30665822265562,2323173820220,10749684979905
14.02,1,30665822378437,2090825595742,10974279006708
14.02,2,30665822491350,2177834139820,11127284647119
14.02,3,30665821607416,2203105451368,10280892741379
15.02,0,30666822884123,2326079537380,10749685008769
15.02,1,30666822994920,2094884330464,10974279050614
15.02,2,30666823105694,2180645357720,11127284684969
15.02,3,30666823216967,2205581968024,10280892765603
16.02,0,30667824795310,2327325490192,10749685054189
16.02,1,30667823906390,2100957041714,10974279124800
16.02,2,30667824018130,2184327803548,11127284700109
16.02,3,30667824130022,2206832567472,10280892776201
17.02,0,30668825869540,2329076198036,10749685067913
