ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,31793151617967,2810255181258,12184725041948
0.00,1,31793151728769,2643136971922,12527914274504
0.00,2,31793151839614,2751276575634,12567497036597
0.00,3,31793151951083,2803774615172,11747533448626
1.00,0,31794152457562,2810255181258,12187193744686
1.00,1,31794152570939,2643136971922,12530510378092
1.00,2,31794152684644,2751276575634,12569415369971
1.00,3,31794152799271,2803774615172,11751083782208
2.00,0,31795154581946,2811067314762,12189684232152
2.00,1,31795153699937,2643918396562,12532560244624
2.00,2,31795153814333,2752014150546,12571715172099
2.00,3,31795153927772,2804513876612,11753488602156
3.00,0,31796155477346,2811986753610,12191961749922
3.00,1,31796155591400,2644839170578,12534512032864
3.00,2,31796155705305,2752933870482,12573900064929
3.00,3,31796154818139,2805433596548,11755706846826
4.00,0,31797156585401,2812574799588,12194480311632
4.00,1,31797156697511,2645402608180,12536724691006
4.00,2,31797156809614,2753705180346,12576336430263
4.00,3,31797156921736,2806181727632,11758185125538
5.01,0,31798157454772,2812965571200,12197395477754
5.01,1,31798157584155,2645811517654,12538993980186
5.01,2,31798157717655,2754126775014,12578994931125
5.01,3,31798157852571,2806589625848,11761030695326
6.01,0,31799158987945,2813235806568,12200615016308
6.01,1,31799159100503,2646052696648,12541231825166
6.01,2,31799159222783,2754389970006,12581722000257
6.01,3,31799158324186,2806847131004,11764139778660
7.01,0,31800159481509,2813516892372,12204135562774
7.01,1,31800159595020,2646330766246,12543449194810
7.01,2,31800159708701,2754673463724,12584247524973
7.01,3,31800159821871,2807137206134,11767062510440
8.01,0,31801160754325,2813830321962,12207217581868
8.01,1,31801160870030,2646645132430,12546068369714
8.01,2,31801160983800,2754975825474,12586825029585
8.01,3,31801161096849,2807447310980,11769868775568
9.01,0,31802162317698,2813989080684,12210268475146
9.01,1,31802162429754,2646804197494,12548955975076
9.01,2,31802161553049,2755133454354,12589482250673
9.01,3,31802161665525,2807605888532,11772964036586
10.01,0,31803162662958,2814198386934,12213195027402
10.01,1,31803162777003,2647003500964,12551781636908
10.01,2,31803162890682,2755325887638,12592537057151
10.01,3,31803163004318,2807802151640,11775682120546
11.01,0,31804164591947,2814744830790,12215891204120
11.01,1,31804164706846,2647516369078,12554438875878
11.01,2,31804163819689,2755861098954,12595491635013
11.01,3,31804163936654,2808302034806,11777601343578
12.01,0,31805165761048,2815006367802,12218892330850
12.01,1,31805165875495,2647770502276,12557333404294
12.01,2,31805164992624,2756121395226,12598654172009
12.01,3,31805165107304,2808554516612,11779839725962
13.01,0,31806166440773,2815106686572,12222048873150
13.01,1,31806166555529,2647866930832,12560359443300
13.01,2,31806166668736,2756211054612,12601943605523
13.01,3,31806166782464,2808648738188,11782315326408
14.02,0,31807168197045,2815241058714,12225383577526
14.02,1,31807168310936,2647998433900,12562652522066
14.02,2,31807167422076,2756348571426,12605375556391
14.02,3,31807167535289,2808786047480,11785042691432
15.02,0,31808168540713,2815712375214,12228467894240
15.02,1,31808168654246,2648452952098,12564607338306
15.02,2,31808168767727,2756837437260,12607884135267
15.02,3,31808168885307,2809261041182,11787921901318
16.02,0,31809170276100,2815986788472,12231421012392
16.02,1,31809170389573,2648715292846,12566924507736
16.02,2,31809170502997,2757111957024,12610718415821
16.02,3,31809170616053,2809532344904,11791066295234
17.02,0,31810170860817,2816219381106,12234291058202
17.02,1,31810170974714,2648952176464,12569339689050
17.02,2,31810171088775,2757340924062,12613867408573
17.02,3,31810171202979,2809756408274,11794027482058
18.02,0,31811172966063,2816491455624,12237214045700
18.02,1,31811172079768,2649220131286,12571621638364
18.02,2,31811172197389,2757608347452,12616791517433
18.02,3,31811172314916,2810025979352,11797148239286
19.02,0,31812173532992,2816817480372,12239862026376
19.02,1,31812173648337,2649536121412,12573979339414
19.02,2,31812173763739,2757919450380,12620039232323
19.02,3,31812173877467,2810345824556,11799946781908
20.02,0,31813174485335,2817161693490,12242410109946
20.02,1,31813174598586,2649892916512,12576481255410
20.02,2,31813174711856,2758274948742,12623498547193
20.02,3,31813174823402,2810687423336,11802359031444
21.02,0,31814176432458,2817525197370,12244859037446
21.02,1,31814176544621,2650262043250,12578752977654
21.02,2,31814175655718,2758636568454,12626892521845
21.02,3,31814175767674,2811058469378,11805104315180
22.03,0,31815177031716,2817849198504,12247644161470
22.03,1,31815177145245,2650593421846,12581052814812
22.03,2,31815177258533,2758967042298,12630128537915
22.03,3,31815177371864,2811379500422,11807799419538
23.03,0,31816178487910,2818150950864,12250262343862
23.03,1,31816178601029,2650895527762,12583710787156
23.03,2,31816178714320,2759253408384,12632942233281
23.03,3,31816178827274,2811674851442,11810851054592
24.03,0,31817179407016,2818322166396,12253124383406
24.03,1,31817179522595,2651066742196,12586294122784
24.03,2,31817179636120,2759420359284,12635840156887
24.03,3,31817179749110,2811838364504,11814158701124
25.03,0,31818180633671,2818496265276,12256176383572
25.03,1,31818180747502,2651257898506,12588269066042
25.03,2,31818180861353,2759605522710,12638796036049
25.03,3,31818180974582,2812015732130,11817775640528
26.03,0,31819182290132,2818638266322,12258828114711
26.03,1,31819182404718,2651404247632,12590357511253
