ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,30946637243852,2495006456330,11048393251695
0.00,1,30946637356749,2264411294932,11314411244973
0.00,2,30946636471364,2469180865904,11434039568341
0.00,3,30946636584375,2450490102124,10539747244592
1.00,0,30947638612967,2495006456330,11050484588409
1.00,1,30947637726994,2264411294932,11316961360565
1.00,2,30947637841969,2469180865904,11436890678379
1.00,3,30947637956196,2450490102124,10543242413308
2.00,0,30948638976516,2497995885660,11051086009798
2.00,1,30948639088534,2266878402440,11317612768040
2.00,2,30948639200986,2470826835480,11437670890600
2.00,3,30948639313454,2452600977300,10544265558339
3.00,0,30949640875832,2498218910492,11053371085376
3.00,1,30949639988188,2269583619854,11319851055708
3.00,2,30949640100545,2471959369060,11439066501506
3.00,3,30949640212311,2453047143182,10546141949079
4.00,0,30950641224997,2498410108892,11055854949618
4.00,1,30950641337014,2270118542592,11323057870912
4.00,2,30950641449045,2472534860914,11441765396966
4.00,3,30950641561467,2453375602430,10548442602283
5.01,0,30951642436692,2498605165662,11058475241662
5.01,1,30951642547990,2270965166202,11325278063206
5.01,2,30951642659262,2473367013758,11444199000566
5.01,3,30951642770753,2453947893408,10551038321975
6.01,0,30952643686930,2498776735636,11061203274356
6.01,1,30952643800330,2271366335780,11327602881364
6.01,2,30952643913961,2473788512248,11447082057776
6.01,3,30952644027919,2454359913822,10554019174501
7.01,0,30953645264249,2498907256976,11063768970114
7.01,1,30953645376500,2271543689528,11330296128394
7.01,2,30953645488655,2473981911898,11450259297586
7.01,3,30953645600247,2454514659188,10557258829935
8.01,0,30954645021904,2498981328530,11066468426924
8.01,1,30954645134911,2271628974444,11333132680316
8.01,2,30954645248001,2474062740290,11453557794084
8.01,3,30954645360934,2454593872400,10560416308295
9.01,0,30955646868443,2499030024626,11069078466512
9.01,1,30955646980117,2271676516876,11336106804054
9.01,2,30955647091784,2474109703868,11456891441386
9.01,3,30955646204741,2454640589576,10563643204477
10.01,0,30956647682504,2499072480806,11071753792368
10.01,1,30956647795009,2271716393694,11339044725244
10.01,2,30956647909848,2474149059002,11460189067418
10.01,3,30956648025831,2454681280592,10566898028005
11.01,0,30957648646736,2499125544308,11074205511274
11.01,1,30957648757769,2271772354892,11342357744016
11.01,2,30957648868802,2474202979990,11463178105842
11.01,3,30957648980044,2454736460576,10570254010345
12.01,0,30958650561280,2499196419708,11076572046286
12.01,1,30958649674071,2271853494202,11345407915864
12.01,2,30958649787808,2474284344100,11466278932014
12.01,3,30958649901509,2454812797768,10573754377827
13.01,0,30959651076604,2499255076330,11078937603630
13.01,1,30959651188412,2271911296346,11348515622598
13.01,2,30959651300502,2474341018496,11469454619482
13.01,3,30959651412166,2454868976662,10577207499505
14.02,0,30960652853880,2499309430690,11081240350246
14.02,1,30960652965744,2271967064612,11351692799712
14.02,2,30960652078458,2474396677464,11472781001744
14.02,3,30960652190650,2454923408264,10580511121395
15.02,0,30961653157360,2499366413106,11083581905110
15.02,1,30961653269098,2272022165524,11355010786696
15.02,2,30961653381072,2474449508766,11475877713636
15.02,3,30961653493369,2454977112064,10583861440983
16.02,0,30962655133782,2499441307124,11086176706050
16.02,1,30962655245657,2272129045868,11358059567318
16.02,2,30962654357361,2474549808886,11478898262020
16.02,3,30962654469091,2455061119432,10587163840225
17.02,0,30963655713213,2499525638694,11088511432186
17.02,1,30963655824741,2272252671534,11361266019784
17.02,2,30963655935895,2474676424550,11481971776662
17.02,3,30963656047093,2455169838180,10590432346475
18.02,0,30964656968375,2499611560580,11091057030990
18.02,1,30964657082511,2272391814388,11364036183620
18.02,2,30964657195609,2474821453730,11485388938416
18.02,3,30964657308709,2455291730648,10593536510849
19.02,0,30965658502600,2499680041482,11093410882544
19.02,1,30965658613231,2272466466638,11366875187626
19.02,2,30965658723870,2474895632538,11488927671092
19.02,3,30965657834137,2455365592170,10596844265657
20.02,0,30966659619270,2499733071778,11095960399794
20.02,1,30966659765230,2272520197258,11369784724878
20.02,2,30966659900554,2474948646522,11492185278540
20.02,3,30966660031199,2455419620202,10600245902001
21.02,0,30967660766166,2499782990348,11098802995104
21.02,1,30967660879009,2272571784830,11372956184090
21.02,2,30967660991517,2474998935598,11494974690720
21.02,3,30967661103455,2455468344760,10603571125469
22.03,0,30968662410999,2499827677916,11101426891918
22.03,1,30968661519495,2272612245118,11376395888604
