ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,108083496275241,3721763456614,14551945794779
0.00,1,108083496385491,2758204032904,13690179777806
0.00,2,108083496494268,2867209558944,13794830301884
0.00,3,108083495601209,2920225929146,12964972765177
1.00,0,108084497275660,3721763456614,14556301407813
1.00,1,108084497387401,2758204032904,13690179777806
1.00,2,108084497497489,2867209558944,13794830301884
1.00,3,108084497607744,2920225929146,12964972765177
2.00,0,108085498143517,3722579664796,14558015860383
2.00,1,108085498256127,2758204032904,13690179777806
2.00,2,108085498365790,2867209558944,13794830301884
2.00,3,108085498475124,2920225929146,12964972765177
3.00,0,108086499224227,3722735983762,14560388520941
3.00,1,108086499335640,2758204032904,13690179777806
3.00,2,108086499445495,2867209558944,13794830301884
3.00,3,108086499555525,2920225929146,12964972765177
4.00,0,108087500730001,3722872632058,14562781832459
4.00,1,108087500851292,2758204032904,13690179777806
4.00,2,108087500963487,2867209558944,13794830301884
4.00,3,108087501078070,2920225929146,12964972765177
5.01,0,108088501937146,3723012739054,14565170901749
5.01,1,108088502049495,2758204032904,13690179777806
5.01,2,108088502159690,2867209558944,13794830301884
5.01,3,108088502269173,2920225929146,12964972765177
6.01,0,108089502903035,3723157228168,14567555098987
6.01,1,108089503015588,2758204032904,13690179777806
6.01,2,108089503126019,2867209558944,13794830301884
6.01,3,108089503236549,2920225929146,12964972765177
7.01,0,108090504780255,3723294219040,14569948990367
7.01,1,108090503889550,2758204032904,13690179777806
7.01,2,108090504000354,2867209558944,13794830301884
7.01,3,108090504111136,2920225929146,12964972765177
8.01,0,108091505730847,3723434576380,14572337195163
8.01,1,108091505905654,2758204032904,13690179777806
8.01,2,108091504953599,2867209558944,13794830301884
8.01,3,108091505065071,2920225929146,12964972765177
9.01,0,108092506855662,3723574394602,14574726405255
9.01,1,108092506966946,2758204032904,13690179777806
9.01,2,108092507076027,2867209558944,13794830301884
9.01,3,108092506190485,2920225929146,12964972765177
10.01,0,108093507627657,3723717580390,14577111218789
10.01,1,108093507739569,2758204032904,13690179777806
10.01,2,108093507849811,2867209558944,13794830301884
10.01,3,108093507960639,2920225929146,12964972765177
11.01,0,108094509147891,3723856458724,14579502413833
11.01,1,108094509259558,2758204032904,13690179777806
11.01,2,108094509369474,2867209558944,13794830301884
11.01,3,108094509479733,2920225929146,12964972765177
12.01,0,108095510051751,3723995207494,14581892150895
12.01,1,108095510163353,2758204032904,13690179777806
12.01,2,108095510273141,2867209558944,13794830301884
12.01,3,108095510382682,2920225929146,12964972765177
13.02,0,108096511731554,3724139666962,14584278072579
13.02,1,108096510843275,2758204032904,13690179777806
13.02,2,108096510953908,2867209558944,13794830301884
13.02,3,108096511063281,2920225929146,12964972765177
14.02,0,108097512630138,3724273782172,14586672409173
14.02,1,108097512740787,2758204032904,13690179777806
14.02,2,108097512849459,2867209558944,13794830301884
14.02,3,108097512957788,2920225929146,12964972765177
15.02,0,108098513149411,3724415911684,14589057673879
15.02,1,108098513261425,2758204032904,13690179777806
15.02,2,108098513371496,2867209558944,13794830301884
15.02,3,108098513481265,2920225929146,12964972765177
16.02,0,108099514877449,3724560114220,14591443998385
16.02,1,108099514994802,2758204032904,13690179777806
16.02,2,108099515108729,2867209558944,13794830301884
16.02,3,108099515218822,2920225929146,12964972765177
17.02,0,108100516394344,3724704578080,14593829638563
17.02,1,108100515501201,2758204032904,13690179777806
17.02,2,108100515608740,2867209558944,13794830301884
17.02,3,108100515716944,2920225929146,12964972765177
18.02,0,108101517615654,3724841288962,14596222120507
18.02,1,108101516726530,2758204032904,13690179777806
18.02,2,108101516835103,2867209558944,13794830301884
18.02,3,108101516943549,2920225929146,12964972765177
19.02,0,108102518798479,3724982461018,14598610131846
19.02,1,108102517911606,2758204032904,13690179778043
19.02,2,108102518024510,2867209558944,13794830302121
19.02,3,108102518137503,2920225929146,12964972765414
20.02,0,108103519175723,3725127067618,14600992653184
20.02,1,108103519287233,2758204032904,13690179778043
