ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,107994983597325,3709768071232,14407128809349
0.00,1,107994983708317,2758204032904,13690179776447
0.00,2,107994983817753,2867209558944,13794830300525
0.00,3,107994982920873,2920225929146,12964972763818
1.00,0,107995984232092,3709768071232,14411765056583
1.00,1,107995984343107,2758204032904,13690179776447
1.00,2,107995984453835,2867209558944,13794830300525
1.00,3,107995984565177,2920225929146,12964972763818
2.00,0,107996985932185,3710410439662,14413654906023
2.00,1,107996986043580,2758204032904,13690179776447
2.00,2,107996986153644,2867209558944,13794830300525
2.00,3,107996986261985,2920225929146,12964972763818
3.00,0,107997987147737,3710571807232,14416022912545
3.00,1,107997987264812,2758204032904,13690179776447
3.00,2,107997987378309,2867209558944,13794830300525
3.00,3,107997986492203,2920225929146,12964972763818
4.00,0,107998988144914,3710715493708,14418407934913
4.00,1,107998988255207,2758204032904,13690179776447
4.00,2,107998988363468,2867209558944,13794830300525
4.00,3,107998988471252,2920225929146,12964972763818
5.01,0,107999989522830,3710857224646,14420795849021
5.01,1,107999989632578,2758204032904,13690179776447
5.01,2,107999989741013,2867209558944,13794830300525
5.01,3,107999988853656,2920225929146,12964972763818
6.01,0,108000990033205,3710991219076,14423189275603
6.01,1,108000990148799,2758204032904,13690179776447
6.01,2,108000990264438,2867209558944,13794830300525
6.01,3,108000990375717,2920225929146,12964972763818
7.01,0,108001991931674,3711127429270,14425583951235
7.01,1,108001992040981,2758204032904,13690179776447
7.01,2,108001991148231,2867209558944,13794830300525
7.01,3,108001991255775,2920225929146,12964972763818
8.01,0,108002992922012,3711266911504,14427973203719
8.01,1,108002993033514,2758204032904,13690179776447
8.01,2,108002993144648,2867209558944,13794830300525
8.01,3,108002993255970,2920225929146,12964972763818
9.01,0,108003994330955,3711409396768,14430360463779
9.01,1,108003993442012,2758204032904,13690179776447
9.01,2,108003993551717,2867209558944,13794830300525
9.01,3,108003993661823,2920225929146,12964972763818
10.01,0,108004994750024,3711543866632,14432753136487
10.01,1,108004994860289,2758204032904,13690179776447
10.01,2,108004994968526,2867209558944,13794830300525
10.01,3,108004995076984,2920225929146,12964972763818
11.01,0,108005995753704,3711682858060,14435142870423
11.01,1,108005995863981,2758204032904,13690179776447
11.01,2,108005995973323,2867209558944,13794830300525
11.01,3,108005996082207,2920225929146,12964972763818
12.01,0,108006996398007,3711815974090,14437537552209
12.01,1,108006996516359,2758204032904,13690179776771
12.01,2,108006996626628,2867209558944,13794830300849
12.01,3,108006996736448,2920225929146,12964972764142
13.01,0,108007997973324,3711954134332,14439929502739
13.01,1,108007998083010,2758204032904,13690179776771
13.01,2,108007998191248,2867209558944,13794830300849
13.01,3,108007998299412,2920225929146,12964972764142
14.02,0,108008999398658,3712099564432,14442313812111
14.02,1,108008999508720,2758204032904,13690179776771
14.02,2,108008999616918,2867209558944,13794830300849
14.02,3,108008998724845,2920225929146,12964972764142
15.02,0,108010000665924,3712241588536,14444701211557
15.02,1,108009999774712,2758204032904,13690179776771
15.02,2,108009999882962,2867209558944,13794830300849
15.02,3,108009999991647,2920225929146,12964972764142
16.02,0,108011001408572,3712380278014,14447090553465
16.02,1,108011001520144,2758204032904,13690179776771
16.02,2,108011001629951,2867209558944,13794830300849
16.02,3,108011001741824,2920225929146,12964972764142
17.02,0,108012002481915,3712521672964,14449478049807
17.02,1,108012002593320,2758204032904,13690179776771
17.02,2,108012002702801,2867209558944,13794830300849
17.02,3,108012002812040,2920225929146,12964972764142
18.02,0,108013003337782,3712663513702,14451864436624
18.02,1,108013003448914,2758204032904,13690179777008
18.02,2,108013003558018,2867209558944,13794830301086
18.02,3,108013003666007,2920225929146,12964972764379
19.02,0,108014004775702,3712809240262,14454248615792
19.02,1,108014004886957,2758204032904,13690179777008
19.02,2,108014004996817,2867209558944,13794830301086
19.02,3,108014005106838,2920225929146,12964972764379
20.02,0,108015005621076,3712949617366,14456636533026
20.02,1,108015005735120,2758204032904,13690179777008
20.02,2,108015005845531,2867209558944,13794830301086
20.02,3,108015005955602,2920225929146,12964972764379
21.02,0,108016006666047,3713093695828,14459021205758
21.02,1,108016006777207,2758204032904,13690179777008
21.02,2,108016006886943,2867209558944,13794830301086
21.02,3,108016006999805,2920225929146,12964972764379
22.02,0,108017007844870,3713232918934,14461411188088
22.02,1,108017007953162,2758204032904,13690179777008
22.02,2,108017008059717,2867209558944,13794830301086
22.02,3,108017008165244,2920225929146,12964972764379
23.03,0,108018009447339,3713373515638,14463800788890
23.03,1,108018009554192,2758204032904,13690179777008
23.03,2,108018009659443,2867209558944,13794830301086
23.03,3,108018009764690,2920225929146,12964972764379
24.03,0,108019010334643,3713512586122,14466190108088
24.03,1,108019010448628,2758204032904,13690179777008
24.03,2,108019010558038,2867209558944,13794830301086
24.03,3,108019010667586,2920225929146,12964972764379
25.03,0,108020011787739,3713654256670,14468578176722
25.03,1,108020011899211,2758204032904,13690179777008
25.03,2,108020012009330,2867209558944,13794830301086
25.03,3,108020012119747,2920225929146,12964972764379
26.03,0,108021012390796,3713800008484,14470960251430
26.03,1,108021012503019,2758204032904,13690179777008
26.03,2,108021012613333,2867209558944,13794830301086
26.03,3,108021012723265,2920225929146,12964972764379
27.03,0,108022013132944,3713943670804,14473344566858
27.03,1,108022013245273,2758204032904,13690179777008
27.03,2,108022013355516,2867209558944,13794830301086
27.03,3,108022013470296,2920225929146,12964972764379
28.03,0,108023014894025,3714078631474,14475740154016
28.03,1,108023015004026,2758204032904,13690179777008
28.03,2,108023015112080,2867209558944,13794830301086
28.03,3,108023015220259,2920225929146,12964972764379
29.03,0,108024015664286,3714221841418,14478125158314
29.03,1,108024015774423,2758204032904,13690179777008
29.03,2,108024015882921,2867209558944,13794830301086
29.03,3,108024015991742,2920225929146,12964972764379
30.03,0,108025017091655,3714363931402,14480512852990
30.03,1,108025017202738,2758204032904,13690179777008
30.03,2,108025017311999,2867209558944,13794830301086
30.03,3,108025017421537,2920225929146,12964972764379
31.03,0,108026017827103,3714503330188,14482901474234
31.03,1,108026017938305,2758204032904,13690179777008
31.03,2,108026018047539,2867209558944,13794830301086
31.03,3,108026018156902,2920225929146,12964972764379
32.04,0,108027018142144,3714644355112,14485287730610
32.04,1,108027018470861,2758204032904,13690179777008
32.04,2,108027018685743,2867209558944,13794830301086
32.04,3,108027017705013,2920225929146,12964972764379
33.04,0,108028020040094,3714783360814,14487679369256
33.04,1,108028020153326,2758204032904,13690179777008
33.04,2,108028020263703,2867209558944,13794830301086
33.04,3,108028020373804,2920225929146,12964972764379
34.04,0,108029021470772,3714921897670,14490070479516
34.04,1,108029020585698,2758204032904,13690179777008
34.04,2,108029020697220,2867209558944,13794830301086
34.04,3,108029020808003,2920225929146,12964972764379
35.04,0,108030021878712,3715058506438,14492461106810
35.04,1,108030021990711,2758204032904,13690179777008
35.04,2,108030022100722,2867209558944,13794830301086
35.04,3,108030022211142,2920225929146,12964972764379
36.04,0,108031022126400,3715200990604,14494845249642
36.04,1,108031022241461,2758204032904,13690179777008
36.04,2,108031022350769,2867209558944,13794830301086
