ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,29095449243907,1985887245594,9210137005214
0.00,1,29095449362477,1625783879144,9450969734723
0.00,2,29095449478920,1770690216568,9584294526635
0.00,3,29095449595029,1504275112534,8857171716327
1.00,0,29096451104731,1985887245594,9212739973152
1.00,1,29096451217749,1625783879144,9452752758303
1.00,2,29096451330654,1770690216568,9587838777491
1.00,3,29096451445961,1504275112534,8860206920565
2.00,0,29097452527095,1988277759500,9213660833486
2.00,1,29097451640361,1629154888930,9453426067215
2.00,2,29097451754255,1772481365704,9588799180389
2.00,3,29097451867716,1505484823010,8861158509629
3.00,0,29098452163657,1990326689514,9213660904722
3.00,1,29098452276374,1635801122106,9453426079327
3.00,2,29098452389004,1773875673066,9588799237921
3.00,3,29098452501325,1507641171934,8861158522089
4.00,0,29099454275707,1991534544100,9213660945600
4.00,1,29099453389955,1639744699676,9453426123233
4.00,2,29099453502290,1776714344084,9588799274257
4.00,3,29099453614741,1511907210850,8861158528223
5.01,0,29100454887729,1992958529266,9213660995562
5.01,1,29100455000255,1645577617558,9453426165625
5.01,2,29100455113211,1778207739862,9588799321191
5.01,3,29100455226414,1515414862870,8861158535793
6.01,0,29101455961361,1993148114498,9213661028870
6.01,1,29101456076217,1651081724440,9453426192877
6.01,2,29101456190050,1779822212432,9588799324219
6.01,3,29101456302795,1520360582228,8861158535793
7.01,0,29102457475544,1993296313144,9213661059150
7.01,1,29102457589481,1655399527510,9453426201961
7.01,2,29102457703707,1782891251094,9588799363583
7.01,3,29102456820588,1525075695956,8861158582727
8.01,0,29103457893376,1993340479516,9213661106084
8.01,1,29103457005812,1659824243836,9453426206503
8.01,2,29103457119358,1787033348140,9588799386293
8.01,3,29103457232869,1528705763466,8861158587269
9.01,0,29104458431838,1993430098034,9213661151504
9.01,1,29104458546413,1667124292512,9453426232241
9.01,2,29104458660906,1789000908980,9588799413545
9.01,3,29104458775052,1531606524680,8861158646315
10.01,0,29105460062546,1993469806358,9213661198438
10.01,1,29105460176805,1675485218064,9453426241325
10.01,2,29105459290527,1792097916224,9588799483189
10.01,3,29105459404310,1532367003904,8861158705361
11.01,0,29106459580020,1993540343952,9213661225788
11.01,1,29106459692534,1683069843404,9453426285231
11.01,2,29106459805025,1794896517490,9588799487731
11.01,3,29106459918124,1534149549588,8861158705361
12.01,0,29107461332672,1993640097304,9213661239546
12.01,1,29107461445604,1692170137674,9453426292801
12.01,2,29107461558355,1796910098434,9588799531637
12.01,3,29107461670882,1535197820104,8861158717473
13.01,0,29108462531224,1993766901614,9213661256298
13.01,1,29108462645480,1701279699644,9453426312483
13.01,2,29108462759845,1797356933812,9588799554347
13.01,3,29108461872847,1537764129060,8861158720501
14.01,0,29109463170247,1993846472790,9213661300204
14.01,1,29109463283743,1710530661762,9453426312483
14.01,2,29109463397494,1797449694586,9588799558889
14.01,3,29109463510821,1540593849730,8861158761379
15.01,0,29110464264592,1993918227858,9213661300204
15.01,1,29110464376749,1718980486916,9453426318539
15.01,2,29110464489595,1798251083624,9588799560403
15.01,3,29110464602972,1543524890196,8861158784089
16.02,0,29111466041815,1993953610004,9213661363792
16.02,1,29111466154469,1723587694942,9453426357903
16.02,2,29111466267061,1802196920264,9588799560403
16.02,3,29111465380874,1547193978654,8861158840107
17.02,0,29112466798143,1993994849944,9213661409212
17.02,1,29112466910673,1729411560796,9453426395753
17.02,2,29112467022839,1805431115786,9588799601281
17.02,3,29112467134714,1550348208276,8861158873415
18.02,0,29113468519786,1994044757446,9213661437978
18.02,1,29113468652934,1734804151268,9453426426033
18.02,2,29113467734046,1808974021638,9588799604309
18.02,3,29113467846601,1553616756922,8861158918835
19.02,0,29114469755412,1994140393062,9213661500150
19.02,1,29114468898457,1738167697262,9453426442687
19.02,2,29114469034378,1815184935054,9588799604309
19.02,3,29114469173004,1556196759984,8861158974853
20.02,0,29115470606618,1994233042150,9213661547084
20.02,1,29115470720684,1744312612328,9453426524443
20.02,2,29115470834964,1820903653500,9588799633075
20.02,3,29115470949343,1556502881530,8861158993021
21.02,0,29116471959330,1994601707228,9213661603200
21.02,1,29116472074984,1751586101696,9453426532013
21.02,2,29116472189742,1825181667616,9588799695149
21.02,3,29116472304828,1556838697030,8861159097487
22.02,0,29117473254299,1995119037042,9213661618438
22.02,1,29117473366316,1759764189966,9453426554723
22.02,2,29117473478281,1825844835318,9588799719373
22.02,3,29117472592617,1559733012518,8861159147449
23.02,0,29118474041214,1997438874260,9213661630885
