ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,29718779526485,2187966414992,10024027236850
0.00,1,29718778635810,1923963511916,10330042562662
0.00,2,29718778744257,2022189489572,10496214487426
0.00,3,29718778852743,2086744113756,9699353478396
1.00,0,29719779822877,2187966414992,10026559539624
1.00,1,29719779934196,1923963511916,10333091875302
1.00,2,29719780048880,2022189489572,10499034184280
1.00,3,29719780164359,2086744113756,9701875088650
2.00,0,29720781027452,2189038344080,10028693207504
2.00,1,29720781139668,1924923146348,10335307345328
2.00,2,29720781251785,2023070419364,10501323617010
2.00,3,29720781363574,2087625675996,9703745455276
3.00,0,29721782206541,2190077245328,10030913170564
3.00,1,29721782318839,1925962047596,10337159391248
3.00,2,29721782431205,2024109320612,10503493421250
3.00,3,29721782543697,2088664577244,9705654671416
4.00,0,29722784006112,2190979467536,10032976539090
4.00,1,29722784117911,1926864340076,10339272901940
4.00,2,29722784229874,2025011050916,10505881309620
4.00,3,29722783340783,2089565675100,9707796433348
5.01,0,29723784665415,2191814413088,10034806420050
5.01,1,29723784780114,1927706831084,10341691954486
5.01,2,29723784894352,2025853682468,10508568715638
5.01,3,29723785006204,2090385468252,9709828461976
6.01,0,29724785667699,2192592432830,10036365482746
6.01,1,29724785779109,1928520954164,10344513541044
6.01,2,29724785890525,2026678052084,10511646835094
6.01,3,29724786002230,2091089807802,9711559115508
7.01,0,29725787138923,2193509470352,10038546166722
7.01,1,29725787250340,1929438052076,10347288785480
7.01,2,29725787361796,2027598255140,10513530712910
7.01,3,29725787473101,2092005729756,9713361989736
8.01,0,29726788244444,2194472444900,10040907004520
8.01,1,29726788358492,1930401070544,10349712260902
8.01,2,29726788469496,2028561543716,10515274672856
8.01,3,29726788580201,2092968737244,9715288218628
9.01,0,29727789711774,2195398381712,10043248768408
9.01,1,29727789825830,1931327174252,10352025001882
9.01,2,29727789943662,2029487307044,10517356481902
9.01,3,29727790061415,2093894781660,9717160888388
10.01,0,29728790622382,2196278216798,10045882480900
10.01,1,29728790733758,1932206979692,10354561990618
10.01,2,29728790845095,2030367408944,10519141068524
10.01,3,29728790956440,2094774516828,9718992299218
11.01,0,29729792339262,2197138878608,10048601395492
11.01,1,29729791457969,1933066380998,10356740801644
11.01,2,29729791572521,2031227241764,10521008548160
11.01,3,29729791686074,2095634083932,9721096597712
12.01,0,29730792752172,2197983817058,10050880860726
12.01,1,29730792865673,1933896740204,10359349531526
12.01,2,29730792979389,2032073176100,10523322350454
12.01,3,29730793093089,2096464231224,9722853942932
13.02,0,29731793855416,2198700225824,10052712778114
13.02,1,29731793969493,1934529181616,10362298211306
13.02,2,29731794083487,2032765644074,10525961253482
13.02,3,29731794197260,2097178891974,9724992066722
14.02,0,29732795410055,2199481733912,10054880196388
14.02,1,29732795524287,1935319612052,10364890967510
14.02,2,29732795637963,2033542141988,10528903431228
14.02,3,29732795751648,2097971260380,9726465489856
15.02,0,29733796875915,2200381439504,10057026743098
15.02,1,29733795990896,1936218387638,10367220088934
15.02,2,29733796105710,2034440741894,10531545208204
15.02,3,29733796222643,2098870012908,9728056310216
16.02,0,29734797196419,2201272910096,10059135796440
16.02,1,29734797307815,1937110489580,10369516478846
16.02,2,29734797419191,2035332889952,10534047488446
16.02,3,29734797530341,2099762142300,9729889320614
17.02,0,29735798681401,2202110753270,10061491096932
17.02,1,29735798795213,1937926586864,10372040763608
17.02,2,29735798909291,2036157679004,10536759000836
17.02,3,29735799023177,2100594117762,9731302265656
18.02,0,29736799648059,2203013969168,10063733985366
18.02,1,29736799760716,1938829623788,10374829256574
18.02,2,29736799873998,2037060657734,10538863918328
18.02,3,29736799988125,2101496525532,9732861080056
19.02,0,29737801303733,2203931771996,10065681992640
19.02,1,29737801417515,1939747289366,10377799551774
19.02,2,29737801531006,2037978483620,10540723907298
19.02,3,29737800647704,2102413504860,9734725758792
20.02,0,29738802227935,2204813385842,10067732160698
20.02,1,29738802341391,1940628938348,10380813809990
20.02,2,29738802455286,2038859685716,10542640744848
20.02,3,29738802569004,2103295699548,9736527129618
21.02,0,29739803481107,2205567934736,10070140568408
21.02,1,29739803595179,1941390213590,10383412507470
21.02,2,29739803708909,2039570934980,10544904227904
21.02,3,29739803822861,2104053415074,9738585880510
22.03,0,29740804228022,2206454556560,10072480715980
22.03,1,29740804341712,1942284898028,10385751579246
22.03,2,29740804455299,2040464144804,10547154852624
22.03,3,29740804569111,2104946107740,9740392947004
23.03,0,29741806104769,2207414963984,10074656602056
23.03,1,29741806219193,1943245702928,10388049255926
23.03,2,29741805342145,2041423849508,10549153546098
23.03,3,29741805466375,2105905742172,9742390654996
24.03,0,29742806714264,2208345771524,10076743219796
24.03,1,29742806827498,1944176519252,10390457554530
24.03,2,29742806940541,2042355796772,10551238869138
24.03,3,29742807053637,2106837523638,9744393316664
25.03,0,29743808073963,2209246392848,10078967090588
25.03,1,29743808187599,1945076945132,10393244119978
25.03,2,29743808301171,2043256262180,10553600698540
25.03,3,29743808414530,2107738295388,9745730573818
26.03,0,29744809351990,2210144117648,10080878792808
26.03,1,29744809466072,1945974880748,10396420423330
26.03,2,29744809580019,2044154226344,10555671850540
26.03,3,29744808691834,2108635106652,9747288990036
27.03,0,29745809898191,2211050870204,10082996602366
27.03,1,29745810011578,1946881670636,10399117652096
27.03,2,29745810124954,2045060995370,10557950196974
27.03,3,29745810238353,2109542669532,9748872481122
28.03,0,29746811876198,2211922561424,10085325797760
28.03,1,29746810990113,1947752832620,10401573362370
28.03,2,29746811103518,2045932149668,10560334474586
28.03,3,29746811217971,2110413690972,9750529470852
29.03,0,29747813017664,2212663720208,10088037807098
29.03,1,29747812132398,1948585836908,10404094887886
29.03,2,29747812245841,2046773375780,10562635966836
29.03,3,29747812359026,2111221748700,9752082498744
30.03,0,29748814226433,2213563272080,10090226019367
30.03,1,29748813339434,1949486653676,10406147363211
30.03,2,29748813452775,2047673770916,10565217389699
30.03,3,29748813565961,2112121300572,9753969154941
31.04,0,29749814394514,2214342476564,10092017762765
31.04,1,29749814506138,1950308896466,10408405463931
31.04,2,29749814618667,2048513354420,10568017789313
31.04,3,29749814731434,2112931572966,9756176907651
32.04,0,29750815236979,2215085280152,10094107659697
32.04,1,29750815350791,1951030224272,10411071291493
32.04,2,29750815464069,2049302546312,10570820056933
32.04,3,29750815577226,2113622793612,9757983747045
33.04,0,29751817043767,2215660075466,10096569912639
33.04,1,29751817173744,1951669840016,10414013441143
33.04,2,29751816307618,2049888285392,10573696516455
33.04,3,29751816441517,2114193495582,9759650577775
34.04,0,29752817597527,2216513571728,10098913849753
34.04,1,29752817709701,1952532874604,10415972641795
34.04,2,29752817828883,2050735820612,10576336198109
34.04,3,29752817947668,2115061621596,9761584449339
35.04,0,29753819469859,2217409223504,10100962048097
35.04,1,29753818587701,1953427437164,10418033983135
35.04,2,29753818733464,2051630365604,10578977463395
35.04,3,29753818875354,2115956113884,9763563030837
36.04,0,29754819435298,2218311945302,10103021513253
36.04,1,29754819546519,1954330643180,10420559698495
36.04,2,29754819658377,2052533571620,10581745682191
36.04,3,29754819769566,2116859924898,9764900554455
37.04,0,29755820482627,2219045726624,10105354108927
37.04,1,29755820596840,1955002162412,10423216748813
37.04,2,29755820710236,2053207627232,10584618573261
37.04,3,29755820823888,2117552743134,9766578803773
38.04,0,29756822325941,2219813679902,10108093587559
38.04,1,29756821439798,1955732363156,10425359965765
38.04,2,29756821557676,2053957997138,10586928584795
38.04,3,29756821675360,2118328742556,9768674207025
39.04,0,29757823145414,2220648797840,10110466513507
39.04,1,29757823260708,1956543883976,10427678890977
39.04,2,29757823374281,2054775178148,10589077327959
39.04,3,29757823487873,2119129733556,9770884267011
40.05,0,29758823871155,2221520943632,10113053169155
40.05,1,29758823985322,1957415021804,10430415074875
40.05,2,29758824099794,2055646579496,10591190452581
40.05,3,29758824213856,2120000618844,9772267557335
41.05,0,29759825426268,2222435041808,10115786658859
41.05,1,29759825543820,1958328487532,10432629796729
41.05,2,29759825659792,2056560330704,10593063786855
41.05,3,29759825775703,2120914154844,9774105300497
42.05,0,29760826658663,2223413017232,10117772584075
42.05,1,29760826770379,1959306327902,10435068916107
42.05,2,29760826882545,2057538343460,10594970149363
42.05,3,29760826995065,2121892158816,9776170545193
43.05,0,29761827427428,2224358526992,10119488778873
43.05,1,29761827539593,1960251972716,10437411139209
43.05,2,29761827651787,2058483782948,10597166933083
43.05,3,29761827763336,2122837429212,9778437036501
44.05,0,29762828446661,2225163352208,10121458415757
44.05,1,29762828561021,1960958279882,10439921406731
44.05,2,29762828674686,2059242304406,10599558977509
44.05,3,29762828788287,2123551788012,9780892305441
45.05,0,29763830312047,2225788928924,10123819768479
45.05,1,29763830427582,1961607640376,10442833389319
45.05,2,29763830543096,2059867102640,10601985854539
45.05,3,29763829652542,2124182267298,9782983897955
46.05,0,29764831248669,2226513365168,10126505581461
46.05,1,29764831362442,1962322373594,10445109684103
46.05,2,29764831476207,2060581275878,10604371950189
46.05,3,29764831590118,2124911250360,9785066878801
47.05,0,29765832204830,2227297669862,10128499376559
47.05,1,29765832318605,1963085751506,10447453525079
47.05,2,29765832432142,2061363795224,10607070210823
47.05,3,29765832547554,2125682341722,9787239335569
48.05,0,29766833700050,2228138116394,10130903285471
