ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,107461183118055,3557935797990,13607319014897
0.00,1,107461183229428,2758204032904,13690179769589
0.00,2,107461183339082,2867209558944,13794830293667
0.00,3,107461183448484,2920225929146,12964972756960
1.00,0,107462184619528,3557935797990,13611686793487
1.00,1,107462184730031,2758204032904,13690179769589
1.00,2,107462184838171,2867209558944,13794830293667
1.00,3,107462184946223,2920225929146,12964972756960
2.00,0,107463185683987,3559763554332,13612394181839
2.00,1,107463185794853,2758204032904,13690179769589
2.00,2,107463185903544,2867209558944,13794830293667
2.00,3,107463186011938,2920225929146,12964972756960
3.00,0,107464186830112,3561007770148,13613683085063
3.00,1,107464186939651,2758204032904,13690179769589
3.00,2,107464187047479,2867209558944,13794830293667
3.00,3,107464187155026,2920225929146,12964972756960
4.00,0,107465188022471,3561346769592,13615874109527
4.00,1,107465188135107,2758204032904,13690179769589
4.00,2,107465188245522,2867209558944,13794830293667
4.00,3,107465188355751,2920225929146,12964972756960
5.01,0,107466189327300,3561689718704,13618061332337
5.01,1,107466189436747,2758204032904,13690179769589
5.01,2,107466189544403,2867209558944,13794830293667
5.01,3,107466189652140,2920225929146,12964972756960
6.01,0,107467190821605,3562017204968,13620264562669
6.01,1,107467189927294,2758204032904,13690179769589
6.01,2,107467190031995,2867209558944,13794830293667
6.01,3,107467190137109,2920225929146,12964972756960
7.01,0,107468191805542,3562353366944,13622457788489
7.01,1,107468191915710,2758204032904,13690179769589
7.01,2,107468192024689,2867209558944,13794830293667
7.01,3,107468191168992,2920225929146,12964972756960
8.01,0,107469192697371,3562687739526,13624652401133
8.01,1,107469192809793,2758204032904,13690179769589
8.01,2,107469192920118,2867209558944,13794830293667
8.01,3,107469193030059,2920225929146,12964972756960
9.01,0,107470193514506,3563024126046,13626845187893
9.01,1,107470193627035,2758204032904,13690179769589
9.01,2,107470193737514,2867209558944,13794830293667
9.01,3,107470193847958,2920225929146,12964972756960
10.01,0,107471195278359,3563377616494,13629023117869
10.01,1,107471195389730,2758204032904,13690179769589
10.01,2,107471195499376,2867209558944,13794830293667
10.01,3,107471194603851,2920225929146,12964972756960
11.01,0,107472196384399,3563712176326,13631218297084
11.01,1,107472196499287,2758204032904,13690179769826
11.01,2,107472196617595,2867209558944,13794830293904
11.01,3,107472195713057,2920225929146,12964972757197
12.01,0,107473197203374,3564041919802,13633417468382
12.01,1,107473197324272,2758204032904,13690179769826
12.01,2,107473197439133,2867209558944,13794830293904
12.01,3,107473197547451,2920225929146,12964972757197
13.02,0,107474198694880,3564375154168,13635614950154
13.02,1,107474198804764,2758204032904,13690179769826
13.02,2,107474198913218,2867209558944,13794830293904
13.02,3,107474199021818,2920225929146,12964972757197
14.02,0,107475200133294,3564720817720,13637799859670
14.02,1,107475200243478,2758204032904,13690179769826
14.02,2,107475199349737,2867209558944,13794830293904
14.02,3,107475199458186,2920225929146,12964972757197
15.02,0,107476200470457,3565054667152,13639993629114
15.02,1,107476200580398,2758204032904,13690179769826
15.02,2,107476200688911,2867209558944,13794830293904
15.02,3,107476200800684,2920225929146,12964972757197
16.02,0,107477202454587,3565400731092,13642179702896
16.02,1,107477202564009,2758204032904,13690179769826
16.02,2,107477201675126,2867209558944,13794830293904
16.02,3,107477201783768,2920225929146,12964972757197
17.02,0,107478203474419,3565731779988,13644378133946
17.02,1,107478203597371,2758204032904,13690179769826
17.02,2,107478203710287,2867209558944,13794830293904
17.02,3,107478202837693,2920225929146,12964972757197
18.26,0,107479204701300,3566061758610,13646578095650
18.26,1,107479204813690,2758204032904,13690179769826
18.26,2,107479204924073,2867209558944,13794830293904
18.26,3,107479204033065,2920225929146,12964972757197
19.26,0,107480205485001,3566409173302,13648759465434
19.26,1,107480205602619,2758204032904,13690179769826
19.26,2,107480205715180,2867209558944,13794830293904
19.26,3,107480205825967,2920225929146,12964972757197
20.26,0,107481206703868,3566745624454,13650953210654
20.26,1,107481205815545,2758204032904,13690179769826
20.26,2,107481205925496,2867209558944,13794830293904
20.26,3,107481206035318,2920225929146,12964972757197
21.26,0,107482207999433,3567090104266,13653138907450
21.26,1,107482207112145,2758204032904,13690179769826
21.26,2,107482207222561,2867209558944,13794830293904
21.26,3,107482207332727,2920225929146,12964972757197
22.26,0,107483209069371,3567432070506,13655326510372
22.26,1,107483209180538,2758204032904,13690179769826
22.26,2,107483208291855,2867209558944,13794830293904
22.26,3,107483208401526,2920225929146,12964972757197
23.26,0,107484209422480,3567768488148,13657517987620
23.26,1,107484209532812,2758204032904,13690179769826
23.26,2,107484209640955,2867209558944,13794830293904
23.26,3,107484209748893,2920225929146,12964972757197
24.26,0,107485211068211,3568104622546,13659712913760
24.26,1,107485211183245,2758204032904,13690179769826
24.26,2,107485211293763,2867209558944,13794830293904
24.26,3,107485211404039,2920225929146,12964972757197
25.26,0,107486211346903,3568442381170,13661902846728
25.26,1,107486211457981,2758204032904,13690179769826
25.26,2,107486211567748,2867209558944,13794830293904
25.26,3,107486211677387,2920225929146,12964972757197
26.26,0,107487212838314,3568783827272,13664092084770
26.26,1,107487212948556,2758204032904,13690179769826
26.26,2,107487213057352,2867209558944,13794830293904
26.26,3,107487213165583,2920225929146,12964972757197
27.27,0,107488213792979,3569118863866,13666286349292
27.27,1,107488213903476,2758204032904,13690179769826
27.27,2,107488214012908,2867209558944,13794830293904
27.27,3,107488214123493,2920225929146,12964972757197
28.27,0,107489215473048,3569482688236,13668453800874
28.27,1,107489214584777,2758204032904,13690179769826
28.27,2,107489214697537,2867209558944,13794830293904
28.27,3,107489214810470,2920225929146,12964972757197
29.27,0,107490215216448,3569822896338,13670639815610
29.27,1,107490215326025,2758204032904,13690179769826
29.27,2,107490215433654,2867209558944,13794830293904
29.27,3,107490215541405,2920225929146,12964972757197
30.27,0,107491216481990,3570161624674,13672831236840
30.27,1,107491216591957,2758204032904,13690179769826
30.27,2,107491216699967,2867209558944,13794830293904
30.27,3,107491216807854,2920225929146,12964972757197
31.27,0,107492217504896,3570498268678,13675024043380
31.27,1,107492217614896,2758204032904,13690179769826
31.27,2,107492217723343,2867209558944,13794830293904
31.27,3,107492217831687,2920225929146,12964972757197
32.27,0,107493218884236,3570833615508,13677219204430
32.27,1,107493218995263,2758204032904,13690179770150
32.27,2,107493219105041,2867209558944,13794830294228
32.27,3,107493219215345,2920225929146,12964972757521
33.27,0,107494220292968,3571176854218,13679406451562
33.27,1,107494220404659,2758204032904,13690179770150
33.27,2,107494220514460,2867209558944,13794830294228
33.27,3,107494220625837,2920225929146,12964972757521
34.27,0,107495221364725,3571508680816,13681604246732
34.27,1,107495221476419,2758204032904,13690179770150
34.27,2,107495221589341,2867209558944,13794830294228
34.27,3,107495221702407,2920225929146,12964972757521
35.27,0,107496222398696,3571861925170,13683780597606
35.27,1,107496222515531,2758204032904,13690179770150
35.27,2,107496222629941,2867209558944,13794830294228
35.27,3,107496222743823,2920225929146,12964972757521
36.28,0,107497223624669,3572205403348,13685967072598
36.28,1,107497223736445,2758204032904,13690179770150
36.28,2,107497223846644,2867209558944,13794830294228
36.28,3,107497223956914,2920225929146,12964972757521
37.28,0,107498224925565,3572536283596,13688166396908
37.28,1,107498225039147,2758204032904,13690179770150
37.28,2,107498225149442,2867209558944,13794830294228
