ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,29523235792538,2164335194210,9694816356345
0.00,1,29523235902966,1899772006988,9971324918852
0.00,2,29523236013558,1998154488074,10122938236549
0.00,3,29523236124604,2062614160512,9364824495550
1.00,0,29524237267678,2164335194210,9696219839163
1.00,1,29524237379226,1899772006988,9974466818242
1.00,2,29524237492681,1998154488074,10125936463051
1.00,3,29524237606900,2062614160512,9367717422418
2.00,0,29525238570335,2164520143526,9697768848691
2.00,1,29525238682628,1899951106160,9978077032288
2.00,2,29525238794916,1998243666536,10129305944143
2.00,3,29525237905348,2062753895286,9370921854560
3.00,0,29526239785531,2164599030434,9699761991841
3.00,1,29526239903798,1900049265164,9981545303422
3.00,2,29526239005369,1998322513916,10132766772945
3.00,3,29526239117018,2062835618328,9373987044174
4.00,0,29527240911147,2164667401796,9702079910701
4.00,1,29527241023652,1900124411186,9984620503286
4.00,2,29527241135421,1998391863596,10136288612323
4.00,3,29527240249030,2062905844212,9377122405668
5.01,0,29528241869465,2164714005308,9704719325309
5.01,1,29528241982353,1900172102816,9988027085530
5.01,2,29528242094234,1998438289232,10139511489773
5.01,3,29528242206401,2062952227026,9379995596614
6.01,0,29529243379637,2164760796578,9707602700723
6.01,1,29529243491865,1900218151838,9991418255454
6.01,2,29529242603588,1998483019556,10142705623545
6.01,3,29529242716777,2062997686422,9382672616760
7.01,0,29530244192208,2164799261714,9710922456027
7.01,1,29530244304107,1900257071546,9994886064856
7.01,2,29530244415936,1998519862946,10145694849605
7.01,3,29530244527302,2063034986580,9385074625322
8.01,0,29531245351677,2164836959348,9714563233531
8.01,1,29531245465370,1900296188894,9998068787470
8.01,2,29531245579132,1998556704140,10148372929833
8.01,3,29531245692944,2063071380888,9387753186684
9.01,0,29532246128207,2164865628128,9718305888787
9.01,1,29532246241511,1900325159624,10001108522846
9.01,2,29532246354985,1998584671298,10151184904271
9.01,3,29532246468165,2063098881396,9390370658658
10.01,0,29533248110043,2164895288402,9722200132793
10.01,1,29533247223711,1900354463048,10003751520518
10.01,2,29533247337337,1998613786964,10154313532129
10.01,3,29533247451201,2063127606174,9392919339974
11.01,0,29534249233580,2164929250640,9725480552259
11.01,1,29534248347063,1900387903736,10006814474302
11.01,2,29534248459925,1998647047580,10157283914641
11.01,3,29534248573267,2063160428688,9395801437460
12.01,0,29535250417436,2164967432492,9728483746657
12.01,1,29535249531965,1900425050174,10010137802120
12.01,2,29535249647795,1998684352130,10160419571901
12.01,3,29535249761677,2063197295136,9398519646144
13.02,0,29536250773196,2165004149612,9731614237747
13.02,1,29536250885650,1900459185896,10013343005352
13.02,2,29536250998177,1998718283624,10163833995627
13.02,3,29536251238710,2063232187380,9400958789280
14.02,0,29537252475048,2165039426156,9734754215923
14.02,1,29537252590973,1900492139072,10016564252410
14.02,2,29537252707383,1998750267266,10167239657979
14.02,3,29537251816975,2063265831198,9403391714306
15.02,0,29538253815130,2165066617028,9737949209958
15.02,1,29538253926563,1900518675536,10019986533871
15.02,2,29538253037626,1998776472134,10170429613456
15.02,3,29538253149171,2063292578478,9405807454825
16.02,0,29539254915733,2165087278094,9741367986384
16.02,1,29539255027433,1900539628670,10023315167875
16.02,2,29539254139394,1998797314370,10173414279718
16.02,3,29539254250486,2063313584316,9408321025113
17.02,0,29540256178868,2165105535638,9744692132632
17.02,1,29540255285824,1900558644932,10026377595625
17.02,2,29540255394625,1998816240596,10176781166368
17.02,3,29540255503255,2063332633518,9410820243783
18.02,0,29541257301320,2165125340264,9748005995306
18.02,1,29541257414458,1900579195100,10029244188481
18.02,2,29541256528303,1998836605202,10180404970936
18.02,3,29541256642038,2063353146354,9413268019945
19.02,0,29542258217299,2165147264030,9750616081904
19.02,1,29542258328963,1900601791940,10032238987553
19.02,2,29542258440809,1998858743078,10184131244872
19.02,3,29542258553178,2063375310582,9416181134199
20.02,0,29543258986244,2165170461476,9753289352132
20.02,1,29543259099934,1900625301218,10035212461061
20.02,2,29543259213449,1998882090950,10187793603608
20.02,3,29543259327408,2063398476186,9419104262161
21.02,0,29544260208546,2165192816756,9756006650918
21.02,1,29544260319857,1900647653204,10038234266895
21.02,2,29544260431235,1998904431956,10191396399006
21.02,3,29544260542940,2063420541594,9422004294603
22.03,0,29545261468368,2165216557712,9759343732948
22.03,1,29545261597445,1900670819906,10041124488645
22.03,2,29545261723075,1998927944528,10194651200640
22.03,3,29545261843693,2063443321800,9424760477835
23.03,0,29546262723555,2165242044488,9762745720634
23.03,1,29546262835614,1900696280330,10043951517259
23.03,2,29546262947504,1998953655296,10197831582540
23.03,3,29546263059100,2063468378160,9427580271933
24.03,0,29547263534690,2165267601536,9765673338630
24.03,1,29547263646168,1900721802242,10046919894965
24.03,2,29547263757873,1998979172816,10201261776546
24.03,3,29547263869573,2063493257742,9430478024691
25.03,0,29548265286197,2165294434460,9768651906596
25.03,1,29548265399945,1900748160830,10050146871847
25.03,2,29548265513518,1999005037304,10204191708192
25.03,3,29548265627244,2063519718444,9433574822477
26.03,0,29549266662273,2165323699454,9771800806892
26.03,1,29549266773982,1900776806552,10053371899359
26.03,2,29549265896089,1999033036304,10207192827090
26.03,3,29549266007673,2063548678194,9436411485885
27.03,0,29550267270617,2165353737440,9775051402646
27.03,1,29550267383849,1900806550274,10056077465453
27.03,2,29550267497090,1999062108050,10210393726042
27.03,3,29550267612556,2063578650300,9439464485487
28.29,0,29551268791093,2165387563526,9778349726808
28.29,1,29551268902262,1900840234718,10058790633893
28.29,2,29551269016164,1999094822960,10213652746294
28.29,3,29551269130754,2063612546658,9442394063651
29.29,0,29552269548361,2165426549114,9781539416998
29.29,1,29552269661634,1900879041332,10061775528065
29.29,2,29552269775987,1999132636982,10217178194134
29.29,3,29552269890596,2063651598126,9444864384845
30.29,0,29553270938470,2165470014542,9784707908366
30.29,1,29553271051626,1900922300336,10064641611191
