ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,107341603173472,3530835225174,13476476511797
0.00,1,107341603290512,2758204032904,13690179767923
0.00,2,107341602402444,2867209558944,13794830292001
0.00,3,107341602515831,2920225929146,12964972755294
1.00,0,107342603696559,3530835225174,13480833836755
1.00,1,107342603806813,2758204032904,13690179767923
1.00,2,107342603915426,2867209558944,13794830292001
1.00,3,107342604024502,2920225929146,12964972755294
2.00,0,107343605412976,3532631734212,13481571568999
2.00,1,107343605545768,2758204032904,13690179767923
2.00,2,107343605673858,2867209558944,13794830292001
2.00,3,107343604784937,2920225929146,12964972755294
3.00,0,107344606266292,3534412381564,13482327827271
3.00,1,107344606377352,2758204032904,13690179767923
3.00,2,107344606487127,2867209558944,13794830292001
3.00,3,107344606597108,2920225929146,12964972755294
4.00,0,107345607970874,3534750406872,13484521066717
4.00,1,107345608093635,2758204032904,13690179767923
4.00,2,107345607251195,2867209558944,13794830292001
4.00,3,107345607376646,2920225929146,12964972755294
5.01,0,107346608588988,3535082495730,13486717393209
5.01,1,107346608698482,2758204032904,13690179767923
5.01,2,107346608806574,2867209558944,13794830292001
5.01,3,107346608914770,2920225929146,12964972755294
6.01,0,107347609752455,3535419637182,13488910146661
6.01,1,107347609865081,2758204032904,13690179767923
6.01,2,107347609975126,2867209558944,13794830292001
6.01,3,107347610084426,2920225929146,12964972755294
7.01,0,107348610800543,3535750825960,13491108459521
7.01,1,107348610912088,2758204032904,13690179767923
7.01,2,107348611022171,2867209558944,13794830292001
7.01,3,107348611132983,2920225929146,12964972755294
8.01,0,107349612037965,3536077527150,13493311794319
8.01,1,107349612150295,2758204032904,13690179767923
8.01,2,107349612260320,2867209558944,13794830292001
8.01,3,107349612370453,2920225929146,12964972755294
9.01,0,107350613677271,3536408179048,13495512207097
9.01,1,107350613786959,2758204032904,13690179767923
9.01,2,107350613895224,2867209558944,13794830292001
9.01,3,107350614003456,2920225929146,12964972755294
10.01,0,107351614941152,3536737307810,13497713152901
10.01,1,107351615051048,2758204032904,13690179767923
10.01,2,107351615159398,2867209558944,13794830292001
10.01,3,107351614269791,2920225929146,12964972755294
11.01,0,107352615573891,3537073065256,13499905885492
11.01,1,107352615685989,2758204032904,13690179768160
11.01,2,107352615795815,2867209558944,13794830292238
11.01,3,107352615905487,2920225929146,12964972755531
12.01,0,107353617033314,3537403110088,13502106452698
12.01,1,107353617145441,2758204032904,13690179768160
12.01,2,107353617256044,2867209558944,13794830292238
12.01,3,107353617366928,2920225929146,12964972755531
13.02,0,107354618770454,3537738855312,13504301990494
13.02,1,107354617880245,2758204032904,13690179768160
13.02,2,107354617988171,2867209558944,13794830292238
13.02,3,107354618096221,2920225929146,12964972755531
14.02,0,107355619406230,3538071011254,13506498253398
14.02,1,107355619515551,2758204032904,13690179768160
14.02,2,107355619623348,2867209558944,13794830292238
14.02,3,107355619731408,2920225929146,12964972755531
15.02,0,107356620437936,3538405002332,13508693824502
15.02,1,107356620547974,2758204032904,13690179768160
15.02,2,107356620656252,2867209558944,13794830292238
15.02,3,107356620764384,2920225929146,12964972755531
16.02,0,107357621610810,3538744017270,13510884774878
16.02,1,107357621720559,2758204032904,13690179768160
16.02,2,107357621828643,2867209558944,13794830292238
16.02,3,107357621938552,2920225929146,12964972755531
17.02,0,107358623299935,3539074895834,13513084986392
17.02,1,107358623413312,2758204032904,13690179768160
17.02,2,107358622520496,2867209558944,13794830292238
17.02,3,107358622631530,2920225929146,12964972755531
18.02,0,107359623987655,3539403651460,13515284931442
18.02,1,107359624097866,2758204032904,13690179768160
18.02,2,107359624205969,2867209558944,13794830292238
18.02,3,107359624314372,2920225929146,12964972755531
19.02,0,107360625208624,3539733441398,13517485094508
19.02,1,107360625320153,2758204032904,13690179768160
19.02,2,107360625430028,2867209558944,13794830292238
19.02,3,107360625539816,2920225929146,12964972755531
20.02,0,107361626338528,3540072677080,13519675616422
20.02,1,107361626449870,2758204032904,13690179768160
20.02,2,107361626559412,2867209558944,13794830292238
20.02,3,107361626669071,2920225929146,12964972755531
21.02,0,107362628117043,3540413646260,13521866082318
21.02,1,107362628226966,2758204032904,13690179768160
21.02,2,107362627333468,2867209558944,13794830292238
21.02,3,107362627441570,2920225929146,12964972755531
22.03,0,107363629208278,3540756619656,13524052804092
22.03,1,107363629318198,2758204032904,13690179768160
22.03,2,107363629426612,2867209558944,13794830292238
22.03,3,107363628536834,2920225929146,12964972755531
23.03,0,107364629724029,3541091518202,13526246129934
23.03,1,107364629833773,2758204032904,13690179768484
23.03,2,107364629942044,2867209558944,13794830292562
23.03,3,107364630052988,2920225929146,12964972755855
24.03,0,107365631734867,3541425303402,13528444187026
24.03,1,107365630844295,2758204032904,13690179768484
24.03,2,107365630952521,2867209558944,13794830292562
24.03,3,107365631060795,2920225929146,12964972755855
25.03,0,107366632126382,3541759260256,13530638289550
25.03,1,107366632235736,2758204032904,13690179768484
25.03,2,107366632343242,2867209558944,13794830292562
25.03,3,107366632450511,2920225929146,12964972755855
26.03,0,107367633456175,3542084567494,13532843138566
26.03,1,107367633567468,2758204032904,13690179768484
26.03,2,107367633677545,2867209558944,13794830292562
26.03,3,107367633788077,2920225929146,12964972755855
27.03,0,107368634652465,3542412313614,13535045350194
27.03,1,107368634763627,2758204032904,13690179768484
27.03,2,107368634873582,2867209558944,13794830292562
27.03,3,107368634983963,2920225929146,12964972755855
28.03,0,107369636491527,3542742149572,13537247081764
28.03,1,107369635602053,2758204032904,13690179768484
28.03,2,107369635713692,2867209558944,13794830292562
28.03,3,107369635825821,2920225929146,12964972755855
29.03,0,107370637584736,3543071893304,13539447017730
29.03,1,107370637695869,2758204032904,13690179768484
29.03,2,107370636806702,2867209558944,13794830292562
29.03,3,107370636916167,2920225929146,12964972755855
30.04,0,107371638839817,3543429055522,13541619972702
30.04,1,107371637951233,2758204032904,13690179768484
30.04,2,107371638060667,2867209558944,13794830292562
30.04,3,107371638170175,2920225929146,12964972755855
31.04,0,107372639393218,3543762918290,13543814456754
31.04,1,107372639504816,2758204032904,13690179768484
31.04,2,107372639613245,2867209558944,13794830292562
31.04,3,107372639720734,2920225929146,12964972755855
32.04,0,107373640637661,3544125353100,13545982094558
32.04,1,107373640749159,2758204032904,13690179768484
32.04,2,107373640859021,2867209558944,13794830292562
32.04,3,107373640969526,2920225929146,12964972755855
33.04,0,107374642181828,3544458762776,13548179556648
33.04,1,107374642291295,2758204032904,13690179768484
33.04,2,107374642399451,2867209558944,13794830292562
33.04,3,107374641506851,2920225929146,12964972755855
34.04,0,107375642949643,3544805891772,13550361348838
34.04,1,107375643061053,2758204032904,13690179768484
34.04,2,107375643170027,2867209558944,13794830292562
34.04,3,107375643282329,2920225929146,12964972755855
35.04,0,107376644280249,3545139488352,13552558025162
35.04,1,107376644391455,2758204032904,13690179768484
35.04,2,107376644500473,2867209558944,13794830292562
35.04,3,107376644609418,2920225929146,12964972755855
36.04,0,107377644936672,3545484447474,13554741670488
36.04,1,107377645046073,2758204032904,13690179768484
36.04,2,107377645153947,2867209558944,13794830292562
36.04,3,107377645262190,2920225929146,12964972755855
37.04,0,107378646214035,3545832724520,13556923609536
37.04,1,107378646324007,2758204032904,13690179768484
37.04,2,107378646435275,2867209558944,13794830292562
37.04,3,107378646547432,2920225929146,12964972755855
38.04,0,107379648071868,3546174016818,13559113901322
38.04,1,107379648185724,2758204032904,13690179768484
38.04,2,107379647295647,2867209558944,13794830292562
38.04,3,107379647406575,2920225929146,12964972755855
39.05,0,107380648986263,3546514054412,13561303092430
39.05,1,107380649097515,2758204032904,13690179768484
39.05,2,107380649207782,2867209558944,13794830292562
39.05,3,107380649317667,2920225929146,12964972755855
40.05,0,107381649985522,3546852177318,13563494278990
40.05,1,107381650094918,2758204032904,13690179768484
40.05,2,107381650202619,2867209558944,13794830292562
40.05,3,107381650310421,2920225929146,12964972755855
41.05,0,107382651550015,3547195712176,13565681785253
41.05,1,107382651656930,2758204032904,13690179768721
41.05,2,107382651765453,2867209558944,13794830292799
41.05,3,107382650867060,2920225929146,12964972756092
42.05,0,107383652623356,3547543402810,13567863740955
42.05,1,107383652734848,2758204032904,13690179768721
42.05,2,107383652844601,2867209558944,13794830292799
42.05,3,107383652954308,2920225929146,12964972756092
43.05,0,107384653507538,3547903238714,13570033228867
43.05,1,107384653618871,2758204032904,13690179768721
43.05,2,107384653728738,2867209558944,13794830292799
43.05,3,107384653838563,2920225929146,12964972756092
44.05,0,107385654868446,3548241559072,13572225273767
44.05,1,107385654980640,2758204032904,13690179768721
44.05,2,107385655090927,2867209558944,13794830292799
44.05,3,107385655201148,2920225929146,12964972756092
45.05,0,107386656107798,3548571765042,13574425068931
45.05,1,107386656223569,2758204032904,13690179768721
45.05,2,107386656336107,2867209558944,13794830292799
45.05,3,107386656448620,2920225929146,12964972756092
46.05,0,107387657447868,3548906516788,13576620571905
46.05,1,107387657558007,2758204032904,13690179768721
46.05,2,107387657666303,2867209558944,13794830292799
46.05,3,107387656780103,2920225929146,12964972756092
47.06,0,107388658891082,3549239773316,13578817843231
47.06,1,107388658008051,2758204032904,13690179768721
47.06,2,107388658116575,2867209558944,13794830292799
47.06,3,107388658225148,2920225929146,12964972756092
48.06,0,107389659185370,3549573256792,13581011986633
48.06,1,107389659295254,2758204032904,13690179768721
