ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,27147636158974,1900411350378,8761469163046
0.00,1,27147636270185,1532265805296,8953983933388
0.00,2,27147635381481,1636782940030,9100749633529
0.00,3,27147635492755,1375753623006,8473736797015
1.00,0,27148637481241,1900411350378,8763191577432
1.00,1,27148637594562,1532265805296,8956936534020
1.00,2,27148636709232,1636782940030,9104244908317
1.00,3,27148636823324,1375753623006,8476931033099
2.00,0,27149638687449,1903628536010,8763493376470
2.00,1,27149637801735,1535131296790,8957435361898
2.00,2,27149637915814,1638693747434,9104853488907
2.00,3,27149638030251,1377890596842,8477573686999
3.00,0,27150639802993,1907063245478,8763493427946
3.00,1,27150639915470,1539027221502,8957435389150
3.00,2,27150639028944,1640478659036,9104853520779
3.00,3,27150639140876,1381031815940,8477573730905
4.00,0,27151640704070,1909061162792,8763496813250
4.00,1,27151640818431,1539332378246,8957513667492
4.00,2,27151640932797,1646142692336,9104853928045
4.00,3,27151641046981,1385102748296,8477690978159
5.29,0,27152641438102,1909324020888,8764039018324
5.29,1,27152641550302,1539512655564,8957780093596
5.29,2,27152641662720,1654713056540,9105173864677
5.29,3,27152641775264,1387111999594,8477795614141
6.29,0,27153643438011,1909967624050,8765720083662
6.29,1,27153642671586,1540615006558,8958537809850
6.29,2,27153642788354,1659707791828,9106407452027
6.29,3,27153642904397,1388615292786,8478159909793
7.29,0,27154643742069,1911072406858,8767245471970
7.29,1,27154643856329,1542389397724,8959422328014
7.29,2,27154643971216,1663169135798,9107814840689
7.29,3,27154644085752,1390124101194,8478773214539
8.29,0,27155645348978,1912195724334,8769075321402
8.29,1,27155645464012,1543857217802,8960555133094
8.29,2,27155645579379,1666000634036,9109467705819
8.29,3,27155645696773,1391518935538,8479633923539
9.29,0,27156646710368,1913778991126,8771173415978
9.29,1,27156646826836,1544993444142,8961932726236
9.29,2,27156646943827,1667928190564,9111342081787
9.29,3,27156646056873,1392711152998,8480738748385
10.30,0,27157648197010,1915468591174,8773463401642
10.30,1,27157647313287,1546022050408,8963538032548
10.30,2,27157647429612,1669087129020,9113416239085
10.30,3,27157647542456,1393814723598,8482086972955
11.30,0,27158648731943,1916820137618,8775827805596
11.30,1,27158648848393,1546892992718,8965398199564
