ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,25796005755797,1735709719608,6636362272579
0.00,1,25796005866704,1373796651834,6634994881740
0.00,2,25796005978230,1430482501584,6774183011230
0.00,3,25796006089301,1197059804116,6276166248920
1.00,0,25797007287847,1735709719608,6637537626637
1.00,1,25797007401098,1373796651834,6636688028940
1.00,2,25797007514016,1430482501584,6775948815410
1.00,3,25797007627430,1197059804116,6277697541158
2.00,0,25798008160307,1735783305058,6639717496203
2.00,1,25798008273854,1373886078182,6639875781734
2.00,2,25798008387120,1430550685524,6779288544840
2.00,3,25798008500143,1197129476158,6281014494698
3.00,0,25799009963580,1735794487956,6642132800409
3.00,1,25799010077412,1373897100896,6643176498944
3.00,2,25799010190730,1430561765600,6782614763998
3.00,3,25799009304216,1197140549726,6284262860750
4.00,0,25800010915650,1735804910016,6644866895357
4.00,1,25800011028402,1373907274048,6646259889030
4.00,2,25800011141707,1430571884652,6785751534870
4.00,3,25800011255006,1197150993458,6287598769250
5.01,0,25801012235205,1735814053946,6647447764421
5.01,1,25801012348320,1373916506718,6649380639764
5.01,2,25801012461661,1430580820790,6788880780592
5.01,3,25801011585187,1197160138470,6291059944784
6.01,0,25802013669939,1735823368880,6649743144693
6.01,1,25802012785590,1373925671206,6652566331042
6.01,2,25802012902188,1430589750420,6792162852004
6.01,3,25802013016842,1197169439322,6294587407664
7.01,0,25803014499216,1735833099382,6652257332379
7.01,1,25803014614860,1373935106258,6655819687042
7.01,2,25803014729289,1430599302376,6795507256090
7.01,3,25803014843437,1197178864636,6297774218846
8.01,0,25804015058571,1735842587468,6654779208499
8.01,1,25804015171098,1373944619246,6659153168730
8.01,2,25804015283028,1430608747166,6798598982458
8.01,3,25804015394604,1197188370034,6301112475382
9.01,0,25805016264092,1735851920796,6657632947099
9.01,1,25805016376649,1373953987214,6662160415016
9.01,2,25805016488601,1430617950622,6801280367822
9.01,3,25805016600375,1197197604868,6304863424008
10.01,0,25806018185923,1735861117760,6660562218317
10.01,1,25806017297775,1373963125734,6665310438834
10.01,2,25806017409398,1430626899728,6804339729280
10.01,3,25806017521259,1197206569154,6308019312636
11.01,0,25807019128066,1735869688102,6663362447389
11.01,1,25807019240119,1373971738274,6668320642354
11.01,2,25807019352173,1430635380264,6807668816902
11.01,3,25807018464017,1197215085364,6311178617614
12.01,0,25808019894333,1735878043062,6666093543195
12.01,1,25808020009245,1373980167924,6671198366204
12.01,2,25808020123860,1430644370486,6811124125078
12.01,3,25808020237249,1197223460914,6314409918786
13.02,0,25809021602514,1735886903444,6668388235105
13.02,1,25809020716195,1373988976354,6674379150066
13.02,2,25809020834438,1430653280656,6814578401232
13.02,3,25809020952559,1197232187096,6317772272456
14.02,0,25810022108607,1735895332012,6670773713549
14.02,1,25810022222107,1373997444940,6677399355008
14.02,2,25810022335748,1430661675698,6818134999000
14.02,3,25810022449502,1197240773668,6321108351938
15.02,0,25811022938757,1735904172902,6673308425195
15.02,1,25811023056476,1374006352962,6680667281368
15.02,2,25811023170637,1430670221122,6821517271588
15.02,3,25811023284770,1197249460898,6324215012966
16.02,0,25812024809863,1735912883936,6675679476667
16.02,1,25812024923199,1374015118096,6684149568186
16.02,2,25812024036791,1430678678904,6824885589050
16.02,3,25812024150468,1197258155686,6327291512806
17.02,0,25813025904622,1735920717260,6678258676779
17.02,1,25813026017771,1374025567222,6687331617876
17.02,2,25813025132623,1430686818514,6828472564514
17.02,3,25813025246148,1197265914320,6330238940864
18.02,0,25814027100705,1735928046260,6680756290321
18.02,1,25814027210899,1374036636478,6690478530930
18.02,2,25814026320956,1430694413750,6832100009604
18.02,3,25814026431387,1197273176220,6333263639440
19.02,0,25815027430277,1735935115516,6683171390359
19.02,1,25815027542692,1374048033644,6693769866082
19.02,2,25815027655581,1430701696192,6835688932936
19.02,3,25815027772066,1197280725996,6336262074114
20.02,0,25816028708426,1735942278938,6685712439799
20.02,1,25816028823156,1374058823680,6697062021570
20.02,2,25816028936046,1430709095554,6838856701784
20.02,3,25816029049076,1197290694602,6339557726406
21.02,0,25817030643610,1735949738892,6688181704617
21.02,1,25817029757197,1374070198140,6699804481796
21.02,2,25817029871182,1430716555508,6842207966312
21.02,3,25817029984971,1197301056070,6343288126114
22.03,0,25818030866629,1735956946660,6690756881124
22.03,1,25818030979564,1374081167820,6702615402791
22.03,2,25818031092691,1430723683192,6845331087757
22.03,3,25818031206185,1197311759530,6347071535433
23.03,0,25819032740830,1735964532142,6693376688654
23.03,1,25819032853098,1374092214338,6705428040065
23.03,2,25819032965966,1430731070620,6848412339247
23.03,3,25819032082303,1197322681586,6350856378489
24.03,0,25820033150650,1735972110082,6696229631184
