1783623427.813285947 7708503610339
1783623428.018751913 7709037208157
1783623428.224133908 7709451888751
1783623428.429579946 7709848490157
1783623428.634959700 7710065804665
1783623428.840290752 7710659270861
1783623429.046187592 7711073859251
1783623429.252126642 7711919821869
1783623429.458524778 7712351877787
1783623429.663799234 7712659060427
1783623429.870299624 7713237573991
1783623430.076809212 7713768624789
1783623430.283210086 7714622438601
1783623430.488788571 7715158977527
1783623430.694502956 7716079711157
1783623430.899777331 7716132197085
1783623431.105133207 7716754526265
1783623431.310674774 7717616855779
1783623431.516205715 7718370325363
1783623431.721609793 7719276246533
1783623431.927569276 7719420663365
1783623432.133335208 7720412822979
1783623432.338626338 7721384952079
1783623432.543824752 7721397531597
1783623432.749167084 7722544933697
1783623432.954537790 7722843156823
1783623433.159804134 7723497239051
1783623433.365080613 7724846012597
1783623433.570485430 7724948730421
1783623433.775707037 7726090376421
1783623433.980882075 7726439509643
1783623434.186227265 7727953604199
1783623434.391460321 7728543645397
1783623434.596637742 7728754409915
1783623434.802000396 7729881565669
1783623435.007188833 7730353652217
1783623435.212497789 7731879678587
1783623435.417860385 7732697071723
1783623435.623151453 7732841833705
1783623435.828476443 7733945824983
1783623436.033916402 7734561030451
1783623436.239329809 7736092424753
1783623436.444482748 7736763354027
1783623436.649724422 7737243949961
1783623436.854957945 7738313828577
1783623437.060164223 7739082460301
1783623437.265434634 7740582679193
1783623437.470718893 7741277269673
1783623437.675891986 7741899713019
1783623437.881155481 7743285930979
1783623438.086637007 7743818789293
1783623438.292055653 7745265358877
1783623438.497337828 7745990265365
1783623438.702971008 7747678880463
1783623438.908418076 7747760994071
1783623439.113916843 7748767990491
1783623439.319438152 7750144947457
1783623439.524826009 7750894890319
1783623439.730277831 7752669624649
1783623439.935783448 7752890801157
1783623440.141005476 7753946188211
1783623440.346348622 7755255404867
1783623440.551588722 7756176423451
1783623440.756830281 7757907595179
1783623440.962234293 7758267974743
1783623441.167402184 7759375853089
1783623441.372689083 7761422466773
1783623441.577961556 7761624892369
1783623441.783252886 7763399424485
1783623441.988672213 7764511691407
1783623442.193914072 7766245999763
1783623442.399714364 7767078405087
1783623442.604964387 7767448871919
1783623442.810375064 7769628160267
1783623443.015763235 7769866741109
1783623443.220976584 7772169537385
1783623443.426338466 7773047442681
1783623443.631557072 7773595891061
1783623443.836825908 7775254334281
1783623444.042120147 7776153878077
1783623444.247374725 7778398215533
1783623444.452770481 7779294070879
1783623444.657937476 7780022149093
1783623444.863256692 7781541719071
1783623445.068513434 7782600536529
1783623445.273976490 7784684776729
1783623445.479633907 7785954148037
1783623445.685001972 7786472262089
1783623445.890488415 7787829081009
1783623446.095789189 7789052654919
1783623446.301293192 7790973117019
1783623446.506586895 7791849396247
1783623446.711903352 7794116946319
1783623446.917127766 7794211791259
1783623447.122363368 7795501034281
1783623447.327700292 7797260357887
1783623447.533052414 7798136803645
1783623447.738502407 7800403986969
1783623447.943990549 7800872199589
1783623448.149328142 7801950773891
1783623448.354670204 7804419686145
1783623448.559953385 7804530648331
1783623448.765272179 7806691623799
1783623448.970692300 7807109623437
1783623449.175878212 7808399136893
1783623449.381253293 7810694124815
1783623449.586460531 7810978183411
1783623449.791732517 7812978933915
1783623449.997069995 7814485454951
1783623450.202449270 7816121474135
1783623450.407770374 7817145851571
1783623450.612997532 7817425734705
1783623450.818274484 7818720838247
1783623451.023594786 7820004292387
1783623451.229116479 7822413927553
1783623451.434570788 7823256164917
1783623451.639928599 7823938549605
