1783623589.464364967 8066636815306
1783623589.669715753 8066636815306
1783623589.875053846 8066636815306
1783623590.080335152 8066636815306
1783623590.285664172 8066636815306
1783623590.490957370 8066636815306
1783623590.696353956 8066636815306
1783623590.901652980 8066636815306
1783623591.106968674 8066636815306
1783623591.312406700 8066636815306
1783623591.517778759 8066636815306
1783623591.723030163 8066636815446
1783623591.928326322 8066636815446
1783623592.133573023 8066636815446
1783623592.338916787 8066636815446
1783623592.544278565 8066636815446
1783623592.749678113 8067073378098
1783623592.954954850 8067479695902
1783623593.160477740 8067579812450
1783623593.365788842 8067635890078
1783623593.571165453 8067699607450
1783623593.776465258 8067773910296
1783623593.981647490 8067857451108
1783623594.187007624 8067972785878
1783623594.392251188 8068081471254
1783623594.597635059 8068197114018
1783623594.802835900 8068320973100
1783623595.008024439 8068454658046
1783623595.213369061 8068599587450
1783623595.418783816 8068751572044
1783623595.624175906 8068911632570
1783623595.829559202 8069050297986
1783623596.034922080 8069214690058
1783623596.240327905 8069386175294
1783623596.445869929 8069537004040
1783623596.651188638 8069685032060
1783623596.856553630 8069836970112
1783623597.061840014 8069984343362
1783623597.267157494 8070135649398
1783623597.472467334 8070284437142
1783623597.677686589 8070435428236
1783623597.883028275 8070584773354
1783623598.088574390 8070767440420
1783623598.293900797 8070920240472
1783623598.499193956 8071069984944
1783623598.704499426 8071219201272
1783623598.909753704 8071370553818
1783623599.115111872 8071518600232
1783623599.320361284 8071669119462
1783623599.525647077 8071838850100
1783623599.730983326 8071969963244
1783623599.936472933 8072152764526
1783623600.141922024 8072249476956
1783623600.347259708 8072308013012
1783623600.552507908 8072589660908
1783623600.757815689 8072616223882
1783623600.963041087 8072770234012
1783623601.168256704 8072965332418
1783623601.617258990 8073197262920
1783623601.822768780 8073341037600
1783623602.028114167 8073386719736
1783623602.233526827 8073540842426
1783623602.438773355 8073773046722
1783623602.644020017 8073852074928
1783623602.849155317 8074117571336
1783623603.054391307 8074191789146
1783623603.259698619 8074391550496
1783623603.464924244 8074645423424
1783623603.670214014 8074774976744
1783623603.875524805 8075097166806
1783623604.080628778 8075222562060
1783623604.285875894 8075679490958
1783623604.491087805 8075768444080
1783623604.696454922 8075959576460
1783623604.901590113 8076314862808
1783623605.106883916 8076498105424
1783623605.312077040 8076939093959
1783623605.517288403 8077159161811
1783623605.722660350 8077677234063
1783623605.928001395 8077940413123
1783623606.133253574 8078045384681
1783623606.338439058 8078727064745
1783623606.543779104 8078733441881
1783623606.749050093 8079086156231
1783623606.954327248 8079486890705
1783623607.159722905 8079826996797
1783623607.365009571 8080553638931
1783623607.570267970 8080609071083
1783623607.775724782 8081425252789
1783623607.980881997 8081436586897
1783623608.186347957 8082109064529
1783623608.391807862 8082651325267
1783623608.597156304 8082775392913
1783623608.802371837 8083642352701
1783623609.007776542 8083714034135
1783623609.213275827 8084194670697
1783623609.418656913 8084982110947
1783623609.623987017 8085181242623
1783623609.829413001 8086060153571
1783623610.034942064 8086204450877
1783623610.240276420 8086731035569
1783623610.445663898 8087597939069
1783623610.651107630 8087814706837
1783623610.856578914 8088711740047
1783623611.061876475 8088943561215
1783623611.267185640 8089525135983
1783623611.472489163 8090328171055
1783623611.677834750 8090727155737
1783623611.883275151 8091644585857
1783623612.088592204 8091979833459
1783623612.294070220 8093217060675
1783623612.499310607 8093418345721
1783623612.704544684 8093934872627
1783623612.909982332 8094837327653
1783623613.115391512 8095834755383
1783623613.320789579 8096506577263
1783623613.526200344 8096717043979
1783623613.731559881 8097357638121
1783623613.936978319 8098228675289
1783623614.142320339 8098789111113
1783623614.347690208 8100227002847
1783623614.553113267 8100258383855
1783623614.758750810 8101008258241
1783623614.964087966 8101843200205
1783623615.169439425 8102540233297
1783623615.374762089 8104073940963
1783623615.580380422 8104109745113
1783623615.785780076 8105703296313
1783623615.991034041 8106502983719
1783623616.196426180 8106971506957
1783623616.401838167 8107066309913
1783623616.607095966 8107123671097
1783623616.812475580 8107190574857
1783623617.017844435 8107266772473
1783623617.223041829 8107352391205
1783623617.428416511 8107471006269
1783623617.633780745 8107582342071
1783623617.839110289 8107699991327
1783623618.044387132 8107826220533
1783623618.249799519 8107962506003
1783623618.455132742 8108110545925
1783623618.660386402 8108261442869
1783623618.865687860 8108408781479
1783623619.070984032 8108560430573
1783623619.276466941 8108742832571
1783623619.482009413 8108897772363
1783623619.687415477 8109044991807
1783623619.892787194 8109196335843
1783623620.098278752 8109345114801
1783623620.303761379 8109495452337
1783623620.509013122 8109645348321
1783623620.715281988 8109793976865
1783623620.920715102 8109944682361
1783623621.126006474 8110127699961
1783623621.331427180 8110281880013
1783623621.537002825 8110429182787
1783623621.742436382 8110580834175
1783623621.947807556 8110728459465
1783623622.153750784 8110880505879
1783623622.360197676 8111044085307
1783623622.565697870 8111178414589
1783623622.771152451 8111331211525
1783623622.977594558 8111511874711
1783623623.183131035 8111664783109
1783623623.388527182 8111815682331
1783623623.593962193 8111965450477
1783623623.799293196 8112113380955
1783623624.005562177 8112262627595
1783623624.210847723 8112413557113
1783623624.416161869 8112560736523
1783623624.621613967 8112712144397
1783623624.827092588 8112894804857
1783623625.032458321 8113048039969
1783623625.237767958 8113200754657
1783623625.443084249 8113349114265
1783623625.648500691 8113497116317
1783623625.853829553 8113649081549
1783623626.059315802 8113797242557
1783623626.264705264 8113951165159
1783623626.470197391 8114096762863
1783623626.675636710 8114280440643
1783623626.881011894 8114433391125
1783623627.086389367 8114584205935
1783623627.291711910 8114734026147
