ts,vport_idx,t_ns,rx_ib,rx_eth
0.00,0,29425684424729,2153285976290,9514290406176
0.00,1,29425684538037,1888705361612,9790139930560
0.00,2,29425684650870,1986532131722,9942919658412
0.00,3,29425683762657,2051063200512,9204930841697
1.00,0,29426685400243,2153285976290,9516932675018
1.00,1,29426685512849,1888705361612,9792727512696
1.00,2,29426685625111,1986532131722,9945885205084
1.00,3,29426685737232,2051063200512,9207679276345
2.00,0,29427686497550,2154073865954,9519213141918
2.00,1,29427686609406,1889390162252,9795345792360
2.00,2,29427686725076,1987162682378,9948392227724
2.00,3,29427686840477,2051695086336,9209852389981
3.00,0,29428687638337,2154683498612,9521512529418
3.00,1,29428687775993,1889945309954,9797952091884
3.00,2,29428687895985,1987989535670,9950797485442
3.00,3,29428688016568,2052476752536,9212082127425
4.00,0,29429688950009,2154983950940,9524198486538
4.00,1,29429689064340,1890239032640,9800925173306
4.00,2,29429689179886,1988336103998,9953590894114
4.00,3,29429689296821,2052796379238,9214694349911
5.01,0,29430690234545,2155111041146,9527115053176
5.01,1,29430690346524,1890367598558,9803979016360
5.01,2,29430690457969,1988460703940,9956599191358
5.01,3,29430690569765,2052920221560,9217540898569
6.01,0,29431691359976,2155175969180,9530150910350
6.01,1,29431691475708,1890430993784,9807082953912
6.01,2,29431691592717,1988525668208,9959713129942
6.01,3,29431691710705,2052983726586,9220359147087
7.01,0,29432692200461,2155233031142,9533291107196
7.01,1,29432692314854,1890486651404,9810335339392
7.01,2,29432692429434,1988580856982,9962685447172
7.01,3,29432692545973,2053039043826,9223096564053
8.01,0,29433693856832,2155293750542,9536300576732
8.01,1,29433693973276,1890546257432,9813866933454
8.01,2,29433694090169,1988640052358,9965455522606
8.01,3,29433693229735,2053096821684,9225880484857
9.01,0,29434695182806,2155502914052,9539563492050
9.01,1,29434694333166,1890753185414,9817006379252
9.01,2,29434694475382,1988832049736,9967937565254
9.01,3,29434694617092,2053309818312,9228497822911
10.01,0,29435695916341,2155634450060,9543044743064
10.01,1,29435696043169,1890885885302,9820020835374
10.01,2,29435695157511,1988971755962,9970603712014
10.01,3,29435695276626,2053436395752,9231130057749
11.01,0,29436696882495,2155713222776,9546453306138
11.01,1,29436696997267,1890964573472,9823061598274
11.01,2,29436697113468,1989050340920,9973481180708
11.01,3,29436697229726,2053517764140,9233817237165
12.01,0,29437697677903,2155815592610,9549643183654
12.01,1,29437697887716,1891072113788,9826186668738
12.01,2,29437698096822,1989156358310,9976231879814
12.01,3,29437698211301,2053621717290,9236657073265
13.01,0,29438698677108,2155982376614,9552589325176
13.01,1,29438698792369,1891236263690,9829336520580
13.01,2,29438698907376,1989314705282,9979012818884
13.01,3,29438699023872,2053785695904,9239450258235
14.02,0,29439699837362,2156197259606,9555549344570
14.02,1,29439699954190,1891443422252,9832141115314
14.02,2,29439700070381,1989528782342,9981769757766
14.02,3,29439700185633,2054016481230,9242387894309
15.02,0,29440701088824,2156466919622,9558362250486
15.02,1,29440701207099,1891711441856,9834715336338
15.02,2,29440701321420,1989794933150,9984857504256
15.02,3,29440701435839,2054279349018,9245171810659
16.02,0,29441702946191,2156693562194,9561285533280
16.02,1,29441703061416,1891938853028,9837203419732
16.02,2,29441702183213,1990027796990,9987871567208
16.02,3,29441702301888,2054523651822,9248142417409
17.02,0,29442704083580,2156970004556,9564305582374
17.02,1,29442704199358,1892197193762,9839823631666
17.02,2,29442704316109,1990307793578,9990741099838
17.02,3,29442703425256,2054807937198,9250860716857
